memo_type^|^dwh_source_ind^|^market_code^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^description^|^memo_type_category^|^memo_type_manual_ind^|^memo_type_system_text^|^memo_type_number_of_parameters^|^memo_type_coll_history_ind^|^memo_tip_cm_ind^|^memo_tip_act_hist_ind^|^team_db^|^location_db^|^memo_type_flex_vars_ind
584^|^3^|^M557^|^20220724^|^20190929^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
585^|^3^|^M558^|^20210515^|^20200716^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
586^|^3^|^M559^|^20190313^|^20220316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
587^|^3^|^M560^|^20200722^|^20190902^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
588^|^3^|^M561^|^20201229^|^20201008^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
589^|^3^|^M562^|^20191224^|^20191010^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
590^|^3^|^M563^|^20190405^|^20190222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
591^|^3^|^M564^|^20221117^|^20180202^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
592^|^3^|^M565^|^20221107^|^20190829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
593^|^3^|^M566^|^20180531^|^20191016^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
594^|^3^|^M567^|^20180217^|^20221126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
595^|^3^|^M568^|^20220226^|^20210124^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
596^|^3^|^M569^|^20210606^|^20181112^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
597^|^3^|^M570^|^20190913^|^20221115^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
598^|^3^|^M571^|^20180627^|^20200322^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
599^|^3^|^M572^|^20200811^|^20200122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
600^|^3^|^M573^|^20220218^|^20200821^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
601^|^3^|^M574^|^20221128^|^20200101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
602^|^3^|^M575^|^20210520^|^20210406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
603^|^3^|^M576^|^20200801^|^20191222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
604^|^3^|^M577^|^20221020^|^20220928^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
605^|^3^|^M578^|^20211122^|^20200602^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
606^|^3^|^M579^|^20191216^|^20191223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
607^|^3^|^M580^|^20190415^|^20221031^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
608^|^3^|^M581^|^20220813^|^20220109^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
609^|^3^|^M582^|^20221028^|^20180926^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
610^|^3^|^M583^|^20180202^|^20180515^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
611^|^3^|^M584^|^20210328^|^20190502^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
612^|^3^|^M585^|^20201005^|^20180726^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
613^|^3^|^M586^|^20180412^|^20180126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
614^|^3^|^M587^|^20201205^|^20180209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
615^|^3^|^M588^|^20220329^|^20201118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
616^|^3^|^M589^|^20190920^|^20221224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
617^|^3^|^M590^|^20200709^|^20181102^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
618^|^3^|^M591^|^20180724^|^20190515^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
619^|^3^|^M592^|^20200815^|^20211206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
620^|^3^|^M593^|^20211117^|^20211108^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
621^|^3^|^M594^|^20220313^|^20220720^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
622^|^3^|^M595^|^20211108^|^20220225^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
623^|^3^|^M596^|^20220109^|^20190616^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
624^|^3^|^M597^|^20220605^|^20220618^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
625^|^3^|^M598^|^20190818^|^20210906^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
626^|^3^|^M599^|^20180128^|^20200430^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
627^|^3^|^M600^|^20220128^|^20210731^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
628^|^3^|^M601^|^20210609^|^20180625^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
629^|^3^|^M602^|^20190401^|^20221118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
630^|^3^|^M603^|^20190124^|^20180927^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
631^|^3^|^M604^|^20180502^|^20221002^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
632^|^3^|^M605^|^20201014^|^20220702^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
633^|^3^|^M606^|^20190801^|^20200225^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
634^|^3^|^M607^|^20180421^|^20210125^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
635^|^3^|^M608^|^20190103^|^20220910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
636^|^3^|^M609^|^20200208^|^20180629^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
637^|^3^|^M610^|^20190304^|^20180219^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
638^|^3^|^M611^|^20210904^|^20200527^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
639^|^3^|^M612^|^20220813^|^20220822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
640^|^3^|^M613^|^20210123^|^20190824^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
641^|^3^|^M614^|^20191105^|^20221018^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
642^|^3^|^M615^|^20200814^|^20180524^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
643^|^3^|^M616^|^20200704^|^20201212^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
644^|^3^|^M617^|^20181208^|^20211001^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
645^|^3^|^M618^|^20211108^|^20180620^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
646^|^3^|^M619^|^20190903^|^20220104^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
647^|^3^|^M620^|^20200116^|^20220830^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
648^|^3^|^M621^|^20190615^|^20181027^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
649^|^3^|^M622^|^20190216^|^20220427^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
650^|^3^|^M623^|^20220603^|^20200711^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
651^|^3^|^M624^|^20181002^|^20191205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
652^|^3^|^M625^|^20221024^|^20221226^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
653^|^3^|^M626^|^20210424^|^20191230^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
654^|^3^|^M627^|^20220429^|^20190224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
655^|^3^|^M628^|^20180703^|^20190627^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
656^|^3^|^M629^|^20210715^|^20210327^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
657^|^3^|^M630^|^20220504^|^20191102^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
658^|^3^|^M631^|^20190608^|^20200323^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
659^|^3^|^M632^|^20180527^|^20200905^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
660^|^3^|^M633^|^20180618^|^20220721^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
661^|^3^|^M634^|^20201117^|^20190620^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
662^|^3^|^M635^|^20180228^|^20221111^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
663^|^3^|^M636^|^20180624^|^20210728^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
664^|^3^|^M637^|^20220612^|^20190606^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
665^|^3^|^M638^|^20200227^|^20200303^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
666^|^3^|^M639^|^20180226^|^20200517^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
667^|^3^|^M640^|^20220525^|^20221028^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
668^|^3^|^M641^|^20210318^|^20200623^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
669^|^3^|^M642^|^20180202^|^20190712^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
670^|^3^|^M643^|^20210504^|^20180623^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
671^|^3^|^M644^|^20200920^|^20200224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
672^|^3^|^M645^|^20210121^|^20181223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
673^|^3^|^M646^|^20211116^|^20210223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
674^|^3^|^M647^|^20180522^|^20210314^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
675^|^3^|^M648^|^20210114^|^20180309^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
676^|^3^|^M649^|^20191126^|^20181122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
677^|^3^|^M650^|^20190120^|^20180612^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
678^|^3^|^M651^|^20200309^|^20221026^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
679^|^3^|^M652^|^20210313^|^20180511^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
680^|^3^|^M653^|^20220703^|^20181027^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
681^|^3^|^M654^|^20180202^|^20180105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
682^|^3^|^M655^|^20201126^|^20220618^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
683^|^3^|^M656^|^20210113^|^20200402^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
684^|^3^|^M657^|^20220317^|^20190701^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
685^|^3^|^M658^|^20190512^|^20190207^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
686^|^3^|^M659^|^20180307^|^20190905^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
687^|^3^|^M660^|^20220223^|^20210924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
688^|^3^|^M661^|^20200720^|^20181213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
689^|^3^|^M662^|^20191013^|^20191227^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
690^|^3^|^M663^|^20180203^|^20210227^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
691^|^3^|^M664^|^20190220^|^20221220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
692^|^3^|^M665^|^20191014^|^20210428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
693^|^3^|^M666^|^20220308^|^20220826^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
694^|^3^|^M667^|^20210724^|^20220615^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
695^|^3^|^M668^|^20220805^|^20190424^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
696^|^3^|^M669^|^20210320^|^20210806^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
697^|^3^|^M670^|^20220618^|^20181201^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
698^|^3^|^M671^|^20180607^|^20200210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
699^|^3^|^M672^|^20180607^|^20200619^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
700^|^3^|^M673^|^20210131^|^20210604^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
701^|^3^|^M674^|^20190726^|^20200707^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
702^|^3^|^M675^|^20191229^|^20180731^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
703^|^3^|^M676^|^20190810^|^20190308^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
704^|^3^|^M677^|^20220928^|^20200304^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
705^|^3^|^M678^|^20190802^|^20200210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
706^|^3^|^M679^|^20210518^|^20180601^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
707^|^3^|^M680^|^20180213^|^20211107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
708^|^3^|^M681^|^20200112^|^20221216^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
709^|^3^|^M682^|^20180129^|^20190320^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
710^|^3^|^M683^|^20191128^|^20190129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
711^|^3^|^M684^|^20190626^|^20211114^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
712^|^3^|^M685^|^20180216^|^20190909^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
713^|^3^|^M686^|^20191228^|^20190129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
714^|^3^|^M687^|^20221022^|^20210920^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
715^|^3^|^M688^|^20201028^|^20180514^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
716^|^3^|^M689^|^20220621^|^20220428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
717^|^3^|^M690^|^20180930^|^20200917^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
718^|^3^|^M691^|^20180116^|^20210323^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
719^|^3^|^M692^|^20221217^|^20210619^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
720^|^3^|^M693^|^20190725^|^20210924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
721^|^3^|^M694^|^20210729^|^20221118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
722^|^3^|^M695^|^20210614^|^20210205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
723^|^3^|^M696^|^20180604^|^20180212^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
724^|^3^|^M697^|^20210911^|^20180426^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
725^|^3^|^M698^|^20211224^|^20220608^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
726^|^3^|^M699^|^20220817^|^20220418^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
727^|^3^|^M700^|^20210521^|^20200711^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
728^|^3^|^M701^|^20210624^|^20200815^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
729^|^3^|^M702^|^20180302^|^20190504^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
730^|^3^|^M703^|^20190703^|^20201124^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
731^|^3^|^M704^|^20210825^|^20220902^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
732^|^3^|^M705^|^20180512^|^20190112^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
733^|^3^|^M706^|^20210830^|^20210222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
734^|^3^|^M707^|^20180626^|^20190928^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
735^|^3^|^M708^|^20210320^|^20211013^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
736^|^3^|^M709^|^20220524^|^20210916^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
737^|^3^|^M710^|^20200514^|^20190609^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
738^|^3^|^M711^|^20220527^|^20190711^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
739^|^3^|^M712^|^20210616^|^20190202^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
740^|^3^|^M713^|^20220518^|^20191004^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
741^|^3^|^M714^|^20190919^|^20210707^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
742^|^3^|^M715^|^20190613^|^20210510^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
743^|^3^|^M716^|^20210401^|^20201222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
744^|^3^|^M717^|^20181120^|^20211125^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
745^|^3^|^M718^|^20190316^|^20181222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
746^|^3^|^M719^|^20201007^|^20221111^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
747^|^3^|^M720^|^20200403^|^20210215^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
748^|^3^|^M721^|^20210127^|^20181023^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
749^|^3^|^M722^|^20201110^|^20181202^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
750^|^3^|^M723^|^20220704^|^20201022^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
751^|^3^|^M724^|^20211002^|^20210627^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
752^|^3^|^M725^|^20221223^|^20221021^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
753^|^3^|^M726^|^20191231^|^20210527^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
754^|^3^|^M727^|^20210710^|^20190329^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
755^|^3^|^M728^|^20200619^|^20200313^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
756^|^3^|^M729^|^20220808^|^20180914^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
757^|^3^|^M730^|^20190105^|^20220924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
758^|^3^|^M731^|^20191210^|^20180119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
759^|^3^|^M732^|^20211122^|^20200211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
760^|^3^|^M733^|^20201231^|^20190415^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
761^|^3^|^M734^|^20190121^|^20210815^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
762^|^3^|^M735^|^20220124^|^20180725^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
763^|^3^|^M736^|^20200729^|^20220218^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
764^|^3^|^M737^|^20190126^|^20191102^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
765^|^3^|^M738^|^20220718^|^20180521^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
766^|^3^|^M739^|^20221209^|^20200731^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
767^|^3^|^M740^|^20221029^|^20200303^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
768^|^3^|^M741^|^20221009^|^20190414^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
769^|^3^|^M742^|^20220825^|^20201209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
