sc_id^|^sc_valid_from_date^|^sc_valid_until_date^|^sc_num^|^sc_name^|^sc_orig_num^|^sc_eff_date^|^sc_expire_date^|^sc_ident_type_cd^|^sc_ident1_num^|^sc_ident2_num^|^sc_ident3_num^|^sc_cust_rel_role_cd
570^|^20111117^|^20910919^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180129^|^20190813^|^SCI^|^1694498^|^1694498^|^1694498^|^D
571^|^20131208^|^20980917^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180704^|^20190901^|^SCI^|^1694498^|^1694498^|^1694498^|^D
572^|^20140123^|^20981122^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180815^|^20190323^|^SCI^|^1694498^|^1694498^|^1694498^|^D
573^|^20141129^|^20920413^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180504^|^20190525^|^SCI^|^1694498^|^1694498^|^1694498^|^D
574^|^20110416^|^20920827^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181026^|^20190923^|^SCI^|^1694498^|^1694498^|^1694498^|^D
575^|^20170523^|^20910209^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181225^|^20190803^|^SCI^|^1694498^|^1694498^|^1694498^|^D
576^|^20150228^|^20990525^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180904^|^20190608^|^SCI^|^1694498^|^1694498^|^1694498^|^D
577^|^20140502^|^20910407^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181003^|^20190724^|^SCI^|^1694498^|^1694498^|^1694498^|^D
578^|^20141109^|^20990219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180527^|^20190921^|^SCI^|^1694498^|^1694498^|^1694498^|^D
579^|^20110422^|^20960628^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180601^|^20191030^|^SCI^|^1694498^|^1694498^|^1694498^|^D
580^|^20130928^|^20990822^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181118^|^20190712^|^SCI^|^1694498^|^1694498^|^1694498^|^D
581^|^20130721^|^20990523^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180424^|^20190227^|^SCI^|^1694498^|^1694498^|^1694498^|^D
582^|^20130511^|^20990406^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180322^|^20191206^|^SCI^|^1694498^|^1694498^|^1694498^|^D
583^|^20140918^|^20980604^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180725^|^20191024^|^SCI^|^1694498^|^1694498^|^1694498^|^D
584^|^20140915^|^20990810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180411^|^20190830^|^SCI^|^1694498^|^1694498^|^1694498^|^D
585^|^20110221^|^20910112^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180731^|^20190326^|^SCI^|^1694498^|^1694498^|^1694498^|^D
586^|^20120907^|^20990114^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180513^|^20190920^|^SCI^|^1694498^|^1694498^|^1694498^|^D
587^|^20120813^|^20960910^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181118^|^20190627^|^SCI^|^1694498^|^1694498^|^1694498^|^D
588^|^20120917^|^20950604^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180109^|^20190906^|^SCI^|^1694498^|^1694498^|^1694498^|^D
589^|^20150619^|^20931003^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180821^|^20190406^|^SCI^|^1694498^|^1694498^|^1694498^|^D
590^|^20171022^|^20910510^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180721^|^20190818^|^SCI^|^1694498^|^1694498^|^1694498^|^D
591^|^20110909^|^20970501^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181212^|^20190908^|^SCI^|^1694498^|^1694498^|^1694498^|^D
592^|^20130327^|^20970425^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180429^|^20190228^|^SCI^|^1694498^|^1694498^|^1694498^|^D
593^|^20161130^|^20930110^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180420^|^20190926^|^SCI^|^1694498^|^1694498^|^1694498^|^D
594^|^20130719^|^20910809^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181221^|^20190829^|^SCI^|^1694498^|^1694498^|^1694498^|^D
595^|^20160301^|^20950606^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180801^|^20190719^|^SCI^|^1694498^|^1694498^|^1694498^|^D
596^|^20130315^|^20971101^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181021^|^20190315^|^SCI^|^1694498^|^1694498^|^1694498^|^D
597^|^20170304^|^20930818^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180701^|^20191029^|^SCI^|^1694498^|^1694498^|^1694498^|^D
598^|^20121117^|^20920316^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180701^|^20190129^|^SCI^|^1694498^|^1694498^|^1694498^|^D
599^|^20120317^|^20970913^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181219^|^20190520^|^SCI^|^1694498^|^1694498^|^1694498^|^D
600^|^20140909^|^20911008^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180727^|^20190620^|^SCI^|^1694498^|^1694498^|^1694498^|^D
601^|^20120612^|^20980101^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180115^|^20190104^|^SCI^|^1694498^|^1694498^|^1694498^|^D
602^|^20150829^|^20940905^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180927^|^20191224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
603^|^20121117^|^20920809^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181013^|^20190823^|^SCI^|^1694498^|^1694498^|^1694498^|^D
604^|^20170117^|^20911007^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180716^|^20190930^|^SCI^|^1694498^|^1694498^|^1694498^|^D
605^|^20120810^|^20960301^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180426^|^20190308^|^SCI^|^1694498^|^1694498^|^1694498^|^D
606^|^20160119^|^20980902^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181210^|^20190628^|^SCI^|^1694498^|^1694498^|^1694498^|^D
607^|^20120427^|^20990224^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180103^|^20190608^|^SCI^|^1694498^|^1694498^|^1694498^|^D
608^|^20170719^|^20980625^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180313^|^20190625^|^SCI^|^1694498^|^1694498^|^1694498^|^D
609^|^20161122^|^20970423^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180223^|^20190516^|^SCI^|^1694498^|^1694498^|^1694498^|^D
610^|^20130625^|^20970415^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180511^|^20190322^|^SCI^|^1694498^|^1694498^|^1694498^|^D
611^|^20141209^|^20920321^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180712^|^20190815^|^SCI^|^1694498^|^1694498^|^1694498^|^D
612^|^20131114^|^20921009^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181027^|^20190330^|^SCI^|^1694498^|^1694498^|^1694498^|^D
613^|^20160430^|^20980514^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180108^|^20190429^|^SCI^|^1694498^|^1694498^|^1694498^|^D
614^|^20160515^|^20931129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180925^|^20191209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
615^|^20120125^|^20980225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181027^|^20190608^|^SCI^|^1694498^|^1694498^|^1694498^|^D
616^|^20140122^|^20920411^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180516^|^20190806^|^SCI^|^1694498^|^1694498^|^1694498^|^D
617^|^20161211^|^20940608^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180414^|^20190218^|^SCI^|^1694498^|^1694498^|^1694498^|^D
618^|^20121002^|^20980602^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180413^|^20190223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
619^|^20121107^|^20950919^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181218^|^20190627^|^SCI^|^1694498^|^1694498^|^1694498^|^D
620^|^20160224^|^20970113^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180304^|^20190119^|^SCI^|^1694498^|^1694498^|^1694498^|^D
621^|^20120726^|^20940603^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180407^|^20191113^|^SCI^|^1694498^|^1694498^|^1694498^|^D
622^|^20110515^|^20960102^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180807^|^20190420^|^SCI^|^1694498^|^1694498^|^1694498^|^D
623^|^20120606^|^20920419^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180412^|^20190420^|^SCI^|^1694498^|^1694498^|^1694498^|^D
624^|^20160618^|^20920105^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180510^|^20190322^|^SCI^|^1694498^|^1694498^|^1694498^|^D
625^|^20151210^|^20910706^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181110^|^20191110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
626^|^20160613^|^20950315^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180917^|^20190819^|^SCI^|^1694498^|^1694498^|^1694498^|^D
627^|^20141111^|^20961124^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180328^|^20190128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
628^|^20170419^|^20920530^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180926^|^20190521^|^SCI^|^1694498^|^1694498^|^1694498^|^D
629^|^20150719^|^20950119^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180126^|^20191020^|^SCI^|^1694498^|^1694498^|^1694498^|^D
630^|^20120512^|^20901225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180104^|^20190115^|^SCI^|^1694498^|^1694498^|^1694498^|^D
631^|^20130616^|^20981210^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180629^|^20190123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
632^|^20120420^|^20940724^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180201^|^20190427^|^SCI^|^1694498^|^1694498^|^1694498^|^D
633^|^20130524^|^20910126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180612^|^20191012^|^SCI^|^1694498^|^1694498^|^1694498^|^D
634^|^20170123^|^20951222^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181230^|^20190103^|^SCI^|^1694498^|^1694498^|^1694498^|^D
635^|^20110416^|^20960911^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180814^|^20190911^|^SCI^|^1694498^|^1694498^|^1694498^|^D
636^|^20160812^|^20941220^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181020^|^20190623^|^SCI^|^1694498^|^1694498^|^1694498^|^D
637^|^20141201^|^20960916^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180221^|^20190530^|^SCI^|^1694498^|^1694498^|^1694498^|^D
638^|^20170328^|^20961121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180108^|^20190110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
639^|^20130622^|^20980330^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180413^|^20190920^|^SCI^|^1694498^|^1694498^|^1694498^|^D
640^|^20131027^|^20960218^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180524^|^20191013^|^SCI^|^1694498^|^1694498^|^1694498^|^D
641^|^20131205^|^20920327^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180219^|^20191122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
642^|^20111026^|^20930610^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180627^|^20191215^|^SCI^|^1694498^|^1694498^|^1694498^|^D
643^|^20111123^|^20940625^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181020^|^20190727^|^SCI^|^1694498^|^1694498^|^1694498^|^D
644^|^20130628^|^20951011^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180705^|^20190920^|^SCI^|^1694498^|^1694498^|^1694498^|^D
645^|^20170905^|^20950717^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181114^|^20191201^|^SCI^|^1694498^|^1694498^|^1694498^|^D
646^|^20160507^|^20970731^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180314^|^20190726^|^SCI^|^1694498^|^1694498^|^1694498^|^D
647^|^20121220^|^20910820^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181214^|^20190717^|^SCI^|^1694498^|^1694498^|^1694498^|^D
648^|^20150409^|^20940228^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180204^|^20190206^|^SCI^|^1694498^|^1694498^|^1694498^|^D
649^|^20150905^|^20941216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180806^|^20191114^|^SCI^|^1694498^|^1694498^|^1694498^|^D
650^|^20160603^|^20951109^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180326^|^20190605^|^SCI^|^1694498^|^1694498^|^1694498^|^D
651^|^20160519^|^20960501^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180505^|^20190211^|^SCI^|^1694498^|^1694498^|^1694498^|^D
652^|^20140510^|^20970116^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180810^|^20190625^|^SCI^|^1694498^|^1694498^|^1694498^|^D
653^|^20120715^|^20991107^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181113^|^20191219^|^SCI^|^1694498^|^1694498^|^1694498^|^D
654^|^20120907^|^20920308^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181218^|^20190406^|^SCI^|^1694498^|^1694498^|^1694498^|^D
655^|^20161114^|^20920908^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180224^|^20191208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
656^|^20140524^|^20941030^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181021^|^20190831^|^SCI^|^1694498^|^1694498^|^1694498^|^D
657^|^20150505^|^20951223^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180623^|^20191222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
658^|^20121105^|^20930603^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181127^|^20191113^|^SCI^|^1694498^|^1694498^|^1694498^|^D
659^|^20160824^|^20920301^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181211^|^20190531^|^SCI^|^1694498^|^1694498^|^1694498^|^D
660^|^20110805^|^20981018^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181227^|^20191011^|^SCI^|^1694498^|^1694498^|^1694498^|^D
661^|^20160731^|^20990704^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180506^|^20190328^|^SCI^|^1694498^|^1694498^|^1694498^|^D
662^|^20160625^|^20980131^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180718^|^20190827^|^SCI^|^1694498^|^1694498^|^1694498^|^D
663^|^20150714^|^20911204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180327^|^20190731^|^SCI^|^1694498^|^1694498^|^1694498^|^D
664^|^20140720^|^20910101^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180721^|^20190430^|^SCI^|^1694498^|^1694498^|^1694498^|^D
665^|^20150109^|^20920707^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180514^|^20190509^|^SCI^|^1694498^|^1694498^|^1694498^|^D
666^|^20150904^|^20910512^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180426^|^20190505^|^SCI^|^1694498^|^1694498^|^1694498^|^D
667^|^20170328^|^20990905^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180925^|^20190922^|^SCI^|^1694498^|^1694498^|^1694498^|^D
668^|^20130623^|^20980331^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180718^|^20191106^|^SCI^|^1694498^|^1694498^|^1694498^|^D
669^|^20160308^|^20950930^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180801^|^20190131^|^SCI^|^1694498^|^1694498^|^1694498^|^D
670^|^20130909^|^20960515^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180101^|^20190808^|^SCI^|^1694498^|^1694498^|^1694498^|^D
671^|^20120126^|^20911031^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180701^|^20190319^|^SCI^|^1694498^|^1694498^|^1694498^|^D
672^|^20131001^|^20981006^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181105^|^20190621^|^SCI^|^1694498^|^1694498^|^1694498^|^D
673^|^20110828^|^20970822^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180124^|^20190829^|^SCI^|^1694498^|^1694498^|^1694498^|^D
674^|^20111217^|^20960427^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180727^|^20190408^|^SCI^|^1694498^|^1694498^|^1694498^|^D
675^|^20130813^|^20950416^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180206^|^20191213^|^SCI^|^1694498^|^1694498^|^1694498^|^D
676^|^20161217^|^20960522^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180417^|^20190309^|^SCI^|^1694498^|^1694498^|^1694498^|^D
677^|^20130717^|^20990328^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180603^|^20191222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
678^|^20140217^|^20910712^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20190811^|^SCI^|^1694498^|^1694498^|^1694498^|^D
679^|^20120313^|^20931019^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180426^|^20190921^|^SCI^|^1694498^|^1694498^|^1694498^|^D
680^|^20171115^|^20920305^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180608^|^20190503^|^SCI^|^1694498^|^1694498^|^1694498^|^D
681^|^20140210^|^20970907^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180202^|^20191115^|^SCI^|^1694498^|^1694498^|^1694498^|^D
682^|^20160126^|^20921001^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181130^|^20190830^|^SCI^|^1694498^|^1694498^|^1694498^|^D
683^|^20170906^|^20931126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180104^|^20190427^|^SCI^|^1694498^|^1694498^|^1694498^|^D
684^|^20140511^|^20951229^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181107^|^20190511^|^SCI^|^1694498^|^1694498^|^1694498^|^D
685^|^20161109^|^20930219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180113^|^20191015^|^SCI^|^1694498^|^1694498^|^1694498^|^D
686^|^20170626^|^20980410^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180820^|^20191111^|^SCI^|^1694498^|^1694498^|^1694498^|^D
687^|^20150908^|^20991001^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180721^|^20190322^|^SCI^|^1694498^|^1694498^|^1694498^|^D
688^|^20120302^|^20910130^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180621^|^20190828^|^SCI^|^1694498^|^1694498^|^1694498^|^D
689^|^20120319^|^20981118^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181118^|^20190622^|^SCI^|^1694498^|^1694498^|^1694498^|^D
690^|^20120504^|^20931009^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20190203^|^SCI^|^1694498^|^1694498^|^1694498^|^D
691^|^20121028^|^20980718^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180802^|^20190406^|^SCI^|^1694498^|^1694498^|^1694498^|^D
692^|^20150409^|^20980901^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180129^|^20190509^|^SCI^|^1694498^|^1694498^|^1694498^|^D
693^|^20111113^|^20950728^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181024^|^20190318^|^SCI^|^1694498^|^1694498^|^1694498^|^D
694^|^20141216^|^20980130^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180426^|^20190305^|^SCI^|^1694498^|^1694498^|^1694498^|^D
695^|^20170106^|^20990529^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180710^|^20190827^|^SCI^|^1694498^|^1694498^|^1694498^|^D
696^|^20151027^|^20941202^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180526^|^20190808^|^SCI^|^1694498^|^1694498^|^1694498^|^D
697^|^20150207^|^20941117^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180326^|^20190625^|^SCI^|^1694498^|^1694498^|^1694498^|^D
698^|^20101210^|^20910804^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180426^|^20190112^|^SCI^|^1694498^|^1694498^|^1694498^|^D
699^|^20170522^|^20951228^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180102^|^20190630^|^SCI^|^1694498^|^1694498^|^1694498^|^D
700^|^20111221^|^20921112^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181005^|^20191203^|^SCI^|^1694498^|^1694498^|^1694498^|^D
701^|^20130630^|^20950203^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180220^|^20190118^|^SCI^|^1694498^|^1694498^|^1694498^|^D
702^|^20160223^|^20911021^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180908^|^20191230^|^SCI^|^1694498^|^1694498^|^1694498^|^D
703^|^20130702^|^20940106^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180125^|^20191022^|^SCI^|^1694498^|^1694498^|^1694498^|^D
704^|^20111226^|^20951103^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180617^|^20190427^|^SCI^|^1694498^|^1694498^|^1694498^|^D
705^|^20170719^|^20931126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180922^|^20190903^|^SCI^|^1694498^|^1694498^|^1694498^|^D
706^|^20170421^|^20961001^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181223^|^20191006^|^SCI^|^1694498^|^1694498^|^1694498^|^D
707^|^20151218^|^20991009^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180404^|^20190419^|^SCI^|^1694498^|^1694498^|^1694498^|^D
708^|^20150825^|^20990213^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20190301^|^SCI^|^1694498^|^1694498^|^1694498^|^D
709^|^20170608^|^20930204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180407^|^20190206^|^SCI^|^1694498^|^1694498^|^1694498^|^D
710^|^20110304^|^20930813^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180809^|^20190702^|^SCI^|^1694498^|^1694498^|^1694498^|^D
711^|^20160927^|^20910802^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180803^|^20190328^|^SCI^|^1694498^|^1694498^|^1694498^|^D
712^|^20121126^|^20960324^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180826^|^20190627^|^SCI^|^1694498^|^1694498^|^1694498^|^D
713^|^20110902^|^20970628^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180601^|^20190916^|^SCI^|^1694498^|^1694498^|^1694498^|^D
714^|^20151212^|^20950713^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180420^|^20191211^|^SCI^|^1694498^|^1694498^|^1694498^|^D
715^|^20170814^|^20970420^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181027^|^20190122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
716^|^20111221^|^20910225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180708^|^20190519^|^SCI^|^1694498^|^1694498^|^1694498^|^D
717^|^20170427^|^20960424^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180523^|^20190822^|^SCI^|^1694498^|^1694498^|^1694498^|^D
718^|^20160121^|^20941218^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181211^|^20190308^|^SCI^|^1694498^|^1694498^|^1694498^|^D
719^|^20150308^|^20930810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180504^|^20190125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
720^|^20140620^|^20940608^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180724^|^20190418^|^SCI^|^1694498^|^1694498^|^1694498^|^D
721^|^20151026^|^20990518^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180606^|^20190927^|^SCI^|^1694498^|^1694498^|^1694498^|^D
722^|^20120720^|^20990813^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180927^|^20190715^|^SCI^|^1694498^|^1694498^|^1694498^|^D
723^|^20150501^|^20980613^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180412^|^20190707^|^SCI^|^1694498^|^1694498^|^1694498^|^D
724^|^20150313^|^20940912^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180902^|^20190701^|^SCI^|^1694498^|^1694498^|^1694498^|^D
725^|^20120912^|^20920829^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180421^|^20190831^|^SCI^|^1694498^|^1694498^|^1694498^|^D
726^|^20150106^|^20930321^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180416^|^20190506^|^SCI^|^1694498^|^1694498^|^1694498^|^D
727^|^20110830^|^20951017^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180816^|^20190410^|^SCI^|^1694498^|^1694498^|^1694498^|^D
728^|^20130622^|^20910711^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180219^|^20191012^|^SCI^|^1694498^|^1694498^|^1694498^|^D
729^|^20110904^|^20950216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180314^|^20190127^|^SCI^|^1694498^|^1694498^|^1694498^|^D
730^|^20120507^|^20990226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180311^|^20190621^|^SCI^|^1694498^|^1694498^|^1694498^|^D
731^|^20141217^|^20910103^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180828^|^20190815^|^SCI^|^1694498^|^1694498^|^1694498^|^D
732^|^20130519^|^20931224^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180615^|^20190429^|^SCI^|^1694498^|^1694498^|^1694498^|^D
733^|^20130707^|^20960407^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180808^|^20190729^|^SCI^|^1694498^|^1694498^|^1694498^|^D
734^|^20110409^|^20971125^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180901^|^20191011^|^SCI^|^1694498^|^1694498^|^1694498^|^D
735^|^20130306^|^20910221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181230^|^20190906^|^SCI^|^1694498^|^1694498^|^1694498^|^D
736^|^20150909^|^20970517^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181030^|^20191123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
737^|^20150405^|^20960510^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180210^|^20190614^|^SCI^|^1694498^|^1694498^|^1694498^|^D
738^|^20131130^|^20960322^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181128^|^20190727^|^SCI^|^1694498^|^1694498^|^1694498^|^D
739^|^20130428^|^20961021^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180704^|^20191006^|^SCI^|^1694498^|^1694498^|^1694498^|^D
740^|^20120823^|^20961010^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180109^|^20190612^|^SCI^|^1694498^|^1694498^|^1694498^|^D
741^|^20160619^|^20940320^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180130^|^20190815^|^SCI^|^1694498^|^1694498^|^1694498^|^D
742^|^20150822^|^20980827^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181223^|^20190517^|^SCI^|^1694498^|^1694498^|^1694498^|^D
