product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
308^|^360^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^309^|^309^|^46.2101^|^46.2101^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^20181004^|^309^|^1^|^309^|^0
309^|^361^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^310^|^310^|^46.2101^|^46.2101^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^20180227^|^310^|^1^|^310^|^0
310^|^362^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^311^|^311^|^46.2101^|^46.2101^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^20180221^|^311^|^1^|^311^|^0
311^|^363^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^312^|^312^|^46.2101^|^46.2101^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^20180407^|^312^|^1^|^312^|^0
312^|^364^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^313^|^313^|^46.2101^|^46.2101^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^20180501^|^313^|^1^|^313^|^0
313^|^365^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^314^|^314^|^46.2101^|^46.2101^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^20181003^|^314^|^1^|^314^|^0
314^|^366^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^315^|^315^|^46.2101^|^46.2101^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^20180321^|^315^|^1^|^315^|^0
315^|^367^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^316^|^316^|^46.2101^|^46.2101^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^20180723^|^316^|^1^|^316^|^0
316^|^368^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^317^|^317^|^46.2101^|^46.2101^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^20180327^|^317^|^1^|^317^|^0
317^|^369^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^318^|^318^|^46.2101^|^46.2101^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^20180212^|^318^|^1^|^318^|^0
318^|^370^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^319^|^319^|^46.2101^|^46.2101^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^20180611^|^319^|^1^|^319^|^0
319^|^371^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^320^|^320^|^46.2101^|^46.2101^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^20180510^|^320^|^1^|^320^|^0
320^|^372^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^321^|^321^|^46.2101^|^46.2101^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^20180708^|^321^|^1^|^321^|^0
321^|^373^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^322^|^322^|^46.2101^|^46.2101^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^20180830^|^322^|^1^|^322^|^0
322^|^374^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^323^|^323^|^46.2101^|^46.2101^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^20180601^|^323^|^1^|^323^|^0
323^|^375^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^324^|^324^|^46.2101^|^46.2101^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^20180216^|^324^|^1^|^324^|^0
324^|^376^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^325^|^325^|^46.2101^|^46.2101^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^20180209^|^325^|^1^|^325^|^0
325^|^377^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^326^|^326^|^46.2101^|^46.2101^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^20181028^|^326^|^1^|^326^|^0
326^|^378^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^327^|^327^|^46.2101^|^46.2101^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^20180409^|^327^|^1^|^327^|^0
327^|^379^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^328^|^328^|^46.2101^|^46.2101^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^20180117^|^328^|^1^|^328^|^0
328^|^380^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^329^|^329^|^46.2101^|^46.2101^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^20180423^|^329^|^1^|^329^|^0
329^|^381^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^330^|^330^|^46.2101^|^46.2101^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^20180828^|^330^|^1^|^330^|^0
330^|^382^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^331^|^331^|^46.2101^|^46.2101^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^20181225^|^331^|^1^|^331^|^0
331^|^383^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^332^|^332^|^46.2101^|^46.2101^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^20180729^|^332^|^1^|^332^|^0
332^|^384^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^333^|^333^|^46.2101^|^46.2101^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^20180113^|^333^|^1^|^333^|^0
333^|^385^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^334^|^334^|^46.2101^|^46.2101^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^20180926^|^334^|^1^|^334^|^0
334^|^386^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^335^|^335^|^46.2101^|^46.2101^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^20180415^|^335^|^1^|^335^|^0
335^|^387^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^336^|^336^|^46.2101^|^46.2101^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^20180328^|^336^|^1^|^336^|^0
336^|^388^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^337^|^337^|^46.2101^|^46.2101^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^20181106^|^337^|^1^|^337^|^0
337^|^389^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^338^|^338^|^46.2101^|^46.2101^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^20180908^|^338^|^1^|^338^|^0
338^|^390^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^339^|^339^|^46.2101^|^46.2101^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^20180423^|^339^|^1^|^339^|^0
339^|^391^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^340^|^340^|^46.2101^|^46.2101^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^20180411^|^340^|^1^|^340^|^0
340^|^392^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^341^|^341^|^46.2101^|^46.2101^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^20180623^|^341^|^1^|^341^|^0
341^|^393^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^342^|^342^|^46.2101^|^46.2101^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^20180202^|^342^|^1^|^342^|^0
342^|^394^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^343^|^343^|^46.2101^|^46.2101^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^20180601^|^343^|^1^|^343^|^0
343^|^395^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^344^|^344^|^46.2101^|^46.2101^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^20181029^|^344^|^1^|^344^|^0
344^|^396^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^345^|^345^|^46.2101^|^46.2101^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^20181211^|^345^|^1^|^345^|^0
345^|^397^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^346^|^346^|^46.2101^|^46.2101^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^20180531^|^346^|^1^|^346^|^0
346^|^398^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^347^|^347^|^46.2101^|^46.2101^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^20180826^|^347^|^1^|^347^|^0
347^|^399^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^348^|^348^|^46.2101^|^46.2101^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^348^|^20180925^|^348^|^1^|^348^|^0
348^|^400^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^349^|^349^|^46.2101^|^46.2101^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^349^|^20180131^|^349^|^1^|^349^|^0
349^|^401^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^350^|^350^|^46.2101^|^46.2101^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^350^|^20181220^|^350^|^1^|^350^|^0
350^|^402^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^351^|^351^|^46.2101^|^46.2101^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^351^|^20180309^|^351^|^1^|^351^|^0
351^|^403^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^352^|^352^|^46.2101^|^46.2101^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^352^|^20180728^|^352^|^1^|^352^|^0
352^|^404^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^353^|^353^|^46.2101^|^46.2101^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^353^|^20180719^|^353^|^1^|^353^|^0
353^|^405^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^354^|^354^|^46.2101^|^46.2101^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^354^|^20180611^|^354^|^1^|^354^|^0
354^|^406^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^355^|^355^|^46.2101^|^46.2101^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^355^|^20180510^|^355^|^1^|^355^|^0
355^|^407^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^356^|^356^|^46.2101^|^46.2101^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^356^|^20181105^|^356^|^1^|^356^|^0
356^|^408^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^357^|^357^|^46.2101^|^46.2101^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^357^|^20180213^|^357^|^1^|^357^|^0
357^|^409^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^358^|^358^|^46.2101^|^46.2101^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^358^|^20180910^|^358^|^1^|^358^|^0
358^|^410^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^359^|^359^|^46.2101^|^46.2101^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^359^|^20180414^|^359^|^1^|^359^|^0
359^|^411^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^360^|^360^|^46.2101^|^46.2101^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^360^|^20180304^|^360^|^1^|^360^|^0
360^|^412^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^361^|^361^|^46.2101^|^46.2101^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^361^|^20180630^|^361^|^1^|^361^|^0
361^|^413^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^362^|^362^|^46.2101^|^46.2101^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^362^|^20180906^|^362^|^1^|^362^|^0
362^|^414^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^363^|^363^|^46.2101^|^46.2101^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^363^|^20180411^|^363^|^1^|^363^|^0
363^|^415^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^364^|^364^|^46.2101^|^46.2101^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^364^|^20180225^|^364^|^1^|^364^|^0
364^|^416^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^365^|^365^|^46.2101^|^46.2101^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^365^|^20180223^|^365^|^1^|^365^|^0
365^|^417^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^366^|^366^|^46.2101^|^46.2101^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^366^|^20180428^|^366^|^1^|^366^|^0
366^|^418^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^367^|^367^|^46.2101^|^46.2101^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^367^|^20181110^|^367^|^1^|^367^|^0
367^|^419^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^368^|^368^|^46.2101^|^46.2101^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^368^|^20180802^|^368^|^1^|^368^|^0
368^|^420^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^369^|^369^|^46.2101^|^46.2101^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^369^|^20181022^|^369^|^1^|^369^|^0
369^|^421^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^370^|^370^|^46.2101^|^46.2101^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^370^|^20180730^|^370^|^1^|^370^|^0
370^|^422^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^371^|^371^|^46.2101^|^46.2101^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^371^|^20180813^|^371^|^1^|^371^|^0
371^|^423^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^372^|^372^|^46.2101^|^46.2101^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^372^|^20181112^|^372^|^1^|^372^|^0
372^|^424^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^373^|^373^|^46.2101^|^46.2101^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^373^|^20180609^|^373^|^1^|^373^|^0
373^|^425^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^374^|^374^|^46.2101^|^46.2101^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^374^|^20180126^|^374^|^1^|^374^|^0
374^|^426^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^375^|^375^|^46.2101^|^46.2101^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^375^|^20180329^|^375^|^1^|^375^|^0
375^|^427^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^376^|^376^|^46.2101^|^46.2101^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^376^|^20180401^|^376^|^1^|^376^|^0
376^|^428^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^377^|^377^|^46.2101^|^46.2101^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^377^|^20180904^|^377^|^1^|^377^|^0
377^|^429^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^378^|^378^|^46.2101^|^46.2101^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^378^|^20180627^|^378^|^1^|^378^|^0
378^|^430^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^379^|^379^|^46.2101^|^46.2101^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^379^|^20180606^|^379^|^1^|^379^|^0
379^|^431^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^380^|^380^|^46.2101^|^46.2101^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^380^|^20180717^|^380^|^1^|^380^|^0
380^|^432^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^381^|^381^|^46.2101^|^46.2101^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^381^|^20180609^|^381^|^1^|^381^|^0
381^|^433^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^382^|^382^|^46.2101^|^46.2101^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^382^|^20180216^|^382^|^1^|^382^|^0
382^|^434^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^383^|^383^|^46.2101^|^46.2101^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^383^|^20180816^|^383^|^1^|^383^|^0
383^|^435^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^384^|^384^|^46.2101^|^46.2101^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^384^|^20180905^|^384^|^1^|^384^|^0
384^|^436^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^385^|^385^|^46.2101^|^46.2101^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^385^|^20180204^|^385^|^1^|^385^|^0
385^|^437^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^386^|^386^|^46.2101^|^46.2101^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^386^|^20180212^|^386^|^1^|^386^|^0
386^|^438^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^387^|^387^|^46.2101^|^46.2101^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^387^|^20181026^|^387^|^1^|^387^|^0
387^|^439^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^388^|^388^|^46.2101^|^46.2101^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^388^|^20180910^|^388^|^1^|^388^|^0
388^|^440^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^389^|^389^|^46.2101^|^46.2101^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^389^|^20180527^|^389^|^1^|^389^|^0
389^|^441^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^390^|^390^|^46.2101^|^46.2101^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^390^|^20181019^|^390^|^1^|^390^|^0
390^|^442^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^391^|^391^|^46.2101^|^46.2101^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^391^|^20181210^|^391^|^1^|^391^|^0
391^|^443^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^392^|^392^|^46.2101^|^46.2101^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^392^|^20180305^|^392^|^1^|^392^|^0
392^|^444^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^393^|^393^|^46.2101^|^46.2101^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^393^|^20180123^|^393^|^1^|^393^|^0
393^|^445^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^394^|^394^|^46.2101^|^46.2101^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^394^|^20181003^|^394^|^1^|^394^|^0
394^|^446^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^395^|^395^|^46.2101^|^46.2101^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^395^|^20181129^|^395^|^1^|^395^|^0
395^|^447^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^396^|^396^|^46.2101^|^46.2101^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^396^|^20181025^|^396^|^1^|^396^|^0
