memo_type^|^dwh_source_ind^|^market_code^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^description^|^memo_type_category^|^memo_type_manual_ind^|^memo_type_system_text^|^memo_type_number_of_parameters^|^memo_type_coll_history_ind^|^memo_tip_cm_ind^|^memo_tip_act_hist_ind^|^team_db^|^location_db^|^memo_type_flex_vars_ind
8258^|^3^|^M8231^|^20180330^|^20190223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8259^|^3^|^M8232^|^20180914^|^20201003^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8260^|^3^|^M8233^|^20221029^|^20200126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8261^|^3^|^M8234^|^20210527^|^20220824^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8262^|^3^|^M8235^|^20190410^|^20200122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8263^|^3^|^M8236^|^20220126^|^20200919^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8264^|^3^|^M8237^|^20210502^|^20180206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8265^|^3^|^M8238^|^20181004^|^20220812^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8266^|^3^|^M8239^|^20201212^|^20180723^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8267^|^3^|^M8240^|^20220213^|^20210519^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8268^|^3^|^M8241^|^20220706^|^20210924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8269^|^3^|^M8242^|^20190823^|^20191116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8270^|^3^|^M8243^|^20180417^|^20200605^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8271^|^3^|^M8244^|^20221029^|^20180802^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8272^|^3^|^M8245^|^20190522^|^20220301^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8273^|^3^|^M8246^|^20200723^|^20180116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8274^|^3^|^M8247^|^20210124^|^20210429^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8275^|^3^|^M8248^|^20180625^|^20210201^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8276^|^3^|^M8249^|^20221220^|^20221222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8277^|^3^|^M8250^|^20221013^|^20221008^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8278^|^3^|^M8251^|^20210424^|^20220220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8279^|^3^|^M8252^|^20191122^|^20200216^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8280^|^3^|^M8253^|^20211112^|^20191003^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8281^|^3^|^M8254^|^20180906^|^20190101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8282^|^3^|^M8255^|^20181123^|^20180623^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8283^|^3^|^M8256^|^20180128^|^20211210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8284^|^3^|^M8257^|^20180104^|^20190104^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8285^|^3^|^M8258^|^20220506^|^20201125^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8286^|^3^|^M8259^|^20190330^|^20190918^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8287^|^3^|^M8260^|^20220528^|^20200506^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8288^|^3^|^M8261^|^20180520^|^20181212^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8289^|^3^|^M8262^|^20210205^|^20211227^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8290^|^3^|^M8263^|^20220327^|^20180712^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8291^|^3^|^M8264^|^20190916^|^20180508^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8292^|^3^|^M8265^|^20220201^|^20210422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8293^|^3^|^M8266^|^20221211^|^20181215^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8294^|^3^|^M8267^|^20220606^|^20190929^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8295^|^3^|^M8268^|^20181024^|^20190201^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8296^|^3^|^M8269^|^20220214^|^20180123^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8297^|^3^|^M8270^|^20180528^|^20210128^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8298^|^3^|^M8271^|^20221127^|^20221119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8299^|^3^|^M8272^|^20181224^|^20220529^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8300^|^3^|^M8273^|^20180523^|^20180223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8301^|^3^|^M8274^|^20210813^|^20221002^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8302^|^3^|^M8275^|^20220613^|^20181119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8303^|^3^|^M8276^|^20180513^|^20201107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8304^|^3^|^M8277^|^20220331^|^20180422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8305^|^3^|^M8278^|^20210609^|^20200612^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8306^|^3^|^M8279^|^20220328^|^20200114^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8307^|^3^|^M8280^|^20220325^|^20180313^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8308^|^3^|^M8281^|^20210720^|^20211219^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8309^|^3^|^M8282^|^20180502^|^20180209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8310^|^3^|^M8283^|^20191210^|^20220123^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8311^|^3^|^M8284^|^20220208^|^20191126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8312^|^3^|^M8285^|^20200422^|^20190314^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8313^|^3^|^M8286^|^20210401^|^20221126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8314^|^3^|^M8287^|^20211013^|^20180714^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8315^|^3^|^M8288^|^20180809^|^20200715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8316^|^3^|^M8289^|^20201021^|^20220515^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8317^|^3^|^M8290^|^20210821^|^20210131^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8318^|^3^|^M8291^|^20221025^|^20210224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8319^|^3^|^M8292^|^20190502^|^20190905^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8320^|^3^|^M8293^|^20200615^|^20210615^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8321^|^3^|^M8294^|^20191214^|^20220426^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8322^|^3^|^M8295^|^20191114^|^20220523^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8323^|^3^|^M8296^|^20190213^|^20210212^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8324^|^3^|^M8297^|^20220701^|^20201127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8325^|^3^|^M8298^|^20200726^|^20191006^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8326^|^3^|^M8299^|^20190413^|^20180804^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8327^|^3^|^M8300^|^20221101^|^20201031^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8328^|^3^|^M8301^|^20191129^|^20180425^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8329^|^3^|^M8302^|^20200806^|^20200224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8330^|^3^|^M8303^|^20181108^|^20180916^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8331^|^3^|^M8304^|^20220610^|^20221124^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8332^|^3^|^M8305^|^20190706^|^20191106^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8333^|^3^|^M8306^|^20180718^|^20220713^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8334^|^3^|^M8307^|^20180918^|^20191202^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8335^|^3^|^M8308^|^20191015^|^20191207^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8336^|^3^|^M8309^|^20190314^|^20201018^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8337^|^3^|^M8310^|^20200816^|^20211022^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8338^|^3^|^M8311^|^20220424^|^20190611^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8339^|^3^|^M8312^|^20201024^|^20210522^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8340^|^3^|^M8313^|^20210322^|^20210722^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8341^|^3^|^M8314^|^20221027^|^20210815^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8342^|^3^|^M8315^|^20190703^|^20210422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8343^|^3^|^M8316^|^20210907^|^20190503^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8344^|^3^|^M8317^|^20190419^|^20200130^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8345^|^3^|^M8318^|^20220406^|^20200408^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8346^|^3^|^M8319^|^20190206^|^20190829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8347^|^3^|^M8320^|^20190302^|^20201003^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8348^|^3^|^M8321^|^20211104^|^20200316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8349^|^3^|^M8322^|^20180627^|^20220718^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8350^|^3^|^M8323^|^20200322^|^20210910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8351^|^3^|^M8324^|^20191130^|^20190117^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8352^|^3^|^M8325^|^20221202^|^20221015^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8353^|^3^|^M8326^|^20210327^|^20220527^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8354^|^3^|^M8327^|^20220210^|^20201109^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8355^|^3^|^M8328^|^20211115^|^20221205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8356^|^3^|^M8329^|^20180605^|^20211109^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8357^|^3^|^M8330^|^20190116^|^20220210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8358^|^3^|^M8331^|^20190215^|^20191121^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8359^|^3^|^M8332^|^20220814^|^20201207^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8360^|^3^|^M8333^|^20190125^|^20180612^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8361^|^3^|^M8334^|^20181025^|^20180424^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8362^|^3^|^M8335^|^20180121^|^20220303^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8363^|^3^|^M8336^|^20180616^|^20180909^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8364^|^3^|^M8337^|^20180825^|^20200616^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8365^|^3^|^M8338^|^20201107^|^20200527^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8366^|^3^|^M8339^|^20220107^|^20210406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8367^|^3^|^M8340^|^20220307^|^20220910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8368^|^3^|^M8341^|^20190525^|^20191013^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8369^|^3^|^M8342^|^20190116^|^20180621^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8370^|^3^|^M8343^|^20200810^|^20221001^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8371^|^3^|^M8344^|^20180905^|^20180909^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8372^|^3^|^M8345^|^20200115^|^20180319^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8373^|^3^|^M8346^|^20210730^|^20180407^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8374^|^3^|^M8347^|^20220818^|^20200417^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8375^|^3^|^M8348^|^20200325^|^20180517^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8376^|^3^|^M8349^|^20200904^|^20211024^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8377^|^3^|^M8350^|^20211005^|^20220130^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8378^|^3^|^M8351^|^20190307^|^20181201^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8379^|^3^|^M8352^|^20200518^|^20210116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8380^|^3^|^M8353^|^20210104^|^20190422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8381^|^3^|^M8354^|^20210913^|^20221027^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8382^|^3^|^M8355^|^20180902^|^20201211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8383^|^3^|^M8356^|^20210504^|^20190105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8384^|^3^|^M8357^|^20200407^|^20191204^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8385^|^3^|^M8358^|^20191227^|^20221112^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8386^|^3^|^M8359^|^20210606^|^20220826^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8387^|^3^|^M8360^|^20190406^|^20210307^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8388^|^3^|^M8361^|^20200131^|^20220715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8389^|^3^|^M8362^|^20190108^|^20180616^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8390^|^3^|^M8363^|^20180320^|^20220616^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8391^|^3^|^M8364^|^20190225^|^20180705^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8392^|^3^|^M8365^|^20200313^|^20211101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8393^|^3^|^M8366^|^20190601^|^20190927^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8394^|^3^|^M8367^|^20210705^|^20180907^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8395^|^3^|^M8368^|^20190217^|^20190930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8396^|^3^|^M8369^|^20190307^|^20211204^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8397^|^3^|^M8370^|^20210907^|^20200419^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8398^|^3^|^M8371^|^20181012^|^20201123^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8399^|^3^|^M8372^|^20181215^|^20210527^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8400^|^3^|^M8373^|^20221005^|^20190913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8401^|^3^|^M8374^|^20220813^|^20211128^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8402^|^3^|^M8375^|^20190523^|^20210628^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8403^|^3^|^M8376^|^20210529^|^20210718^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8404^|^3^|^M8377^|^20180911^|^20190818^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8405^|^3^|^M8378^|^20221226^|^20200602^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8406^|^3^|^M8379^|^20180418^|^20190926^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8407^|^3^|^M8380^|^20200810^|^20200326^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8408^|^3^|^M8381^|^20210511^|^20210524^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8409^|^3^|^M8382^|^20210323^|^20200320^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8410^|^3^|^M8383^|^20190419^|^20211220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8411^|^3^|^M8384^|^20221208^|^20220805^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8412^|^3^|^M8385^|^20210528^|^20210529^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8413^|^3^|^M8386^|^20221001^|^20181015^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8414^|^3^|^M8387^|^20200131^|^20190116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8415^|^3^|^M8388^|^20180906^|^20180927^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8416^|^3^|^M8389^|^20190422^|^20181217^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8417^|^3^|^M8390^|^20190907^|^20180904^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8418^|^3^|^M8391^|^20200107^|^20180305^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8419^|^3^|^M8392^|^20180111^|^20180715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8420^|^3^|^M8393^|^20190714^|^20180406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8421^|^3^|^M8394^|^20190217^|^20210716^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8422^|^3^|^M8395^|^20181110^|^20210115^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8423^|^3^|^M8396^|^20180221^|^20181122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8424^|^3^|^M8397^|^20191027^|^20201029^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8425^|^3^|^M8398^|^20180802^|^20220518^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8426^|^3^|^M8399^|^20220409^|^20191119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8427^|^3^|^M8400^|^20220430^|^20221021^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8428^|^3^|^M8401^|^20190924^|^20220822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8429^|^3^|^M8402^|^20201004^|^20200705^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8430^|^3^|^M8403^|^20200415^|^20220925^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8431^|^3^|^M8404^|^20190305^|^20191029^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8432^|^3^|^M8405^|^20210108^|^20220629^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8433^|^3^|^M8406^|^20210510^|^20200222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8434^|^3^|^M8407^|^20220323^|^20191122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8435^|^3^|^M8408^|^20200303^|^20200606^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8436^|^3^|^M8409^|^20191002^|^20221225^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8437^|^3^|^M8410^|^20191221^|^20190729^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8438^|^3^|^M8411^|^20200205^|^20210218^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
