product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
7753^|^7805^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7754^|^7754^|^46.2101^|^46.2101^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^7754^|^20180520^|^7754^|^1^|^7754^|^0
7754^|^7806^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7755^|^7755^|^46.2101^|^46.2101^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^7755^|^20180313^|^7755^|^1^|^7755^|^0
7755^|^7807^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7756^|^7756^|^46.2101^|^46.2101^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^7756^|^20180124^|^7756^|^1^|^7756^|^0
7756^|^7808^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7757^|^7757^|^46.2101^|^46.2101^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^7757^|^20180228^|^7757^|^1^|^7757^|^0
7757^|^7809^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7758^|^7758^|^46.2101^|^46.2101^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^7758^|^20180714^|^7758^|^1^|^7758^|^0
7758^|^7810^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7759^|^7759^|^46.2101^|^46.2101^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^7759^|^20181018^|^7759^|^1^|^7759^|^0
7759^|^7811^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7760^|^7760^|^46.2101^|^46.2101^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^7760^|^20180316^|^7760^|^1^|^7760^|^0
7760^|^7812^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7761^|^7761^|^46.2101^|^46.2101^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^7761^|^20180513^|^7761^|^1^|^7761^|^0
7761^|^7813^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7762^|^7762^|^46.2101^|^46.2101^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^7762^|^20180604^|^7762^|^1^|^7762^|^0
7762^|^7814^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7763^|^7763^|^46.2101^|^46.2101^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^7763^|^20180823^|^7763^|^1^|^7763^|^0
7763^|^7815^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7764^|^7764^|^46.2101^|^46.2101^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^7764^|^20180604^|^7764^|^1^|^7764^|^0
7764^|^7816^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7765^|^7765^|^46.2101^|^46.2101^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^7765^|^20180310^|^7765^|^1^|^7765^|^0
7765^|^7817^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7766^|^7766^|^46.2101^|^46.2101^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^7766^|^20181212^|^7766^|^1^|^7766^|^0
7766^|^7818^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7767^|^7767^|^46.2101^|^46.2101^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^7767^|^20180901^|^7767^|^1^|^7767^|^0
7767^|^7819^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7768^|^7768^|^46.2101^|^46.2101^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^7768^|^20180219^|^7768^|^1^|^7768^|^0
7768^|^7820^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7769^|^7769^|^46.2101^|^46.2101^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^7769^|^20180826^|^7769^|^1^|^7769^|^0
7769^|^7821^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7770^|^7770^|^46.2101^|^46.2101^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^7770^|^20180707^|^7770^|^1^|^7770^|^0
7770^|^7822^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7771^|^7771^|^46.2101^|^46.2101^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^7771^|^20180725^|^7771^|^1^|^7771^|^0
7771^|^7823^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7772^|^7772^|^46.2101^|^46.2101^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^7772^|^20180729^|^7772^|^1^|^7772^|^0
7772^|^7824^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7773^|^7773^|^46.2101^|^46.2101^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^7773^|^20180820^|^7773^|^1^|^7773^|^0
7773^|^7825^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7774^|^7774^|^46.2101^|^46.2101^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^7774^|^20180321^|^7774^|^1^|^7774^|^0
7774^|^7826^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7775^|^7775^|^46.2101^|^46.2101^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^7775^|^20180820^|^7775^|^1^|^7775^|^0
7775^|^7827^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7776^|^7776^|^46.2101^|^46.2101^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^7776^|^20181018^|^7776^|^1^|^7776^|^0
7776^|^7828^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7777^|^7777^|^46.2101^|^46.2101^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^7777^|^20180919^|^7777^|^1^|^7777^|^0
7777^|^7829^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7778^|^7778^|^46.2101^|^46.2101^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^7778^|^20180303^|^7778^|^1^|^7778^|^0
7778^|^7830^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7779^|^7779^|^46.2101^|^46.2101^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^7779^|^20181101^|^7779^|^1^|^7779^|^0
7779^|^7831^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7780^|^7780^|^46.2101^|^46.2101^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^7780^|^20180807^|^7780^|^1^|^7780^|^0
7780^|^7832^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7781^|^7781^|^46.2101^|^46.2101^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^7781^|^20181105^|^7781^|^1^|^7781^|^0
7781^|^7833^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7782^|^7782^|^46.2101^|^46.2101^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^7782^|^20180214^|^7782^|^1^|^7782^|^0
7782^|^7834^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7783^|^7783^|^46.2101^|^46.2101^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^7783^|^20180702^|^7783^|^1^|^7783^|^0
7783^|^7835^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7784^|^7784^|^46.2101^|^46.2101^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^7784^|^20181118^|^7784^|^1^|^7784^|^0
7784^|^7836^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7785^|^7785^|^46.2101^|^46.2101^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^7785^|^20180824^|^7785^|^1^|^7785^|^0
7785^|^7837^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7786^|^7786^|^46.2101^|^46.2101^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^7786^|^20180717^|^7786^|^1^|^7786^|^0
7786^|^7838^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7787^|^7787^|^46.2101^|^46.2101^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^7787^|^20180112^|^7787^|^1^|^7787^|^0
7787^|^7839^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7788^|^7788^|^46.2101^|^46.2101^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^7788^|^20181211^|^7788^|^1^|^7788^|^0
7788^|^7840^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7789^|^7789^|^46.2101^|^46.2101^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^7789^|^20180926^|^7789^|^1^|^7789^|^0
7789^|^7841^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7790^|^7790^|^46.2101^|^46.2101^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^7790^|^20181103^|^7790^|^1^|^7790^|^0
7790^|^7842^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7791^|^7791^|^46.2101^|^46.2101^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^7791^|^20180614^|^7791^|^1^|^7791^|^0
7791^|^7843^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7792^|^7792^|^46.2101^|^46.2101^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^7792^|^20180612^|^7792^|^1^|^7792^|^0
7792^|^7844^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7793^|^7793^|^46.2101^|^46.2101^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^7793^|^20180420^|^7793^|^1^|^7793^|^0
7793^|^7845^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7794^|^7794^|^46.2101^|^46.2101^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^7794^|^20180905^|^7794^|^1^|^7794^|^0
7794^|^7846^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7795^|^7795^|^46.2101^|^46.2101^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^7795^|^20180216^|^7795^|^1^|^7795^|^0
7795^|^7847^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7796^|^7796^|^46.2101^|^46.2101^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^7796^|^20180702^|^7796^|^1^|^7796^|^0
7796^|^7848^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7797^|^7797^|^46.2101^|^46.2101^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^7797^|^20180814^|^7797^|^1^|^7797^|^0
7797^|^7849^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7798^|^7798^|^46.2101^|^46.2101^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^7798^|^20180831^|^7798^|^1^|^7798^|^0
7798^|^7850^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7799^|^7799^|^46.2101^|^46.2101^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^7799^|^20181203^|^7799^|^1^|^7799^|^0
7799^|^7851^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7800^|^7800^|^46.2101^|^46.2101^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^7800^|^20180111^|^7800^|^1^|^7800^|^0
7800^|^7852^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7801^|^7801^|^46.2101^|^46.2101^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^7801^|^20181027^|^7801^|^1^|^7801^|^0
7801^|^7853^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7802^|^7802^|^46.2101^|^46.2101^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^7802^|^20180817^|^7802^|^1^|^7802^|^0
7802^|^7854^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7803^|^7803^|^46.2101^|^46.2101^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^7803^|^20180220^|^7803^|^1^|^7803^|^0
7803^|^7855^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7804^|^7804^|^46.2101^|^46.2101^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^7804^|^20180501^|^7804^|^1^|^7804^|^0
7804^|^7856^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7805^|^7805^|^46.2101^|^46.2101^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^7805^|^20181019^|^7805^|^1^|^7805^|^0
7805^|^7857^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7806^|^7806^|^46.2101^|^46.2101^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^7806^|^20180407^|^7806^|^1^|^7806^|^0
7806^|^7858^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7807^|^7807^|^46.2101^|^46.2101^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^7807^|^20180804^|^7807^|^1^|^7807^|^0
7807^|^7859^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7808^|^7808^|^46.2101^|^46.2101^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^7808^|^20180314^|^7808^|^1^|^7808^|^0
7808^|^7860^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7809^|^7809^|^46.2101^|^46.2101^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^7809^|^20180311^|^7809^|^1^|^7809^|^0
7809^|^7861^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7810^|^7810^|^46.2101^|^46.2101^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^7810^|^20181028^|^7810^|^1^|^7810^|^0
7810^|^7862^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7811^|^7811^|^46.2101^|^46.2101^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^7811^|^20180915^|^7811^|^1^|^7811^|^0
7811^|^7863^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7812^|^7812^|^46.2101^|^46.2101^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^7812^|^20180723^|^7812^|^1^|^7812^|^0
7812^|^7864^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7813^|^7813^|^46.2101^|^46.2101^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^7813^|^20180710^|^7813^|^1^|^7813^|^0
7813^|^7865^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7814^|^7814^|^46.2101^|^46.2101^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^7814^|^20180101^|^7814^|^1^|^7814^|^0
7814^|^7866^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7815^|^7815^|^46.2101^|^46.2101^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^7815^|^20180422^|^7815^|^1^|^7815^|^0
7815^|^7867^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7816^|^7816^|^46.2101^|^46.2101^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^7816^|^20180612^|^7816^|^1^|^7816^|^0
7816^|^7868^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7817^|^7817^|^46.2101^|^46.2101^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^7817^|^20181115^|^7817^|^1^|^7817^|^0
7817^|^7869^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7818^|^7818^|^46.2101^|^46.2101^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^7818^|^20180421^|^7818^|^1^|^7818^|^0
7818^|^7870^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7819^|^7819^|^46.2101^|^46.2101^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^7819^|^20180627^|^7819^|^1^|^7819^|^0
7819^|^7871^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7820^|^7820^|^46.2101^|^46.2101^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^7820^|^20180617^|^7820^|^1^|^7820^|^0
7820^|^7872^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7821^|^7821^|^46.2101^|^46.2101^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^7821^|^20180602^|^7821^|^1^|^7821^|^0
7821^|^7873^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7822^|^7822^|^46.2101^|^46.2101^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^7822^|^20180121^|^7822^|^1^|^7822^|^0
7822^|^7874^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7823^|^7823^|^46.2101^|^46.2101^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^7823^|^20180728^|^7823^|^1^|^7823^|^0
7823^|^7875^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7824^|^7824^|^46.2101^|^46.2101^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^7824^|^20180208^|^7824^|^1^|^7824^|^0
7824^|^7876^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7825^|^7825^|^46.2101^|^46.2101^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^7825^|^20180522^|^7825^|^1^|^7825^|^0
7825^|^7877^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7826^|^7826^|^46.2101^|^46.2101^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^7826^|^20181216^|^7826^|^1^|^7826^|^0
7826^|^7878^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7827^|^7827^|^46.2101^|^46.2101^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^7827^|^20181029^|^7827^|^1^|^7827^|^0
7827^|^7879^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7828^|^7828^|^46.2101^|^46.2101^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^7828^|^20181215^|^7828^|^1^|^7828^|^0
7828^|^7880^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7829^|^7829^|^46.2101^|^46.2101^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^7829^|^20180104^|^7829^|^1^|^7829^|^0
7829^|^7881^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^7830^|^7830^|^46.2101^|^46.2101^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^7830^|^20180615^|^7830^|^1^|^7830^|^0
7830^|^7882^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^7831^|^7831^|^46.2101^|^46.2101^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^7831^|^20180723^|^7831^|^1^|^7831^|^0
