product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
799^|^851^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^800^|^800^|^46.2101^|^46.2101^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^20180725^|^800^|^1^|^800^|^0
800^|^852^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^801^|^801^|^46.2101^|^46.2101^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^20181009^|^801^|^1^|^801^|^0
801^|^853^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^802^|^802^|^46.2101^|^46.2101^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^20180113^|^802^|^1^|^802^|^0
802^|^854^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^803^|^803^|^46.2101^|^46.2101^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^20180217^|^803^|^1^|^803^|^0
803^|^855^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^804^|^804^|^46.2101^|^46.2101^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^20181201^|^804^|^1^|^804^|^0
804^|^856^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^805^|^805^|^46.2101^|^46.2101^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^20181104^|^805^|^1^|^805^|^0
805^|^857^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^806^|^806^|^46.2101^|^46.2101^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^20181120^|^806^|^1^|^806^|^0
806^|^858^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^807^|^807^|^46.2101^|^46.2101^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^20180412^|^807^|^1^|^807^|^0
807^|^859^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^808^|^808^|^46.2101^|^46.2101^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^20180328^|^808^|^1^|^808^|^0
808^|^860^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^809^|^809^|^46.2101^|^46.2101^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^20180705^|^809^|^1^|^809^|^0
809^|^861^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^810^|^810^|^46.2101^|^46.2101^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^20180415^|^810^|^1^|^810^|^0
810^|^862^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^811^|^811^|^46.2101^|^46.2101^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^20181116^|^811^|^1^|^811^|^0
811^|^863^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^812^|^812^|^46.2101^|^46.2101^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^20180121^|^812^|^1^|^812^|^0
812^|^864^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^813^|^813^|^46.2101^|^46.2101^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^20180729^|^813^|^1^|^813^|^0
813^|^865^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^814^|^814^|^46.2101^|^46.2101^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^20180824^|^814^|^1^|^814^|^0
814^|^866^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^815^|^815^|^46.2101^|^46.2101^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^20180502^|^815^|^1^|^815^|^0
815^|^867^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^816^|^816^|^46.2101^|^46.2101^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^20180708^|^816^|^1^|^816^|^0
816^|^868^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^817^|^817^|^46.2101^|^46.2101^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^20180415^|^817^|^1^|^817^|^0
817^|^869^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^818^|^818^|^46.2101^|^46.2101^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^818^|^20180306^|^818^|^1^|^818^|^0
818^|^870^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^819^|^819^|^46.2101^|^46.2101^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^819^|^20180306^|^819^|^1^|^819^|^0
819^|^871^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^820^|^820^|^46.2101^|^46.2101^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^820^|^20180803^|^820^|^1^|^820^|^0
820^|^872^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^821^|^821^|^46.2101^|^46.2101^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^821^|^20181230^|^821^|^1^|^821^|^0
821^|^873^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^822^|^822^|^46.2101^|^46.2101^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^822^|^20180806^|^822^|^1^|^822^|^0
822^|^874^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^823^|^823^|^46.2101^|^46.2101^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^823^|^20180831^|^823^|^1^|^823^|^0
823^|^875^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^824^|^824^|^46.2101^|^46.2101^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^824^|^20180718^|^824^|^1^|^824^|^0
824^|^876^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^825^|^825^|^46.2101^|^46.2101^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^825^|^20180122^|^825^|^1^|^825^|^0
825^|^877^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^826^|^826^|^46.2101^|^46.2101^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^826^|^20180119^|^826^|^1^|^826^|^0
826^|^878^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^827^|^827^|^46.2101^|^46.2101^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^827^|^20180228^|^827^|^1^|^827^|^0
827^|^879^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^828^|^828^|^46.2101^|^46.2101^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^828^|^20181104^|^828^|^1^|^828^|^0
828^|^880^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^829^|^829^|^46.2101^|^46.2101^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^829^|^20180819^|^829^|^1^|^829^|^0
829^|^881^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^830^|^830^|^46.2101^|^46.2101^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^830^|^20180608^|^830^|^1^|^830^|^0
830^|^882^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^831^|^831^|^46.2101^|^46.2101^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^831^|^20180215^|^831^|^1^|^831^|^0
831^|^883^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^832^|^832^|^46.2101^|^46.2101^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^832^|^20181031^|^832^|^1^|^832^|^0
832^|^884^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^833^|^833^|^46.2101^|^46.2101^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^833^|^20180705^|^833^|^1^|^833^|^0
833^|^885^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^834^|^834^|^46.2101^|^46.2101^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^834^|^20180731^|^834^|^1^|^834^|^0
834^|^886^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^835^|^835^|^46.2101^|^46.2101^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^835^|^20180724^|^835^|^1^|^835^|^0
835^|^887^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^836^|^836^|^46.2101^|^46.2101^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^836^|^20180622^|^836^|^1^|^836^|^0
836^|^888^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^837^|^837^|^46.2101^|^46.2101^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^837^|^20181016^|^837^|^1^|^837^|^0
837^|^889^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^838^|^838^|^46.2101^|^46.2101^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^838^|^20180701^|^838^|^1^|^838^|^0
838^|^890^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^839^|^839^|^46.2101^|^46.2101^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^839^|^20180918^|^839^|^1^|^839^|^0
839^|^891^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^840^|^840^|^46.2101^|^46.2101^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^840^|^20180125^|^840^|^1^|^840^|^0
840^|^892^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^841^|^841^|^46.2101^|^46.2101^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^841^|^20180725^|^841^|^1^|^841^|^0
841^|^893^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^842^|^842^|^46.2101^|^46.2101^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^842^|^20180920^|^842^|^1^|^842^|^0
842^|^894^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^843^|^843^|^46.2101^|^46.2101^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^843^|^20180922^|^843^|^1^|^843^|^0
843^|^895^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^844^|^844^|^46.2101^|^46.2101^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^844^|^20180528^|^844^|^1^|^844^|^0
844^|^896^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^845^|^845^|^46.2101^|^46.2101^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^845^|^20181109^|^845^|^1^|^845^|^0
845^|^897^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^846^|^846^|^46.2101^|^46.2101^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^846^|^20180129^|^846^|^1^|^846^|^0
846^|^898^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^847^|^847^|^46.2101^|^46.2101^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^847^|^20180301^|^847^|^1^|^847^|^0
847^|^899^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^848^|^848^|^46.2101^|^46.2101^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^848^|^20180819^|^848^|^1^|^848^|^0
848^|^900^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^849^|^849^|^46.2101^|^46.2101^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^849^|^20181105^|^849^|^1^|^849^|^0
849^|^901^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^850^|^850^|^46.2101^|^46.2101^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^850^|^20180309^|^850^|^1^|^850^|^0
850^|^902^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^851^|^851^|^46.2101^|^46.2101^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^851^|^20180228^|^851^|^1^|^851^|^0
851^|^903^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^852^|^852^|^46.2101^|^46.2101^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^852^|^20181224^|^852^|^1^|^852^|^0
852^|^904^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^853^|^853^|^46.2101^|^46.2101^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^853^|^20180130^|^853^|^1^|^853^|^0
853^|^905^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^854^|^854^|^46.2101^|^46.2101^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^854^|^20181006^|^854^|^1^|^854^|^0
854^|^906^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^855^|^855^|^46.2101^|^46.2101^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^855^|^20180706^|^855^|^1^|^855^|^0
855^|^907^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^856^|^856^|^46.2101^|^46.2101^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^856^|^20180812^|^856^|^1^|^856^|^0
856^|^908^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^857^|^857^|^46.2101^|^46.2101^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^857^|^20180429^|^857^|^1^|^857^|^0
857^|^909^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^858^|^858^|^46.2101^|^46.2101^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^858^|^20180528^|^858^|^1^|^858^|^0
858^|^910^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^859^|^859^|^46.2101^|^46.2101^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^859^|^20180411^|^859^|^1^|^859^|^0
859^|^911^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^860^|^860^|^46.2101^|^46.2101^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^860^|^20180403^|^860^|^1^|^860^|^0
860^|^912^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^861^|^861^|^46.2101^|^46.2101^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^861^|^20180324^|^861^|^1^|^861^|^0
861^|^913^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^862^|^862^|^46.2101^|^46.2101^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^862^|^20181011^|^862^|^1^|^862^|^0
862^|^914^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^863^|^863^|^46.2101^|^46.2101^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^863^|^20180417^|^863^|^1^|^863^|^0
863^|^915^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^864^|^864^|^46.2101^|^46.2101^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^864^|^20181118^|^864^|^1^|^864^|^0
864^|^916^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^865^|^865^|^46.2101^|^46.2101^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^865^|^20181106^|^865^|^1^|^865^|^0
865^|^917^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^866^|^866^|^46.2101^|^46.2101^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^866^|^20180130^|^866^|^1^|^866^|^0
866^|^918^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^867^|^867^|^46.2101^|^46.2101^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^867^|^20180216^|^867^|^1^|^867^|^0
867^|^919^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^868^|^868^|^46.2101^|^46.2101^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^868^|^20180802^|^868^|^1^|^868^|^0
868^|^920^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^869^|^869^|^46.2101^|^46.2101^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^869^|^20180930^|^869^|^1^|^869^|^0
869^|^921^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^870^|^870^|^46.2101^|^46.2101^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^870^|^20180902^|^870^|^1^|^870^|^0
870^|^922^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^871^|^871^|^46.2101^|^46.2101^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^871^|^20180217^|^871^|^1^|^871^|^0
871^|^923^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^872^|^872^|^46.2101^|^46.2101^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^872^|^20181203^|^872^|^1^|^872^|^0
872^|^924^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^873^|^873^|^46.2101^|^46.2101^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^873^|^20181031^|^873^|^1^|^873^|^0
873^|^925^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^874^|^874^|^46.2101^|^46.2101^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^874^|^20180714^|^874^|^1^|^874^|^0
874^|^926^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^875^|^875^|^46.2101^|^46.2101^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^875^|^20180317^|^875^|^1^|^875^|^0
875^|^927^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^876^|^876^|^46.2101^|^46.2101^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^876^|^20181108^|^876^|^1^|^876^|^0
876^|^928^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^877^|^877^|^46.2101^|^46.2101^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^877^|^20180826^|^877^|^1^|^877^|^0
877^|^929^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^878^|^878^|^46.2101^|^46.2101^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^878^|^20180520^|^878^|^1^|^878^|^0
878^|^930^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^879^|^879^|^46.2101^|^46.2101^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^879^|^20180816^|^879^|^1^|^879^|^0
879^|^931^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^880^|^880^|^46.2101^|^46.2101^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^880^|^20180625^|^880^|^1^|^880^|^0
880^|^932^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^881^|^881^|^46.2101^|^46.2101^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^881^|^20181121^|^881^|^1^|^881^|^0
881^|^933^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^882^|^882^|^46.2101^|^46.2101^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^882^|^20180728^|^882^|^1^|^882^|^0
882^|^934^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^883^|^883^|^46.2101^|^46.2101^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^883^|^20180331^|^883^|^1^|^883^|^0
883^|^935^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^884^|^884^|^46.2101^|^46.2101^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^884^|^20180121^|^884^|^1^|^884^|^0
884^|^936^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^885^|^885^|^46.2101^|^46.2101^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^885^|^20180612^|^885^|^1^|^885^|^0
885^|^937^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^886^|^886^|^46.2101^|^46.2101^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^886^|^20180513^|^886^|^1^|^886^|^0
886^|^938^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^887^|^887^|^46.2101^|^46.2101^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^887^|^20180327^|^887^|^1^|^887^|^0
