footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
779^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9488^|^8^|^15962095^|^3.367^|^5.703^|^770^|^770^|^0^|^0^|^0^|^770^|^0^|^0^|^16723^|^1^|^770^|^770^|^770^|^770^|^770^|^770^|^0^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^20130707^|^11.11^|^770^|^770^|^770^|^770^|^770^|^770^|^770^|^NW^|^N^|^0^|^HSDP^|^727^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130613
780^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9489^|^8^|^15962096^|^3.367^|^5.703^|^771^|^771^|^0^|^0^|^0^|^771^|^0^|^0^|^16724^|^1^|^771^|^771^|^771^|^771^|^771^|^771^|^0^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^20130403^|^11.11^|^771^|^771^|^771^|^771^|^771^|^771^|^771^|^W^|^N^|^0^|^HSDP^|^728^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130223
781^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9490^|^8^|^15962097^|^3.367^|^5.703^|^772^|^772^|^0^|^0^|^0^|^772^|^0^|^0^|^16725^|^1^|^772^|^772^|^772^|^772^|^772^|^772^|^0^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^20130614^|^11.11^|^772^|^772^|^772^|^772^|^772^|^772^|^772^|^W^|^N^|^0^|^HSDP^|^729^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130628
782^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9491^|^8^|^15962098^|^3.367^|^5.703^|^773^|^773^|^0^|^0^|^0^|^773^|^0^|^0^|^16726^|^1^|^773^|^773^|^773^|^773^|^773^|^773^|^0^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^20131113^|^11.11^|^773^|^773^|^773^|^773^|^773^|^773^|^773^|^W^|^N^|^0^|^HSDP^|^730^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131015
783^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9492^|^8^|^15962099^|^3.367^|^5.703^|^774^|^774^|^0^|^0^|^0^|^774^|^0^|^0^|^16727^|^1^|^774^|^774^|^774^|^774^|^774^|^774^|^0^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^20130603^|^11.11^|^774^|^774^|^774^|^774^|^774^|^774^|^774^|^W^|^N^|^0^|^HSDP^|^731^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130810
784^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9493^|^8^|^15962100^|^3.367^|^5.703^|^775^|^775^|^0^|^0^|^0^|^775^|^0^|^0^|^16728^|^1^|^775^|^775^|^775^|^775^|^775^|^775^|^0^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^20131217^|^11.11^|^775^|^775^|^775^|^775^|^775^|^775^|^775^|^W^|^N^|^0^|^HSDP^|^732^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130416
785^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9494^|^8^|^15962101^|^3.367^|^5.703^|^776^|^776^|^0^|^0^|^0^|^776^|^0^|^0^|^16729^|^1^|^776^|^776^|^776^|^776^|^776^|^776^|^0^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^20130706^|^11.11^|^776^|^776^|^776^|^776^|^776^|^776^|^776^|^W^|^N^|^0^|^HSDP^|^733^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130204
786^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9495^|^8^|^15962102^|^3.367^|^5.703^|^777^|^777^|^0^|^0^|^0^|^777^|^0^|^0^|^16730^|^1^|^777^|^777^|^777^|^777^|^777^|^777^|^0^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^20130127^|^11.11^|^777^|^777^|^777^|^777^|^777^|^777^|^777^|^W^|^N^|^0^|^HSDP^|^734^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130607
787^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9496^|^8^|^15962103^|^3.367^|^5.703^|^778^|^778^|^0^|^0^|^0^|^778^|^0^|^0^|^16731^|^1^|^778^|^778^|^778^|^778^|^778^|^778^|^0^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^20130618^|^11.11^|^778^|^778^|^778^|^778^|^778^|^778^|^778^|^NW^|^N^|^0^|^HSDP^|^735^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131115
788^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9497^|^8^|^15962104^|^3.367^|^5.703^|^779^|^779^|^0^|^0^|^0^|^779^|^0^|^0^|^16732^|^1^|^779^|^779^|^779^|^779^|^779^|^779^|^0^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^20130423^|^11.11^|^779^|^779^|^779^|^779^|^779^|^779^|^779^|^W^|^N^|^0^|^HSDP^|^736^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130802
789^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9498^|^8^|^15962105^|^3.367^|^5.703^|^780^|^780^|^0^|^0^|^0^|^780^|^0^|^0^|^16733^|^1^|^780^|^780^|^780^|^780^|^780^|^780^|^0^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^20130810^|^11.11^|^780^|^780^|^780^|^780^|^780^|^780^|^780^|^W^|^N^|^0^|^HSDP^|^737^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130903
790^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9499^|^8^|^15962106^|^3.367^|^5.703^|^781^|^781^|^0^|^0^|^0^|^781^|^0^|^0^|^16734^|^1^|^781^|^781^|^781^|^781^|^781^|^781^|^0^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^20130106^|^11.11^|^781^|^781^|^781^|^781^|^781^|^781^|^781^|^W^|^N^|^0^|^HSDP^|^738^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130824
791^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9500^|^8^|^15962107^|^3.367^|^5.703^|^782^|^782^|^0^|^0^|^0^|^782^|^0^|^0^|^16735^|^1^|^782^|^782^|^782^|^782^|^782^|^782^|^0^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^20130619^|^11.11^|^782^|^782^|^782^|^782^|^782^|^782^|^782^|^W^|^N^|^0^|^HSDP^|^739^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130705
792^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9501^|^8^|^15962108^|^3.367^|^5.703^|^783^|^783^|^0^|^0^|^0^|^783^|^0^|^0^|^16736^|^1^|^783^|^783^|^783^|^783^|^783^|^783^|^0^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^20131108^|^11.11^|^783^|^783^|^783^|^783^|^783^|^783^|^783^|^W^|^N^|^0^|^HSDP^|^740^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130209
793^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9502^|^8^|^15962109^|^3.367^|^5.703^|^784^|^784^|^0^|^0^|^0^|^784^|^0^|^0^|^16737^|^1^|^784^|^784^|^784^|^784^|^784^|^784^|^0^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^20130606^|^11.11^|^784^|^784^|^784^|^784^|^784^|^784^|^784^|^W^|^N^|^0^|^HSDP^|^741^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131030
794^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9503^|^8^|^15962110^|^3.367^|^5.703^|^785^|^785^|^0^|^0^|^0^|^785^|^0^|^0^|^16738^|^1^|^785^|^785^|^785^|^785^|^785^|^785^|^0^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^20130726^|^11.11^|^785^|^785^|^785^|^785^|^785^|^785^|^785^|^NW^|^N^|^0^|^HSDP^|^742^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130820
795^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9504^|^8^|^15962111^|^3.367^|^5.703^|^786^|^786^|^0^|^0^|^0^|^786^|^0^|^0^|^16739^|^1^|^786^|^786^|^786^|^786^|^786^|^786^|^0^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^20130803^|^11.11^|^786^|^786^|^786^|^786^|^786^|^786^|^786^|^NW^|^N^|^0^|^HSDP^|^743^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130807
796^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9505^|^8^|^15962112^|^3.367^|^5.703^|^787^|^787^|^0^|^0^|^0^|^787^|^0^|^0^|^16740^|^1^|^787^|^787^|^787^|^787^|^787^|^787^|^0^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^20131022^|^11.11^|^787^|^787^|^787^|^787^|^787^|^787^|^787^|^NW^|^N^|^0^|^HSDP^|^744^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130322
797^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9506^|^8^|^15962113^|^3.367^|^5.703^|^788^|^788^|^0^|^0^|^0^|^788^|^0^|^0^|^16741^|^1^|^788^|^788^|^788^|^788^|^788^|^788^|^0^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^20130621^|^11.11^|^788^|^788^|^788^|^788^|^788^|^788^|^788^|^W^|^N^|^0^|^HSDP^|^745^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131230
798^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9507^|^8^|^15962114^|^3.367^|^5.703^|^789^|^789^|^0^|^0^|^0^|^789^|^0^|^0^|^16742^|^1^|^789^|^789^|^789^|^789^|^789^|^789^|^0^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^20131021^|^11.11^|^789^|^789^|^789^|^789^|^789^|^789^|^789^|^NW^|^N^|^0^|^HSDP^|^746^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131219
799^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9508^|^8^|^15962115^|^3.367^|^5.703^|^790^|^790^|^0^|^0^|^0^|^790^|^0^|^0^|^16743^|^1^|^790^|^790^|^790^|^790^|^790^|^790^|^0^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^20130704^|^11.11^|^790^|^790^|^790^|^790^|^790^|^790^|^790^|^NW^|^N^|^0^|^HSDP^|^747^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130930
800^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9509^|^8^|^15962116^|^3.367^|^5.703^|^791^|^791^|^0^|^0^|^0^|^791^|^0^|^0^|^16744^|^1^|^791^|^791^|^791^|^791^|^791^|^791^|^0^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^20130128^|^11.11^|^791^|^791^|^791^|^791^|^791^|^791^|^791^|^W^|^N^|^0^|^HSDP^|^748^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131217
801^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9510^|^8^|^15962117^|^3.367^|^5.703^|^792^|^792^|^0^|^0^|^0^|^792^|^0^|^0^|^16745^|^1^|^792^|^792^|^792^|^792^|^792^|^792^|^0^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^20130519^|^11.11^|^792^|^792^|^792^|^792^|^792^|^792^|^792^|^W^|^N^|^0^|^HSDP^|^749^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131019
802^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9511^|^8^|^15962118^|^3.367^|^5.703^|^793^|^793^|^0^|^0^|^0^|^793^|^0^|^0^|^16746^|^1^|^793^|^793^|^793^|^793^|^793^|^793^|^0^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^20130723^|^11.11^|^793^|^793^|^793^|^793^|^793^|^793^|^793^|^NW^|^N^|^0^|^HSDP^|^750^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130825
803^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9512^|^8^|^15962119^|^3.367^|^5.703^|^794^|^794^|^0^|^0^|^0^|^794^|^0^|^0^|^16747^|^1^|^794^|^794^|^794^|^794^|^794^|^794^|^0^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^20130715^|^11.11^|^794^|^794^|^794^|^794^|^794^|^794^|^794^|^NW^|^N^|^0^|^HSDP^|^751^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130118
804^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9513^|^8^|^15962120^|^3.367^|^5.703^|^795^|^795^|^0^|^0^|^0^|^795^|^0^|^0^|^16748^|^1^|^795^|^795^|^795^|^795^|^795^|^795^|^0^|^795^|^795^|^795^|^795^|^795^|^795^|^795^|^795^|^795^|^20131217^|^11.11^|^795^|^795^|^795^|^795^|^795^|^795^|^795^|^NW^|^N^|^0^|^HSDP^|^752^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130911
805^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9514^|^8^|^15962121^|^3.367^|^5.703^|^796^|^796^|^0^|^0^|^0^|^796^|^0^|^0^|^16749^|^1^|^796^|^796^|^796^|^796^|^796^|^796^|^0^|^796^|^796^|^796^|^796^|^796^|^796^|^796^|^796^|^796^|^20130808^|^11.11^|^796^|^796^|^796^|^796^|^796^|^796^|^796^|^NW^|^N^|^0^|^HSDP^|^753^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131113
806^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9515^|^8^|^15962122^|^3.367^|^5.703^|^797^|^797^|^0^|^0^|^0^|^797^|^0^|^0^|^16750^|^1^|^797^|^797^|^797^|^797^|^797^|^797^|^0^|^797^|^797^|^797^|^797^|^797^|^797^|^797^|^797^|^797^|^20130112^|^11.11^|^797^|^797^|^797^|^797^|^797^|^797^|^797^|^NW^|^N^|^0^|^HSDP^|^754^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130218
807^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9516^|^8^|^15962123^|^3.367^|^5.703^|^798^|^798^|^0^|^0^|^0^|^798^|^0^|^0^|^16751^|^1^|^798^|^798^|^798^|^798^|^798^|^798^|^0^|^798^|^798^|^798^|^798^|^798^|^798^|^798^|^798^|^798^|^20130122^|^11.11^|^798^|^798^|^798^|^798^|^798^|^798^|^798^|^NW^|^N^|^0^|^HSDP^|^755^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131007
808^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9517^|^8^|^15962124^|^3.367^|^5.703^|^799^|^799^|^0^|^0^|^0^|^799^|^0^|^0^|^16752^|^1^|^799^|^799^|^799^|^799^|^799^|^799^|^0^|^799^|^799^|^799^|^799^|^799^|^799^|^799^|^799^|^799^|^20130602^|^11.11^|^799^|^799^|^799^|^799^|^799^|^799^|^799^|^NW^|^N^|^0^|^HSDP^|^756^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130702
809^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9518^|^8^|^15962125^|^3.367^|^5.703^|^800^|^800^|^0^|^0^|^0^|^800^|^0^|^0^|^16753^|^1^|^800^|^800^|^800^|^800^|^800^|^800^|^0^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^20130916^|^11.11^|^800^|^800^|^800^|^800^|^800^|^800^|^800^|^W^|^N^|^0^|^HSDP^|^757^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131210
810^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9519^|^8^|^15962126^|^3.367^|^5.703^|^801^|^801^|^0^|^0^|^0^|^801^|^0^|^0^|^16754^|^1^|^801^|^801^|^801^|^801^|^801^|^801^|^0^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^20130605^|^11.11^|^801^|^801^|^801^|^801^|^801^|^801^|^801^|^NW^|^N^|^0^|^HSDP^|^758^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130724
811^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9520^|^8^|^15962127^|^3.367^|^5.703^|^802^|^802^|^0^|^0^|^0^|^802^|^0^|^0^|^16755^|^1^|^802^|^802^|^802^|^802^|^802^|^802^|^0^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^20131213^|^11.11^|^802^|^802^|^802^|^802^|^802^|^802^|^802^|^NW^|^N^|^0^|^HSDP^|^759^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130119
812^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9521^|^8^|^15962128^|^3.367^|^5.703^|^803^|^803^|^0^|^0^|^0^|^803^|^0^|^0^|^16756^|^1^|^803^|^803^|^803^|^803^|^803^|^803^|^0^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^20130219^|^11.11^|^803^|^803^|^803^|^803^|^803^|^803^|^803^|^W^|^N^|^0^|^HSDP^|^760^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130810
813^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9522^|^8^|^15962129^|^3.367^|^5.703^|^804^|^804^|^0^|^0^|^0^|^804^|^0^|^0^|^16757^|^1^|^804^|^804^|^804^|^804^|^804^|^804^|^0^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^20130509^|^11.11^|^804^|^804^|^804^|^804^|^804^|^804^|^804^|^W^|^N^|^0^|^HSDP^|^761^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130522
814^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9523^|^8^|^15962130^|^3.367^|^5.703^|^805^|^805^|^0^|^0^|^0^|^805^|^0^|^0^|^16758^|^1^|^805^|^805^|^805^|^805^|^805^|^805^|^0^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^20130324^|^11.11^|^805^|^805^|^805^|^805^|^805^|^805^|^805^|^NW^|^N^|^0^|^HSDP^|^762^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130403
815^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9524^|^8^|^15962131^|^3.367^|^5.703^|^806^|^806^|^0^|^0^|^0^|^806^|^0^|^0^|^16759^|^1^|^806^|^806^|^806^|^806^|^806^|^806^|^0^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^20131111^|^11.11^|^806^|^806^|^806^|^806^|^806^|^806^|^806^|^NW^|^N^|^0^|^HSDP^|^763^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130518
816^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9525^|^8^|^15962132^|^3.367^|^5.703^|^807^|^807^|^0^|^0^|^0^|^807^|^0^|^0^|^16760^|^1^|^807^|^807^|^807^|^807^|^807^|^807^|^0^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^20131016^|^11.11^|^807^|^807^|^807^|^807^|^807^|^807^|^807^|^NW^|^N^|^0^|^HSDP^|^764^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130520
817^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9526^|^8^|^15962133^|^3.367^|^5.703^|^808^|^808^|^0^|^0^|^0^|^808^|^0^|^0^|^16761^|^1^|^808^|^808^|^808^|^808^|^808^|^808^|^0^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^20130529^|^11.11^|^808^|^808^|^808^|^808^|^808^|^808^|^808^|^NW^|^N^|^0^|^HSDP^|^765^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130102
818^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9527^|^8^|^15962134^|^3.367^|^5.703^|^809^|^809^|^0^|^0^|^0^|^809^|^0^|^0^|^16762^|^1^|^809^|^809^|^809^|^809^|^809^|^809^|^0^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^20131003^|^11.11^|^809^|^809^|^809^|^809^|^809^|^809^|^809^|^W^|^N^|^0^|^HSDP^|^766^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130311
819^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9528^|^8^|^15962135^|^3.367^|^5.703^|^810^|^810^|^0^|^0^|^0^|^810^|^0^|^0^|^16763^|^1^|^810^|^810^|^810^|^810^|^810^|^810^|^0^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^20130224^|^11.11^|^810^|^810^|^810^|^810^|^810^|^810^|^810^|^NW^|^N^|^0^|^HSDP^|^767^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130910
820^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9529^|^8^|^15962136^|^3.367^|^5.703^|^811^|^811^|^0^|^0^|^0^|^811^|^0^|^0^|^16764^|^1^|^811^|^811^|^811^|^811^|^811^|^811^|^0^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^20130426^|^11.11^|^811^|^811^|^811^|^811^|^811^|^811^|^811^|^W^|^N^|^0^|^HSDP^|^768^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130107
821^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9530^|^8^|^15962137^|^3.367^|^5.703^|^812^|^812^|^0^|^0^|^0^|^812^|^0^|^0^|^16765^|^1^|^812^|^812^|^812^|^812^|^812^|^812^|^0^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^20130418^|^11.11^|^812^|^812^|^812^|^812^|^812^|^812^|^812^|^W^|^N^|^0^|^HSDP^|^769^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130704
822^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9531^|^8^|^15962138^|^3.367^|^5.703^|^813^|^813^|^0^|^0^|^0^|^813^|^0^|^0^|^16766^|^1^|^813^|^813^|^813^|^813^|^813^|^813^|^0^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^20130404^|^11.11^|^813^|^813^|^813^|^813^|^813^|^813^|^813^|^NW^|^N^|^0^|^HSDP^|^770^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130329
823^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9532^|^8^|^15962139^|^3.367^|^5.703^|^814^|^814^|^0^|^0^|^0^|^814^|^0^|^0^|^16767^|^1^|^814^|^814^|^814^|^814^|^814^|^814^|^0^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^20130111^|^11.11^|^814^|^814^|^814^|^814^|^814^|^814^|^814^|^NW^|^N^|^0^|^HSDP^|^771^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130804
824^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9533^|^8^|^15962140^|^3.367^|^5.703^|^815^|^815^|^0^|^0^|^0^|^815^|^0^|^0^|^16768^|^1^|^815^|^815^|^815^|^815^|^815^|^815^|^0^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^20130227^|^11.11^|^815^|^815^|^815^|^815^|^815^|^815^|^815^|^W^|^N^|^0^|^HSDP^|^772^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131011
825^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9534^|^8^|^15962141^|^3.367^|^5.703^|^816^|^816^|^0^|^0^|^0^|^816^|^0^|^0^|^16769^|^1^|^816^|^816^|^816^|^816^|^816^|^816^|^0^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^20130228^|^11.11^|^816^|^816^|^816^|^816^|^816^|^816^|^816^|^NW^|^N^|^0^|^HSDP^|^773^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131116
826^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9535^|^8^|^15962142^|^3.367^|^5.703^|^817^|^817^|^0^|^0^|^0^|^817^|^0^|^0^|^16770^|^1^|^817^|^817^|^817^|^817^|^817^|^817^|^0^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^20130828^|^11.11^|^817^|^817^|^817^|^817^|^817^|^817^|^817^|^NW^|^N^|^0^|^HSDP^|^774^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131107
