name^|^value^|^customer_id^|^subscr_id^|^household_id^|^building_id
IsEligibleForCable^|^1^|^89293006^|^8492^|^431578^|^8492
IsEligibleForCable^|^1^|^89293007^|^8493^|^431579^|^8493
IsEligibleForCable^|^1^|^89293008^|^8494^|^431580^|^8494
IsEligibleForCable^|^1^|^89293009^|^8495^|^431581^|^8495
IsEligibleForCable^|^1^|^89293010^|^8496^|^431582^|^8496
IsEligibleForCable^|^1^|^89293011^|^8497^|^431583^|^8497
IsEligibleForCable^|^1^|^89293012^|^8498^|^431584^|^8498
IsEligibleForCable^|^1^|^89293013^|^8499^|^431585^|^8499
IsEligibleForCable^|^1^|^89293014^|^8500^|^431586^|^8500
IsEligibleForCable^|^1^|^89293015^|^8501^|^431587^|^8501
IsEligibleForCable^|^1^|^89293016^|^8502^|^431588^|^8502
IsEligibleForCable^|^1^|^89293017^|^8503^|^431589^|^8503
IsEligibleForCable^|^1^|^89293018^|^8504^|^431590^|^8504
IsEligibleForCable^|^1^|^89293019^|^8505^|^431591^|^8505
IsEligibleForCable^|^1^|^89293020^|^8506^|^431592^|^8506
IsEligibleForCable^|^1^|^89293021^|^8507^|^431593^|^8507
IsEligibleForCable^|^1^|^89293022^|^8508^|^431594^|^8508
IsEligibleForCable^|^1^|^89293023^|^8509^|^431595^|^8509
IsEligibleForCable^|^1^|^89293024^|^8510^|^431596^|^8510
IsEligibleForCable^|^1^|^89293025^|^8511^|^431597^|^8511
IsEligibleForCable^|^1^|^89293026^|^8512^|^431598^|^8512
IsEligibleForCable^|^1^|^89293027^|^8513^|^431599^|^8513
IsEligibleForCable^|^1^|^89293028^|^8514^|^431600^|^8514
IsEligibleForCable^|^1^|^89293029^|^8515^|^431601^|^8515
IsEligibleForCable^|^1^|^89293030^|^8516^|^431602^|^8516
IsEligibleForCable^|^1^|^89293031^|^8517^|^431603^|^8517
IsEligibleForCable^|^1^|^89293032^|^8518^|^431604^|^8518
IsEligibleForCable^|^1^|^89293033^|^8519^|^431605^|^8519
IsEligibleForCable^|^1^|^89293034^|^8520^|^431606^|^8520
IsEligibleForCable^|^1^|^89293035^|^8521^|^431607^|^8521
IsEligibleForCable^|^1^|^89293036^|^8522^|^431608^|^8522
IsEligibleForCable^|^1^|^89293037^|^8523^|^431609^|^8523
IsEligibleForCable^|^1^|^89293038^|^8524^|^431610^|^8524
IsEligibleForCable^|^1^|^89293039^|^8525^|^431611^|^8525
IsEligibleForCable^|^1^|^89293040^|^8526^|^431612^|^8526
IsEligibleForCable^|^1^|^89293041^|^8527^|^431613^|^8527
IsEligibleForCable^|^1^|^89293042^|^8528^|^431614^|^8528
IsEligibleForCable^|^1^|^89293043^|^8529^|^431615^|^8529
IsEligibleForCable^|^1^|^89293044^|^8530^|^431616^|^8530
IsEligibleForCable^|^1^|^89293045^|^8531^|^431617^|^8531
IsEligibleForCable^|^1^|^89293046^|^8532^|^431618^|^8532
IsEligibleForCable^|^1^|^89293047^|^8533^|^431619^|^8533
IsEligibleForCable^|^1^|^89293048^|^8534^|^431620^|^8534
IsEligibleForCable^|^1^|^89293049^|^8535^|^431621^|^8535
IsEligibleForCable^|^1^|^89293050^|^8536^|^431622^|^8536
IsEligibleForCable^|^1^|^89293051^|^8537^|^431623^|^8537
IsEligibleForCable^|^1^|^89293052^|^8538^|^431624^|^8538
IsEligibleForCable^|^1^|^89293053^|^8539^|^431625^|^8539
IsEligibleForCable^|^1^|^89293054^|^8540^|^431626^|^8540
IsEligibleForCable^|^1^|^89293055^|^8541^|^431627^|^8541
IsEligibleForCable^|^1^|^89293056^|^8542^|^431628^|^8542
IsEligibleForCable^|^1^|^89293057^|^8543^|^431629^|^8543
IsEligibleForCable^|^1^|^89293058^|^8544^|^431630^|^8544
IsEligibleForCable^|^1^|^89293059^|^8545^|^431631^|^8545
IsEligibleForCable^|^1^|^89293060^|^8546^|^431632^|^8546
IsEligibleForCable^|^1^|^89293061^|^8547^|^431633^|^8547
IsEligibleForCable^|^1^|^89293062^|^8548^|^431634^|^8548
IsEligibleForCable^|^1^|^89293063^|^8549^|^431635^|^8549
IsEligibleForCable^|^1^|^89293064^|^8550^|^431636^|^8550
IsEligibleForCable^|^1^|^89293065^|^8551^|^431637^|^8551
IsEligibleForCable^|^1^|^89293066^|^8552^|^431638^|^8552
IsEligibleForCable^|^1^|^89293067^|^8553^|^431639^|^8553
IsEligibleForCable^|^1^|^89293068^|^8554^|^431640^|^8554
IsEligibleForCable^|^1^|^89293069^|^8555^|^431641^|^8555
IsEligibleForCable^|^1^|^89293070^|^8556^|^431642^|^8556
IsEligibleForCable^|^1^|^89293071^|^8557^|^431643^|^8557
IsEligibleForCable^|^1^|^89293072^|^8558^|^431644^|^8558
IsEligibleForCable^|^1^|^89293073^|^8559^|^431645^|^8559
IsEligibleForCable^|^1^|^89293074^|^8560^|^431646^|^8560
IsEligibleForCable^|^1^|^89293075^|^8561^|^431647^|^8561
IsEligibleForCable^|^1^|^89293076^|^8562^|^431648^|^8562
IsEligibleForCable^|^1^|^89293077^|^8563^|^431649^|^8563
IsEligibleForCable^|^1^|^89293078^|^8564^|^431650^|^8564
IsEligibleForCable^|^1^|^89293079^|^8565^|^431651^|^8565
IsEligibleForCable^|^1^|^89293080^|^8566^|^431652^|^8566
IsEligibleForCable^|^1^|^89293081^|^8567^|^431653^|^8567
IsEligibleForCable^|^1^|^89293082^|^8568^|^431654^|^8568
IsEligibleForCable^|^1^|^89293083^|^8569^|^431655^|^8569
IsEligibleForCable^|^1^|^89293084^|^8570^|^431656^|^8570
IsEligibleForCable^|^1^|^89293085^|^8571^|^431657^|^8571
IsEligibleForCable^|^1^|^89293086^|^8572^|^431658^|^8572
IsEligibleForCable^|^1^|^89293087^|^8573^|^431659^|^8573
IsEligibleForCable^|^1^|^89293088^|^8574^|^431660^|^8574
IsEligibleForCable^|^1^|^89293089^|^8575^|^431661^|^8575
IsEligibleForCable^|^1^|^89293090^|^8576^|^431662^|^8576
IsEligibleForCable^|^1^|^89293091^|^8577^|^431663^|^8577
IsEligibleForCable^|^1^|^89293092^|^8578^|^431664^|^8578
IsEligibleForCable^|^1^|^89293093^|^8579^|^431665^|^8579
IsEligibleForCable^|^1^|^89293094^|^8580^|^431666^|^8580
IsEligibleForCable^|^1^|^89293095^|^8581^|^431667^|^8581
IsEligibleForCable^|^1^|^89293096^|^8582^|^431668^|^8582
IsEligibleForCable^|^1^|^89293097^|^8583^|^431669^|^8583
IsEligibleForCable^|^1^|^89293098^|^8584^|^431670^|^8584
IsEligibleForCable^|^1^|^89293099^|^8585^|^431671^|^8585
IsEligibleForCable^|^1^|^89293100^|^8586^|^431672^|^8586
IsEligibleForCable^|^1^|^89293101^|^8587^|^431673^|^8587
IsEligibleForCable^|^1^|^89293102^|^8588^|^431674^|^8588
IsEligibleForCable^|^1^|^89293103^|^8589^|^431675^|^8589
IsEligibleForCable^|^1^|^89293104^|^8590^|^431676^|^8590
IsEligibleForCable^|^1^|^89293105^|^8591^|^431677^|^8591
IsEligibleForCable^|^1^|^89293106^|^8592^|^431678^|^8592
IsEligibleForCable^|^1^|^89293107^|^8593^|^431679^|^8593
IsEligibleForCable^|^1^|^89293108^|^8594^|^431680^|^8594
IsEligibleForCable^|^1^|^89293109^|^8595^|^431681^|^8595
IsEligibleForCable^|^1^|^89293110^|^8596^|^431682^|^8596
IsEligibleForCable^|^1^|^89293111^|^8597^|^431683^|^8597
IsEligibleForCable^|^1^|^89293112^|^8598^|^431684^|^8598
IsEligibleForCable^|^1^|^89293113^|^8599^|^431685^|^8599
IsEligibleForCable^|^1^|^89293114^|^8600^|^431686^|^8600
IsEligibleForCable^|^1^|^89293115^|^8601^|^431687^|^8601
IsEligibleForCable^|^1^|^89293116^|^8602^|^431688^|^8602
IsEligibleForCable^|^1^|^89293117^|^8603^|^431689^|^8603
IsEligibleForCable^|^1^|^89293118^|^8604^|^431690^|^8604
IsEligibleForCable^|^1^|^89293119^|^8605^|^431691^|^8605
IsEligibleForCable^|^1^|^89293120^|^8606^|^431692^|^8606
IsEligibleForCable^|^1^|^89293121^|^8607^|^431693^|^8607
IsEligibleForCable^|^1^|^89293122^|^8608^|^431694^|^8608
IsEligibleForCable^|^1^|^89293123^|^8609^|^431695^|^8609
IsEligibleForCable^|^1^|^89293124^|^8610^|^431696^|^8610
IsEligibleForCable^|^1^|^89293125^|^8611^|^431697^|^8611
IsEligibleForCable^|^1^|^89293126^|^8612^|^431698^|^8612
IsEligibleForCable^|^1^|^89293127^|^8613^|^431699^|^8613
IsEligibleForCable^|^1^|^89293128^|^8614^|^431700^|^8614
IsEligibleForCable^|^1^|^89293129^|^8615^|^431701^|^8615
IsEligibleForCable^|^1^|^89293130^|^8616^|^431702^|^8616
IsEligibleForCable^|^1^|^89293131^|^8617^|^431703^|^8617
IsEligibleForCable^|^1^|^89293132^|^8618^|^431704^|^8618
IsEligibleForCable^|^1^|^89293133^|^8619^|^431705^|^8619
IsEligibleForCable^|^1^|^89293134^|^8620^|^431706^|^8620
IsEligibleForCable^|^1^|^89293135^|^8621^|^431707^|^8621
IsEligibleForCable^|^1^|^89293136^|^8622^|^431708^|^8622
IsEligibleForCable^|^1^|^89293137^|^8623^|^431709^|^8623
IsEligibleForCable^|^1^|^89293138^|^8624^|^431710^|^8624
IsEligibleForCable^|^1^|^89293139^|^8625^|^431711^|^8625
IsEligibleForCable^|^1^|^89293140^|^8626^|^431712^|^8626
IsEligibleForCable^|^1^|^89293141^|^8627^|^431713^|^8627
IsEligibleForCable^|^1^|^89293142^|^8628^|^431714^|^8628
IsEligibleForCable^|^1^|^89293143^|^8629^|^431715^|^8629
IsEligibleForCable^|^1^|^89293144^|^8630^|^431716^|^8630
IsEligibleForCable^|^1^|^89293145^|^8631^|^431717^|^8631
IsEligibleForCable^|^1^|^89293146^|^8632^|^431718^|^8632
IsEligibleForCable^|^1^|^89293147^|^8633^|^431719^|^8633
IsEligibleForCable^|^1^|^89293148^|^8634^|^431720^|^8634
IsEligibleForCable^|^1^|^89293149^|^8635^|^431721^|^8635
IsEligibleForCable^|^1^|^89293150^|^8636^|^431722^|^8636
IsEligibleForCable^|^1^|^89293151^|^8637^|^431723^|^8637
IsEligibleForCable^|^1^|^89293152^|^8638^|^431724^|^8638
IsEligibleForCable^|^1^|^89293153^|^8639^|^431725^|^8639
IsEligibleForCable^|^1^|^89293154^|^8640^|^431726^|^8640
IsEligibleForCable^|^1^|^89293155^|^8641^|^431727^|^8641
IsEligibleForCable^|^1^|^89293156^|^8642^|^431728^|^8642
IsEligibleForCable^|^1^|^89293157^|^8643^|^431729^|^8643
IsEligibleForCable^|^1^|^89293158^|^8644^|^431730^|^8644
IsEligibleForCable^|^1^|^89293159^|^8645^|^431731^|^8645
IsEligibleForCable^|^1^|^89293160^|^8646^|^431732^|^8646
IsEligibleForCable^|^1^|^89293161^|^8647^|^431733^|^8647
IsEligibleForCable^|^1^|^89293162^|^8648^|^431734^|^8648
IsEligibleForCable^|^1^|^89293163^|^8649^|^431735^|^8649
IsEligibleForCable^|^1^|^89293164^|^8650^|^431736^|^8650
IsEligibleForCable^|^1^|^89293165^|^8651^|^431737^|^8651
IsEligibleForCable^|^1^|^89293166^|^8652^|^431738^|^8652
IsEligibleForCable^|^1^|^89293167^|^8653^|^431739^|^8653
IsEligibleForCable^|^1^|^89293168^|^8654^|^431740^|^8654
IsEligibleForCable^|^1^|^89293169^|^8655^|^431741^|^8655
IsEligibleForCable^|^1^|^89293170^|^8656^|^431742^|^8656
IsEligibleForCable^|^1^|^89293171^|^8657^|^431743^|^8657
IsEligibleForCable^|^1^|^89293172^|^8658^|^431744^|^8658
IsEligibleForCable^|^1^|^89293173^|^8659^|^431745^|^8659
IsEligibleForCable^|^1^|^89293174^|^8660^|^431746^|^8660
IsEligibleForCable^|^1^|^89293175^|^8661^|^431747^|^8661
IsEligibleForCable^|^1^|^89293176^|^8662^|^431748^|^8662
IsEligibleForCable^|^1^|^89293177^|^8663^|^431749^|^8663
IsEligibleForCable^|^1^|^89293178^|^8664^|^431750^|^8664
IsEligibleForCable^|^1^|^89293179^|^8665^|^431751^|^8665
IsEligibleForCable^|^1^|^89293180^|^8666^|^431752^|^8666
IsEligibleForCable^|^1^|^89293181^|^8667^|^431753^|^8667
IsEligibleForCable^|^1^|^89293182^|^8668^|^431754^|^8668
IsEligibleForCable^|^1^|^89293183^|^8669^|^431755^|^8669
IsEligibleForCable^|^1^|^89293184^|^8670^|^431756^|^8670
IsEligibleForCable^|^1^|^89293185^|^8671^|^431757^|^8671
IsEligibleForCable^|^1^|^89293186^|^8672^|^431758^|^8672
IsEligibleForCable^|^1^|^89293187^|^8673^|^431759^|^8673
IsEligibleForCable^|^1^|^89293188^|^8674^|^431760^|^8674
IsEligibleForCable^|^1^|^89293189^|^8675^|^431761^|^8675
IsEligibleForCable^|^1^|^89293190^|^8676^|^431762^|^8676
IsEligibleForCable^|^1^|^89293191^|^8677^|^431763^|^8677
IsEligibleForCable^|^1^|^89293192^|^8678^|^431764^|^8678
IsEligibleForCable^|^1^|^89293193^|^8679^|^431765^|^8679
IsEligibleForCable^|^1^|^89293194^|^8680^|^431766^|^8680
IsEligibleForCable^|^1^|^89293195^|^8681^|^431767^|^8681
IsEligibleForCable^|^1^|^89293196^|^8682^|^431768^|^8682
IsEligibleForCable^|^1^|^89293197^|^8683^|^431769^|^8683
IsEligibleForCable^|^1^|^89293198^|^8684^|^431770^|^8684
IsEligibleForCable^|^1^|^89293199^|^8685^|^431771^|^8685
IsEligibleForCable^|^1^|^89293200^|^8686^|^431772^|^8686
IsEligibleForCable^|^1^|^89293201^|^8687^|^431773^|^8687
IsEligibleForCable^|^1^|^89293202^|^8688^|^431774^|^8688
IsEligibleForCable^|^1^|^89293203^|^8689^|^431775^|^8689
IsEligibleForCable^|^1^|^89293204^|^8690^|^431776^|^8690
IsEligibleForCable^|^1^|^89293205^|^8691^|^431777^|^8691
IsEligibleForCable^|^1^|^89293206^|^8692^|^431778^|^8692
IsEligibleForCable^|^1^|^89293207^|^8693^|^431779^|^8693
IsEligibleForCable^|^1^|^89293208^|^8694^|^431780^|^8694
IsEligibleForCable^|^1^|^89293209^|^8695^|^431781^|^8695
IsEligibleForCable^|^1^|^89293210^|^8696^|^431782^|^8696
IsEligibleForCable^|^1^|^89293211^|^8697^|^431783^|^8697
IsEligibleForCable^|^1^|^89293212^|^8698^|^431784^|^8698
IsEligibleForCable^|^1^|^89293213^|^8699^|^431785^|^8699
IsEligibleForCable^|^1^|^89293214^|^8700^|^431786^|^8700
IsEligibleForCable^|^1^|^89293215^|^8701^|^431787^|^8701
IsEligibleForCable^|^1^|^89293216^|^8702^|^431788^|^8702
IsEligibleForCable^|^1^|^89293217^|^8703^|^431789^|^8703
IsEligibleForCable^|^1^|^89293218^|^8704^|^431790^|^8704
IsEligibleForCable^|^1^|^89293219^|^8705^|^431791^|^8705
IsEligibleForCable^|^1^|^89293220^|^8706^|^431792^|^8706
IsEligibleForCable^|^1^|^89293221^|^8707^|^431793^|^8707
IsEligibleForCable^|^1^|^89293222^|^8708^|^431794^|^8708
IsEligibleForCable^|^1^|^89293223^|^8709^|^431795^|^8709
IsEligibleForCable^|^1^|^89293224^|^8710^|^431796^|^8710
IsEligibleForCable^|^1^|^89293225^|^8711^|^431797^|^8711
IsEligibleForCable^|^1^|^89293226^|^8712^|^431798^|^8712
IsEligibleForCable^|^1^|^89293227^|^8713^|^431799^|^8713
IsEligibleForCable^|^1^|^89293228^|^8714^|^431800^|^8714
IsEligibleForCable^|^1^|^89293229^|^8715^|^431801^|^8715
IsEligibleForCable^|^1^|^89293230^|^8716^|^431802^|^8716
IsEligibleForCable^|^1^|^89293231^|^8717^|^431803^|^8717
IsEligibleForCable^|^1^|^89293232^|^8718^|^431804^|^8718
IsEligibleForCable^|^1^|^89293233^|^8719^|^431805^|^8719
IsEligibleForCable^|^1^|^89293234^|^8720^|^431806^|^8720
IsEligibleForCable^|^1^|^89293235^|^8721^|^431807^|^8721
IsEligibleForCable^|^1^|^89293236^|^8722^|^431808^|^8722
IsEligibleForCable^|^1^|^89293237^|^8723^|^431809^|^8723
IsEligibleForCable^|^1^|^89293238^|^8724^|^431810^|^8724
IsEligibleForCable^|^1^|^89293239^|^8725^|^431811^|^8725
IsEligibleForCable^|^1^|^89293240^|^8726^|^431812^|^8726
IsEligibleForCable^|^1^|^89293241^|^8727^|^431813^|^8727
IsEligibleForCable^|^1^|^89293242^|^8728^|^431814^|^8728
IsEligibleForCable^|^1^|^89293243^|^8729^|^431815^|^8729
IsEligibleForCable^|^1^|^89293244^|^8730^|^431816^|^8730
IsEligibleForCable^|^1^|^89293245^|^8731^|^431817^|^8731
IsEligibleForCable^|^1^|^89293246^|^8732^|^431818^|^8732
IsEligibleForCable^|^1^|^89293247^|^8733^|^431819^|^8733
IsEligibleForCable^|^1^|^89293248^|^8734^|^431820^|^8734
IsEligibleForCable^|^1^|^89293249^|^8735^|^431821^|^8735
IsEligibleForCable^|^1^|^89293250^|^8736^|^431822^|^8736
IsEligibleForCable^|^1^|^89293251^|^8737^|^431823^|^8737
IsEligibleForCable^|^1^|^89293252^|^8738^|^431824^|^8738
IsEligibleForCable^|^1^|^89293253^|^8739^|^431825^|^8739
IsEligibleForCable^|^1^|^89293254^|^8740^|^431826^|^8740
IsEligibleForCable^|^1^|^89293255^|^8741^|^431827^|^8741
IsEligibleForCable^|^1^|^89293256^|^8742^|^431828^|^8742
IsEligibleForCable^|^1^|^89293257^|^8743^|^431829^|^8743
IsEligibleForCable^|^1^|^89293258^|^8744^|^431830^|^8744
IsEligibleForCable^|^1^|^89293259^|^8745^|^431831^|^8745
IsEligibleForCable^|^1^|^89293260^|^8746^|^431832^|^8746
IsEligibleForCable^|^1^|^89293261^|^8747^|^431833^|^8747
IsEligibleForCable^|^1^|^89293262^|^8748^|^431834^|^8748
IsEligibleForCable^|^1^|^89293263^|^8749^|^431835^|^8749
IsEligibleForCable^|^1^|^89293264^|^8750^|^431836^|^8750
IsEligibleForCable^|^1^|^89293265^|^8751^|^431837^|^8751
IsEligibleForCable^|^1^|^89293266^|^8752^|^431838^|^8752
IsEligibleForCable^|^1^|^89293267^|^8753^|^431839^|^8753
IsEligibleForCable^|^1^|^89293268^|^8754^|^431840^|^8754
IsEligibleForCable^|^1^|^89293269^|^8755^|^431841^|^8755
IsEligibleForCable^|^1^|^89293270^|^8756^|^431842^|^8756
IsEligibleForCable^|^1^|^89293271^|^8757^|^431843^|^8757
IsEligibleForCable^|^1^|^89293272^|^8758^|^431844^|^8758
IsEligibleForCable^|^1^|^89293273^|^8759^|^431845^|^8759
IsEligibleForCable^|^1^|^89293274^|^8760^|^431846^|^8760
IsEligibleForCable^|^1^|^89293275^|^8761^|^431847^|^8761
IsEligibleForCable^|^1^|^89293276^|^8762^|^431848^|^8762
IsEligibleForCable^|^1^|^89293277^|^8763^|^431849^|^8763
IsEligibleForCable^|^1^|^89293278^|^8764^|^431850^|^8764
IsEligibleForCable^|^1^|^89293279^|^8765^|^431851^|^8765
IsEligibleForCable^|^1^|^89293280^|^8766^|^431852^|^8766
IsEligibleForCable^|^1^|^89293281^|^8767^|^431853^|^8767
IsEligibleForCable^|^1^|^89293282^|^8768^|^431854^|^8768
IsEligibleForCable^|^1^|^89293283^|^8769^|^431855^|^8769
IsEligibleForCable^|^1^|^89293284^|^8770^|^431856^|^8770
IsEligibleForCable^|^1^|^89293285^|^8771^|^431857^|^8771
IsEligibleForCable^|^1^|^89293286^|^8772^|^431858^|^8772
IsEligibleForCable^|^1^|^89293287^|^8773^|^431859^|^8773
IsEligibleForCable^|^1^|^89293288^|^8774^|^431860^|^8774
IsEligibleForCable^|^1^|^89293289^|^8775^|^431861^|^8775
IsEligibleForCable^|^1^|^89293290^|^8776^|^431862^|^8776
IsEligibleForCable^|^1^|^89293291^|^8777^|^431863^|^8777
IsEligibleForCable^|^1^|^89293292^|^8778^|^431864^|^8778
IsEligibleForCable^|^1^|^89293293^|^8779^|^431865^|^8779
IsEligibleForCable^|^1^|^89293294^|^8780^|^431866^|^8780
IsEligibleForCable^|^1^|^89293295^|^8781^|^431867^|^8781
IsEligibleForCable^|^1^|^89293296^|^8782^|^431868^|^8782
IsEligibleForCable^|^1^|^89293297^|^8783^|^431869^|^8783
IsEligibleForCable^|^1^|^89293298^|^8784^|^431870^|^8784
IsEligibleForCable^|^1^|^89293299^|^8785^|^431871^|^8785
IsEligibleForCable^|^1^|^89293300^|^8786^|^431872^|^8786
IsEligibleForCable^|^1^|^89293301^|^8787^|^431873^|^8787
IsEligibleForCable^|^1^|^89293302^|^8788^|^431874^|^8788
IsEligibleForCable^|^1^|^89293303^|^8789^|^431875^|^8789
IsEligibleForCable^|^1^|^89293304^|^8790^|^431876^|^8790
IsEligibleForCable^|^1^|^89293305^|^8791^|^431877^|^8791
IsEligibleForCable^|^1^|^89293306^|^8792^|^431878^|^8792
IsEligibleForCable^|^1^|^89293307^|^8793^|^431879^|^8793
IsEligibleForCable^|^1^|^89293308^|^8794^|^431880^|^8794
IsEligibleForCable^|^1^|^89293309^|^8795^|^431881^|^8795
IsEligibleForCable^|^1^|^89293310^|^8796^|^431882^|^8796
IsEligibleForCable^|^1^|^89293311^|^8797^|^431883^|^8797
IsEligibleForCable^|^1^|^89293312^|^8798^|^431884^|^8798
IsEligibleForCable^|^1^|^89293313^|^8799^|^431885^|^8799
IsEligibleForCable^|^1^|^89293314^|^8800^|^431886^|^8800
IsEligibleForCable^|^1^|^89293315^|^8801^|^431887^|^8801
IsEligibleForCable^|^1^|^89293316^|^8802^|^431888^|^8802
IsEligibleForCable^|^1^|^89293317^|^8803^|^431889^|^8803
IsEligibleForCable^|^1^|^89293318^|^8804^|^431890^|^8804
IsEligibleForCable^|^1^|^89293319^|^8805^|^431891^|^8805
IsEligibleForCable^|^1^|^89293320^|^8806^|^431892^|^8806
IsEligibleForCable^|^1^|^89293321^|^8807^|^431893^|^8807
IsEligibleForCable^|^1^|^89293322^|^8808^|^431894^|^8808
IsEligibleForCable^|^1^|^89293323^|^8809^|^431895^|^8809
IsEligibleForCable^|^1^|^89293324^|^8810^|^431896^|^8810
IsEligibleForCable^|^1^|^89293325^|^8811^|^431897^|^8811
IsEligibleForCable^|^1^|^89293326^|^8812^|^431898^|^8812
IsEligibleForCable^|^1^|^89293327^|^8813^|^431899^|^8813
IsEligibleForCable^|^1^|^89293328^|^8814^|^431900^|^8814
IsEligibleForCable^|^1^|^89293329^|^8815^|^431901^|^8815
IsEligibleForCable^|^1^|^89293330^|^8816^|^431902^|^8816
IsEligibleForCable^|^1^|^89293331^|^8817^|^431903^|^8817
IsEligibleForCable^|^1^|^89293332^|^8818^|^431904^|^8818
IsEligibleForCable^|^1^|^89293333^|^8819^|^431905^|^8819
IsEligibleForCable^|^1^|^89293334^|^8820^|^431906^|^8820
IsEligibleForCable^|^1^|^89293335^|^8821^|^431907^|^8821
IsEligibleForCable^|^1^|^89293336^|^8822^|^431908^|^8822
IsEligibleForCable^|^1^|^89293337^|^8823^|^431909^|^8823
IsEligibleForCable^|^1^|^89293338^|^8824^|^431910^|^8824
IsEligibleForCable^|^1^|^89293339^|^8825^|^431911^|^8825
IsEligibleForCable^|^1^|^89293340^|^8826^|^431912^|^8826
IsEligibleForCable^|^1^|^89293341^|^8827^|^431913^|^8827
IsEligibleForCable^|^1^|^89293342^|^8828^|^431914^|^8828
IsEligibleForCable^|^1^|^89293343^|^8829^|^431915^|^8829
IsEligibleForCable^|^1^|^89293344^|^8830^|^431916^|^8830
IsEligibleForCable^|^1^|^89293345^|^8831^|^431917^|^8831
IsEligibleForCable^|^1^|^89293346^|^8832^|^431918^|^8832
IsEligibleForCable^|^1^|^89293347^|^8833^|^431919^|^8833
IsEligibleForCable^|^1^|^89293348^|^8834^|^431920^|^8834
IsEligibleForCable^|^1^|^89293349^|^8835^|^431921^|^8835
IsEligibleForCable^|^1^|^89293350^|^8836^|^431922^|^8836
IsEligibleForCable^|^1^|^89293351^|^8837^|^431923^|^8837
IsEligibleForCable^|^1^|^89293352^|^8838^|^431924^|^8838
IsEligibleForCable^|^1^|^89293353^|^8839^|^431925^|^8839
IsEligibleForCable^|^1^|^89293354^|^8840^|^431926^|^8840
IsEligibleForCable^|^1^|^89293355^|^8841^|^431927^|^8841
IsEligibleForCable^|^1^|^89293356^|^8842^|^431928^|^8842
IsEligibleForCable^|^1^|^89293357^|^8843^|^431929^|^8843
IsEligibleForCable^|^1^|^89293358^|^8844^|^431930^|^8844
IsEligibleForCable^|^1^|^89293359^|^8845^|^431931^|^8845
IsEligibleForCable^|^1^|^89293360^|^8846^|^431932^|^8846
IsEligibleForCable^|^1^|^89293361^|^8847^|^431933^|^8847
IsEligibleForCable^|^1^|^89293362^|^8848^|^431934^|^8848
IsEligibleForCable^|^1^|^89293363^|^8849^|^431935^|^8849
IsEligibleForCable^|^1^|^89293364^|^8850^|^431936^|^8850
IsEligibleForCable^|^1^|^89293365^|^8851^|^431937^|^8851
IsEligibleForCable^|^1^|^89293366^|^8852^|^431938^|^8852
IsEligibleForCable^|^1^|^89293367^|^8853^|^431939^|^8853
IsEligibleForCable^|^1^|^89293368^|^8854^|^431940^|^8854
IsEligibleForCable^|^1^|^89293369^|^8855^|^431941^|^8855
IsEligibleForCable^|^1^|^89293370^|^8856^|^431942^|^8856
IsEligibleForCable^|^1^|^89293371^|^8857^|^431943^|^8857
IsEligibleForCable^|^1^|^89293372^|^8858^|^431944^|^8858
IsEligibleForCable^|^1^|^89293373^|^8859^|^431945^|^8859
IsEligibleForCable^|^1^|^89293374^|^8860^|^431946^|^8860
IsEligibleForCable^|^1^|^89293375^|^8861^|^431947^|^8861
IsEligibleForCable^|^1^|^89293376^|^8862^|^431948^|^8862
IsEligibleForCable^|^1^|^89293377^|^8863^|^431949^|^8863
IsEligibleForCable^|^1^|^89293378^|^8864^|^431950^|^8864
IsEligibleForCable^|^1^|^89293379^|^8865^|^431951^|^8865
IsEligibleForCable^|^1^|^89293380^|^8866^|^431952^|^8866
IsEligibleForCable^|^1^|^89293381^|^8867^|^431953^|^8867
IsEligibleForCable^|^1^|^89293382^|^8868^|^431954^|^8868
IsEligibleForCable^|^1^|^89293383^|^8869^|^431955^|^8869
IsEligibleForCable^|^1^|^89293384^|^8870^|^431956^|^8870
IsEligibleForCable^|^1^|^89293385^|^8871^|^431957^|^8871
IsEligibleForCable^|^1^|^89293386^|^8872^|^431958^|^8872
IsEligibleForCable^|^1^|^89293387^|^8873^|^431959^|^8873
IsEligibleForCable^|^1^|^89293388^|^8874^|^431960^|^8874
IsEligibleForCable^|^1^|^89293389^|^8875^|^431961^|^8875
IsEligibleForCable^|^1^|^89293390^|^8876^|^431962^|^8876
IsEligibleForCable^|^1^|^89293391^|^8877^|^431963^|^8877
IsEligibleForCable^|^1^|^89293392^|^8878^|^431964^|^8878
IsEligibleForCable^|^1^|^89293393^|^8879^|^431965^|^8879
IsEligibleForCable^|^1^|^89293394^|^8880^|^431966^|^8880
IsEligibleForCable^|^1^|^89293395^|^8881^|^431967^|^8881
IsEligibleForCable^|^1^|^89293396^|^8882^|^431968^|^8882
IsEligibleForCable^|^1^|^89293397^|^8883^|^431969^|^8883
IsEligibleForCable^|^1^|^89293398^|^8884^|^431970^|^8884
IsEligibleForCable^|^1^|^89293399^|^8885^|^431971^|^8885
IsEligibleForCable^|^1^|^89293400^|^8886^|^431972^|^8886
IsEligibleForCable^|^1^|^89293401^|^8887^|^431973^|^8887
IsEligibleForCable^|^1^|^89293402^|^8888^|^431974^|^8888
IsEligibleForCable^|^1^|^89293403^|^8889^|^431975^|^8889
IsEligibleForCable^|^1^|^89293404^|^8890^|^431976^|^8890
