contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
497^|^20101115^|^20230516^|^SUB^|^SKEL^|^20170417^|^TerminatedUnkown^|^Statusreasoncode^|^20170120^|^20170816^|^20141216^|^20230113^|^20231030^|^20230222^|^20230223^|^1^|^46189488
498^|^20110104^|^20221213^|^SUB^|^SKEL^|^20170615^|^Pending^|^Statusreasoncode^|^20170124^|^20170610^|^20150804^|^20230328^|^20221120^|^20231030^|^20230504^|^1^|^46189489
499^|^20110919^|^20221223^|^CON^|^CNPCN^|^20170623^|^TerminatedUnkown^|^Statusreasoncode^|^20170812^|^20170326^|^20150228^|^20230610^|^20230929^|^20230401^|^20230117^|^1^|^46189490
500^|^20100822^|^20230911^|^CON^|^CID^|^20161204^|^TerminatedUnkown^|^Statusreasoncode^|^20170707^|^20170809^|^20160717^|^20230909^|^20230918^|^20230110^|^20231014^|^1^|^46189491
501^|^20101003^|^20230807^|^CON^|^CNPCN^|^20170823^|^Pending^|^Statusreasoncode^|^20171001^|^20170628^|^20161109^|^20230423^|^20221230^|^20230908^|^20230118^|^1^|^46189492
502^|^20100204^|^20230105^|^CON^|^SKEL^|^20170301^|^Activated^|^Statusreasoncode^|^20170325^|^20170111^|^20160408^|^20230320^|^20230819^|^20231006^|^20230521^|^1^|^46189493
503^|^20100730^|^20221125^|^SUB^|^CID^|^20170502^|^TerminatedUnkown^|^Statusreasoncode^|^20161210^|^20171004^|^20160530^|^20230510^|^20230803^|^20230803^|^20230913^|^1^|^46189494
504^|^20101203^|^20230418^|^CON^|^SKEL^|^20171020^|^TerminatedUnkown^|^Statusreasoncode^|^20170802^|^20170313^|^20160910^|^20230307^|^20230328^|^20230717^|^20231118^|^1^|^46189495
505^|^20100421^|^20230319^|^CON^|^CID^|^20170428^|^Pending^|^Statusreasoncode^|^20170331^|^20171003^|^20151018^|^20230316^|^20221224^|^20230829^|^20230118^|^1^|^46189496
506^|^20110204^|^20230301^|^SUB^|^SKEL^|^20170912^|^Activated^|^Statusreasoncode^|^20170611^|^20170729^|^20160121^|^20230106^|^20230319^|^20230605^|^20230105^|^1^|^46189497
507^|^20110401^|^20230517^|^SUB^|^MSUB^|^20170429^|^Pending^|^Statusreasoncode^|^20170724^|^20170407^|^20161102^|^20230319^|^20230126^|^20230223^|^20231026^|^1^|^46189498
508^|^20100129^|^20221211^|^SUB^|^CNPCN^|^20161128^|^Activated^|^Statusreasoncode^|^20170730^|^20170405^|^20151118^|^20230824^|^20230309^|^20230222^|^20230804^|^1^|^46189499
509^|^20100318^|^20230218^|^CON^|^SKEL^|^20170717^|^Activated^|^Statusreasoncode^|^20161204^|^20170211^|^20160919^|^20230316^|^20230803^|^20230426^|^20230825^|^1^|^46189500
510^|^20101027^|^20230702^|^CON^|^MSUB^|^20170607^|^Activated^|^Statusreasoncode^|^20170208^|^20170714^|^20161118^|^20231030^|^20230409^|^20221211^|^20230405^|^1^|^46189501
511^|^20100320^|^20230402^|^SUB^|^MSUB^|^20170405^|^Pending^|^Statusreasoncode^|^20170706^|^20170907^|^20150323^|^20231022^|^20230715^|^20230913^|^20230817^|^1^|^46189502
512^|^20110503^|^20231018^|^CON^|^CNPCN^|^20170811^|^Activated^|^Statusreasoncode^|^20171004^|^20161130^|^20150317^|^20230606^|^20230201^|^20231030^|^20221216^|^1^|^46189503
513^|^20101029^|^20231018^|^SUB^|^SKEL^|^20171106^|^Pending^|^Statusreasoncode^|^20161213^|^20170422^|^20160218^|^20231030^|^20221203^|^20231018^|^20230601^|^1^|^46189504
514^|^20110118^|^20231101^|^SUB^|^CID^|^20170217^|^TerminatedUnkown^|^Statusreasoncode^|^20170412^|^20171109^|^20160907^|^20230526^|^20221220^|^20230908^|^20230108^|^1^|^46189505
515^|^20110903^|^20230226^|^SUB^|^MSUB^|^20170721^|^Pending^|^Statusreasoncode^|^20170307^|^20170703^|^20150217^|^20231117^|^20230125^|^20230629^|^20221217^|^1^|^46189506
516^|^20110419^|^20231004^|^CON^|^CNPCN^|^20170724^|^Pending^|^Statusreasoncode^|^20170330^|^20171029^|^20150215^|^20230302^|^20230923^|^20230613^|^20230403^|^1^|^46189507
517^|^20111011^|^20221219^|^SUB^|^SKEL^|^20170918^|^TerminatedUnkown^|^Statusreasoncode^|^20161210^|^20170130^|^20150622^|^20221126^|^20221230^|^20231116^|^20230422^|^1^|^46189508
518^|^20101202^|^20230527^|^CON^|^MSUB^|^20171022^|^Activated^|^Statusreasoncode^|^20170226^|^20171028^|^20161020^|^20230825^|^20230729^|^20231027^|^20230731^|^1^|^46189509
519^|^20101011^|^20230513^|^CON^|^CNPCN^|^20170501^|^TerminatedUnkown^|^Statusreasoncode^|^20170830^|^20170819^|^20161003^|^20230418^|^20230924^|^20230603^|^20221121^|^1^|^46189510
520^|^20111101^|^20231107^|^CON^|^MSUB^|^20161213^|^TerminatedUnkown^|^Statusreasoncode^|^20170826^|^20170205^|^20160322^|^20230416^|^20230419^|^20230103^|^20230313^|^1^|^46189511
521^|^20110121^|^20230716^|^CON^|^CNPCN^|^20161206^|^TerminatedUnkown^|^Statusreasoncode^|^20170314^|^20170823^|^20150201^|^20230331^|^20231017^|^20230921^|^20230310^|^1^|^46189512
522^|^20100820^|^20230622^|^SUB^|^CID^|^20170116^|^Activated^|^Statusreasoncode^|^20161212^|^20170523^|^20150709^|^20221222^|^20230619^|^20230831^|^20221212^|^1^|^46189513
523^|^20100626^|^20231101^|^CON^|^CID^|^20170402^|^TerminatedUnkown^|^Statusreasoncode^|^20170103^|^20161208^|^20150405^|^20231116^|^20230812^|^20230928^|^20230806^|^1^|^46189514
524^|^20110126^|^20230327^|^SUB^|^SKEL^|^20170909^|^Pending^|^Statusreasoncode^|^20170715^|^20170315^|^20150729^|^20230629^|^20230505^|^20230727^|^20230203^|^1^|^46189515
525^|^20101220^|^20230131^|^CON^|^CNPCN^|^20171002^|^TerminatedUnkown^|^Statusreasoncode^|^20170113^|^20170521^|^20161011^|^20221222^|^20230222^|^20230321^|^20230316^|^1^|^46189516
526^|^20110406^|^20230508^|^SUB^|^MSUB^|^20170814^|^Activated^|^Statusreasoncode^|^20170204^|^20161130^|^20160626^|^20230614^|^20231112^|^20230817^|^20231109^|^1^|^46189517
527^|^20110123^|^20230407^|^SUB^|^CNPCN^|^20170913^|^Activated^|^Statusreasoncode^|^20171018^|^20171030^|^20141127^|^20230730^|^20230608^|^20230429^|^20230713^|^1^|^46189518
528^|^20111017^|^20221217^|^SUB^|^SKEL^|^20171112^|^Pending^|^Statusreasoncode^|^20170910^|^20161223^|^20150227^|^20231022^|^20230818^|^20221207^|^20230107^|^1^|^46189519
529^|^20110419^|^20230221^|^SUB^|^CNPCN^|^20170928^|^Pending^|^Statusreasoncode^|^20161120^|^20170505^|^20150323^|^20230223^|^20230526^|^20230125^|^20230517^|^1^|^46189520
530^|^20110323^|^20230311^|^SUB^|^MSUB^|^20170113^|^Pending^|^Statusreasoncode^|^20161216^|^20170408^|^20160112^|^20230621^|^20230503^|^20230827^|^20231117^|^1^|^46189521
531^|^20110415^|^20221208^|^SUB^|^CNPCN^|^20161123^|^TerminatedUnkown^|^Statusreasoncode^|^20170628^|^20170301^|^20160414^|^20230713^|^20230913^|^20231115^|^20230826^|^1^|^46189522
532^|^20100615^|^20230727^|^SUB^|^CID^|^20170726^|^Activated^|^Statusreasoncode^|^20170430^|^20170524^|^20150913^|^20221220^|^20230530^|^20221223^|^20221127^|^1^|^46189523
533^|^20110630^|^20230801^|^CON^|^MSUB^|^20161215^|^TerminatedUnkown^|^Statusreasoncode^|^20170217^|^20170829^|^20150814^|^20230328^|^20230105^|^20230708^|^20231111^|^1^|^46189524
534^|^20100202^|^20230808^|^SUB^|^CID^|^20170413^|^TerminatedUnkown^|^Statusreasoncode^|^20171010^|^20161213^|^20160907^|^20221211^|^20230121^|^20230526^|^20221129^|^1^|^46189525
535^|^20110430^|^20230825^|^CON^|^CID^|^20170903^|^Activated^|^Statusreasoncode^|^20170119^|^20161205^|^20160309^|^20230818^|^20230821^|^20230320^|^20230509^|^1^|^46189526
536^|^20110807^|^20230911^|^SUB^|^SKEL^|^20170630^|^Activated^|^Statusreasoncode^|^20170330^|^20170214^|^20150410^|^20231022^|^20230525^|^20230923^|^20231021^|^1^|^46189527
537^|^20100121^|^20231029^|^CON^|^CNPCN^|^20161127^|^Pending^|^Statusreasoncode^|^20170903^|^20170413^|^20160526^|^20221212^|^20230219^|^20230319^|^20230531^|^1^|^46189528
538^|^20100820^|^20231024^|^SUB^|^MSUB^|^20170614^|^TerminatedUnkown^|^Statusreasoncode^|^20161204^|^20170517^|^20150723^|^20230221^|^20230301^|^20221226^|^20230423^|^1^|^46189529
539^|^20100517^|^20230719^|^SUB^|^MSUB^|^20170809^|^Activated^|^Statusreasoncode^|^20170207^|^20170601^|^20160530^|^20230327^|^20230523^|^20230322^|^20231005^|^1^|^46189530
540^|^20100708^|^20230616^|^CON^|^MSUB^|^20170308^|^Activated^|^Statusreasoncode^|^20170304^|^20170321^|^20160830^|^20230417^|^20230502^|^20230115^|^20230102^|^1^|^46189531
541^|^20110814^|^20230303^|^CON^|^CID^|^20170628^|^Pending^|^Statusreasoncode^|^20170319^|^20170623^|^20150208^|^20230713^|^20230516^|^20230507^|^20230920^|^1^|^46189532
542^|^20101211^|^20230608^|^CON^|^MSUB^|^20170406^|^Pending^|^Statusreasoncode^|^20170213^|^20170306^|^20160615^|^20230620^|^20230413^|^20230106^|^20231030^|^1^|^46189533
543^|^20110805^|^20230225^|^SUB^|^CNPCN^|^20170117^|^Pending^|^Statusreasoncode^|^20170923^|^20170122^|^20160618^|^20230313^|^20230602^|^20221230^|^20230902^|^1^|^46189534
544^|^20110620^|^20230128^|^CON^|^SKEL^|^20161216^|^Pending^|^Statusreasoncode^|^20170920^|^20170526^|^20150209^|^20230217^|^20230302^|^20230310^|^20230403^|^1^|^46189535
545^|^20110709^|^20230715^|^SUB^|^CID^|^20170603^|^Activated^|^Statusreasoncode^|^20170711^|^20170702^|^20151204^|^20230221^|^20230905^|^20230925^|^20230416^|^1^|^46189536
546^|^20110309^|^20230524^|^SUB^|^CNPCN^|^20170405^|^TerminatedUnkown^|^Statusreasoncode^|^20170526^|^20171007^|^20160816^|^20230901^|^20230623^|^20230115^|^20230908^|^1^|^46189537
547^|^20110905^|^20230227^|^CON^|^MSUB^|^20170410^|^TerminatedUnkown^|^Statusreasoncode^|^20161213^|^20170410^|^20150106^|^20231027^|^20230117^|^20231021^|^20230717^|^1^|^46189538
548^|^20101021^|^20231101^|^SUB^|^CID^|^20170327^|^Activated^|^Statusreasoncode^|^20170506^|^20161219^|^20150417^|^20230513^|^20230423^|^20231026^|^20231117^|^1^|^46189539
549^|^20100831^|^20230509^|^SUB^|^SKEL^|^20170411^|^Activated^|^Statusreasoncode^|^20170203^|^20170607^|^20150826^|^20230222^|^20230725^|^20230922^|^20230102^|^1^|^46189540
550^|^20100507^|^20230429^|^CON^|^CID^|^20170203^|^TerminatedUnkown^|^Statusreasoncode^|^20161222^|^20161202^|^20150624^|^20231111^|^20221206^|^20230219^|^20221221^|^1^|^46189541
551^|^20110710^|^20221212^|^CON^|^CID^|^20170216^|^Pending^|^Statusreasoncode^|^20170811^|^20161220^|^20150724^|^20230812^|^20230227^|^20230909^|^20230102^|^1^|^46189542
552^|^20110424^|^20230722^|^CON^|^MSUB^|^20170305^|^Pending^|^Statusreasoncode^|^20170718^|^20170505^|^20160414^|^20230519^|^20230514^|^20230510^|^20221231^|^1^|^46189543
553^|^20101101^|^20230810^|^CON^|^SKEL^|^20170221^|^TerminatedUnkown^|^Statusreasoncode^|^20161229^|^20161128^|^20150402^|^20230223^|^20221231^|^20230529^|^20230307^|^1^|^46189544
554^|^20110903^|^20231001^|^SUB^|^CNPCN^|^20170628^|^Activated^|^Statusreasoncode^|^20170121^|^20170119^|^20150302^|^20230926^|^20231010^|^20221124^|^20221208^|^1^|^46189545
555^|^20101018^|^20231002^|^SUB^|^CID^|^20171001^|^Activated^|^Statusreasoncode^|^20171109^|^20171024^|^20160808^|^20231111^|^20230214^|^20230304^|^20230419^|^1^|^46189546
556^|^20100223^|^20230815^|^SUB^|^CID^|^20170618^|^Pending^|^Statusreasoncode^|^20170625^|^20170117^|^20150510^|^20230519^|^20230713^|^20230611^|^20230531^|^1^|^46189547
557^|^20110517^|^20231018^|^SUB^|^MSUB^|^20170915^|^Pending^|^Statusreasoncode^|^20170222^|^20171024^|^20150118^|^20230218^|^20231024^|^20230618^|^20231014^|^1^|^46189548
558^|^20111009^|^20230205^|^CON^|^SKEL^|^20171018^|^Pending^|^Statusreasoncode^|^20170127^|^20170422^|^20160202^|^20230325^|^20231109^|^20231103^|^20230809^|^1^|^46189549
559^|^20100403^|^20230107^|^CON^|^CNPCN^|^20170212^|^Pending^|^Statusreasoncode^|^20170703^|^20170622^|^20151204^|^20230915^|^20230429^|^20230721^|^20221227^|^1^|^46189550
560^|^20111026^|^20230729^|^SUB^|^MSUB^|^20170730^|^TerminatedUnkown^|^Statusreasoncode^|^20170527^|^20170605^|^20150210^|^20230315^|^20230330^|^20230727^|^20231010^|^1^|^46189551
561^|^20100410^|^20230513^|^SUB^|^CNPCN^|^20171012^|^Activated^|^Statusreasoncode^|^20170628^|^20171001^|^20160313^|^20230101^|^20230329^|^20231013^|^20231018^|^1^|^46189552
562^|^20110606^|^20230827^|^SUB^|^MSUB^|^20170329^|^TerminatedUnkown^|^Statusreasoncode^|^20170417^|^20161207^|^20160412^|^20230924^|^20230903^|^20230804^|^20230419^|^1^|^46189553
563^|^20110107^|^20230921^|^CON^|^CID^|^20170316^|^TerminatedUnkown^|^Statusreasoncode^|^20170513^|^20170813^|^20150723^|^20231112^|^20230408^|^20230912^|^20230812^|^1^|^46189554
564^|^20110614^|^20230707^|^CON^|^MSUB^|^20170219^|^Activated^|^Statusreasoncode^|^20170801^|^20171009^|^20141121^|^20231002^|^20230913^|^20230516^|^20230410^|^1^|^46189555
565^|^20101217^|^20221129^|^SUB^|^CNPCN^|^20170620^|^TerminatedUnkown^|^Statusreasoncode^|^20170529^|^20170326^|^20151220^|^20230813^|^20221123^|^20221126^|^20230702^|^1^|^46189556
566^|^20110820^|^20230211^|^CON^|^MSUB^|^20171115^|^Activated^|^Statusreasoncode^|^20170820^|^20170808^|^20150215^|^20221229^|^20231102^|^20230401^|^20230823^|^1^|^46189557
567^|^20111106^|^20230430^|^CON^|^CID^|^20161213^|^Pending^|^Statusreasoncode^|^20170801^|^20170828^|^20161116^|^20230407^|^20230405^|^20230704^|^20230115^|^1^|^46189558
568^|^20110827^|^20230521^|^CON^|^SKEL^|^20161126^|^TerminatedUnkown^|^Statusreasoncode^|^20170113^|^20171119^|^20141209^|^20230219^|^20230122^|^20230910^|^20230123^|^1^|^46189559
569^|^20100725^|^20231009^|^SUB^|^CNPCN^|^20171006^|^Activated^|^Statusreasoncode^|^20170807^|^20170702^|^20160824^|^20230207^|^20230226^|^20231016^|^20230906^|^1^|^46189560
570^|^20111110^|^20230829^|^SUB^|^CNPCN^|^20161125^|^Activated^|^Statusreasoncode^|^20170615^|^20170120^|^20150811^|^20230206^|^20230128^|^20230212^|^20230518^|^1^|^46189561
571^|^20110904^|^20221230^|^SUB^|^CID^|^20161227^|^Pending^|^Statusreasoncode^|^20171109^|^20170401^|^20150808^|^20230704^|^20231007^|^20231019^|^20221125^|^1^|^46189562
572^|^20110804^|^20230507^|^SUB^|^MSUB^|^20170308^|^Activated^|^Statusreasoncode^|^20171102^|^20170217^|^20150313^|^20230324^|^20230709^|^20221224^|^20221130^|^1^|^46189563
573^|^20110107^|^20230316^|^CON^|^CNPCN^|^20171006^|^TerminatedUnkown^|^Statusreasoncode^|^20170416^|^20170908^|^20150703^|^20230428^|^20231112^|^20230525^|^20230925^|^1^|^46189564
574^|^20100605^|^20230909^|^CON^|^MSUB^|^20170606^|^Activated^|^Statusreasoncode^|^20171028^|^20171013^|^20151117^|^20230411^|^20231111^|^20231009^|^20221229^|^1^|^46189565
575^|^20110918^|^20230513^|^CON^|^CNPCN^|^20171110^|^TerminatedUnkown^|^Statusreasoncode^|^20170811^|^20161130^|^20160318^|^20221222^|^20230505^|^20230929^|^20230126^|^1^|^46189566
576^|^20100322^|^20230125^|^SUB^|^CID^|^20170602^|^TerminatedUnkown^|^Statusreasoncode^|^20170202^|^20170715^|^20161116^|^20230121^|^20231031^|^20230807^|^20230112^|^1^|^46189567
577^|^20110122^|^20221206^|^SUB^|^CID^|^20171106^|^Activated^|^Statusreasoncode^|^20170517^|^20170511^|^20150312^|^20230912^|^20230310^|^20230306^|^20231111^|^1^|^46189568
578^|^20110929^|^20230307^|^SUB^|^SKEL^|^20170403^|^TerminatedUnkown^|^Statusreasoncode^|^20170805^|^20170131^|^20150307^|^20221201^|^20230319^|^20230226^|^20221121^|^1^|^46189569
579^|^20110208^|^20231017^|^SUB^|^SKEL^|^20170419^|^Activated^|^Statusreasoncode^|^20170926^|^20170609^|^20160128^|^20230703^|^20230528^|^20231101^|^20230514^|^1^|^46189570
580^|^20110717^|^20230210^|^SUB^|^CID^|^20161226^|^Pending^|^Statusreasoncode^|^20170714^|^20170610^|^20161113^|^20230410^|^20230908^|^20230419^|^20230625^|^1^|^46189571
581^|^20100925^|^20230808^|^SUB^|^SKEL^|^20170104^|^Pending^|^Statusreasoncode^|^20170516^|^20170522^|^20160419^|^20230215^|^20230909^|^20230610^|^20230521^|^1^|^46189572
582^|^20110210^|^20230515^|^SUB^|^MSUB^|^20171028^|^Activated^|^Statusreasoncode^|^20161120^|^20170217^|^20150805^|^20230816^|^20230215^|^20221202^|^20230504^|^1^|^46189573
583^|^20101228^|^20230131^|^SUB^|^SKEL^|^20170106^|^Activated^|^Statusreasoncode^|^20170826^|^20170619^|^20150214^|^20230115^|^20230126^|^20230602^|^20230615^|^1^|^46189574
584^|^20110225^|^20231020^|^SUB^|^CNPCN^|^20170601^|^Pending^|^Statusreasoncode^|^20171003^|^20161202^|^20160404^|^20231024^|^20230602^|^20230612^|^20231119^|^1^|^46189575
585^|^20110804^|^20231110^|^CON^|^CID^|^20170731^|^Pending^|^Statusreasoncode^|^20170504^|^20170818^|^20161025^|^20230207^|^20231029^|^20230412^|^20231018^|^1^|^46189576
586^|^20100610^|^20221204^|^CON^|^SKEL^|^20170621^|^Pending^|^Statusreasoncode^|^20171006^|^20170111^|^20160421^|^20230417^|^20221125^|^20230126^|^20221120^|^1^|^46189577
587^|^20110512^|^20230618^|^SUB^|^CNPCN^|^20170831^|^TerminatedUnkown^|^Statusreasoncode^|^20170330^|^20161125^|^20150515^|^20230126^|^20230710^|^20230721^|^20230721^|^1^|^46189578
588^|^20100212^|^20230611^|^CON^|^CNPCN^|^20171014^|^Activated^|^Statusreasoncode^|^20170701^|^20170213^|^20141207^|^20230914^|^20230412^|^20231015^|^20230624^|^1^|^46189579
589^|^20110206^|^20230320^|^SUB^|^SKEL^|^20170111^|^TerminatedUnkown^|^Statusreasoncode^|^20171001^|^20170318^|^20150906^|^20230906^|^20230219^|^20230118^|^20230129^|^1^|^46189580
590^|^20100903^|^20230621^|^CON^|^MSUB^|^20170515^|^TerminatedUnkown^|^Statusreasoncode^|^20170812^|^20161126^|^20161002^|^20230707^|^20230624^|^20221210^|^20230829^|^1^|^46189581
591^|^20100521^|^20230323^|^SUB^|^SKEL^|^20170311^|^Pending^|^Statusreasoncode^|^20170512^|^20161207^|^20151215^|^20231002^|^20221212^|^20230414^|^20230620^|^1^|^46189582
592^|^20101018^|^20230719^|^CON^|^MSUB^|^20171106^|^TerminatedUnkown^|^Statusreasoncode^|^20170218^|^20170205^|^20150519^|^20230216^|^20230212^|^20230530^|^20230105^|^1^|^46189583
593^|^20110601^|^20221204^|^SUB^|^CID^|^20161216^|^Pending^|^Statusreasoncode^|^20170905^|^20170324^|^20160906^|^20230630^|^20230422^|^20230723^|^20230629^|^1^|^46189584
594^|^20110820^|^20230320^|^SUB^|^CID^|^20170322^|^Activated^|^Statusreasoncode^|^20170315^|^20170821^|^20150604^|^20230124^|^20230823^|^20230820^|^20230716^|^1^|^46189585
595^|^20100331^|^20230817^|^CON^|^CID^|^20170204^|^TerminatedUnkown^|^Statusreasoncode^|^20170129^|^20171105^|^20151101^|^20231102^|^20221211^|^20230723^|^20230526^|^1^|^46189586
596^|^20110514^|^20230122^|^CON^|^MSUB^|^20170405^|^Activated^|^Statusreasoncode^|^20170504^|^20171102^|^20141127^|^20230617^|^20230920^|^20230401^|^20221130^|^1^|^46189587
597^|^20100613^|^20230720^|^CON^|^SKEL^|^20170401^|^TerminatedUnkown^|^Statusreasoncode^|^20170620^|^20170710^|^20141208^|^20230605^|^20230429^|^20230415^|^20230314^|^1^|^46189588
598^|^20100914^|^20230920^|^CON^|^CID^|^20171106^|^Pending^|^Statusreasoncode^|^20170105^|^20170106^|^20160307^|^20231118^|^20230728^|^20230627^|^20221205^|^1^|^46189589
599^|^20101230^|^20230806^|^CON^|^SKEL^|^20170411^|^TerminatedUnkown^|^Statusreasoncode^|^20161129^|^20170314^|^20151214^|^20231102^|^20230927^|^20230628^|^20230719^|^1^|^46189590
