contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
444^|^20101020^|^20230720^|^CON^|^CID^|^20170219^|^TerminatedUnkown^|^Statusreasoncode^|^20171119^|^20171031^|^20160101^|^20230620^|^20230828^|^20221208^|^20230524^|^1^|^45189488
445^|^20100815^|^20231015^|^SUB^|^SKEL^|^20170828^|^TerminatedUnkown^|^Statusreasoncode^|^20170730^|^20170712^|^20151212^|^20230315^|^20231114^|^20230816^|^20230719^|^1^|^45189489
446^|^20100823^|^20230911^|^CON^|^CNPCN^|^20170124^|^TerminatedUnkown^|^Statusreasoncode^|^20170920^|^20170522^|^20160310^|^20231117^|^20231101^|^20230703^|^20231103^|^1^|^45189490
447^|^20100225^|^20230318^|^CON^|^MSUB^|^20170127^|^TerminatedUnkown^|^Statusreasoncode^|^20161225^|^20170925^|^20151203^|^20231019^|^20230705^|^20230131^|^20230301^|^1^|^45189491
448^|^20110430^|^20230402^|^SUB^|^CID^|^20171015^|^Activated^|^Statusreasoncode^|^20170727^|^20170825^|^20150410^|^20230413^|^20230304^|^20230705^|^20221225^|^1^|^45189492
449^|^20110516^|^20221202^|^SUB^|^CNPCN^|^20170414^|^TerminatedUnkown^|^Statusreasoncode^|^20170507^|^20171006^|^20150728^|^20230923^|^20230315^|^20230315^|^20230205^|^1^|^45189493
450^|^20110926^|^20230602^|^SUB^|^CID^|^20170628^|^Activated^|^Statusreasoncode^|^20170528^|^20170211^|^20151229^|^20230505^|^20230613^|^20231103^|^20230407^|^1^|^45189494
451^|^20101001^|^20230217^|^CON^|^CNPCN^|^20170917^|^Activated^|^Statusreasoncode^|^20170220^|^20161227^|^20160904^|^20230711^|^20230213^|^20230212^|^20230312^|^1^|^45189495
452^|^20100505^|^20231118^|^SUB^|^SKEL^|^20170407^|^Pending^|^Statusreasoncode^|^20170110^|^20161224^|^20150218^|^20230627^|^20230829^|^20230311^|^20230202^|^1^|^45189496
453^|^20101026^|^20230303^|^SUB^|^CID^|^20161222^|^Activated^|^Statusreasoncode^|^20170528^|^20170103^|^20151214^|^20231113^|^20221204^|^20221203^|^20230725^|^1^|^45189497
454^|^20100515^|^20230609^|^SUB^|^CNPCN^|^20170721^|^TerminatedUnkown^|^Statusreasoncode^|^20161228^|^20170630^|^20151018^|^20231026^|^20230814^|^20230723^|^20230316^|^1^|^45189498
455^|^20101229^|^20230926^|^SUB^|^CNPCN^|^20171117^|^Pending^|^Statusreasoncode^|^20170907^|^20170918^|^20160321^|^20231004^|^20230213^|^20230725^|^20230511^|^1^|^45189499
456^|^20100405^|^20230502^|^CON^|^CID^|^20171020^|^Activated^|^Statusreasoncode^|^20170731^|^20170218^|^20150527^|^20230712^|^20230808^|^20230825^|^20230602^|^1^|^45189500
457^|^20101004^|^20231114^|^SUB^|^SKEL^|^20170210^|^TerminatedUnkown^|^Statusreasoncode^|^20170320^|^20170224^|^20160114^|^20230625^|^20230430^|^20230606^|^20230313^|^1^|^45189501
458^|^20100125^|^20230904^|^SUB^|^SKEL^|^20170708^|^Pending^|^Statusreasoncode^|^20170104^|^20170929^|^20160917^|^20221224^|^20230520^|^20230913^|^20230124^|^1^|^45189502
459^|^20110314^|^20230214^|^CON^|^MSUB^|^20170215^|^Pending^|^Statusreasoncode^|^20171119^|^20170505^|^20161027^|^20230609^|^20230209^|^20230907^|^20230330^|^1^|^45189503
460^|^20110806^|^20231011^|^CON^|^MSUB^|^20170122^|^TerminatedUnkown^|^Statusreasoncode^|^20170608^|^20170813^|^20160623^|^20231022^|^20230705^|^20230824^|^20230818^|^1^|^45189504
461^|^20110509^|^20230903^|^SUB^|^SKEL^|^20170116^|^Pending^|^Statusreasoncode^|^20170911^|^20170821^|^20141122^|^20230523^|^20230419^|^20230702^|^20230501^|^1^|^45189505
462^|^20110905^|^20231008^|^SUB^|^CNPCN^|^20170203^|^Pending^|^Statusreasoncode^|^20171118^|^20170411^|^20150627^|^20230113^|^20230329^|^20230716^|^20230709^|^1^|^45189506
463^|^20110611^|^20230525^|^CON^|^CNPCN^|^20170204^|^TerminatedUnkown^|^Statusreasoncode^|^20170910^|^20161208^|^20150518^|^20230801^|^20230710^|^20230328^|^20230706^|^1^|^45189507
464^|^20100831^|^20230220^|^SUB^|^CID^|^20170216^|^Pending^|^Statusreasoncode^|^20170624^|^20170414^|^20160310^|^20230802^|^20230430^|^20231024^|^20230423^|^1^|^45189508
465^|^20111009^|^20230709^|^CON^|^CNPCN^|^20170106^|^Activated^|^Statusreasoncode^|^20161127^|^20170310^|^20161115^|^20231116^|^20230528^|^20231104^|^20230130^|^1^|^45189509
466^|^20110401^|^20230121^|^SUB^|^CID^|^20170217^|^Activated^|^Statusreasoncode^|^20161128^|^20161216^|^20150131^|^20230623^|^20230425^|^20230614^|^20221210^|^1^|^45189510
467^|^20100518^|^20230401^|^SUB^|^CID^|^20170424^|^TerminatedUnkown^|^Statusreasoncode^|^20170604^|^20170623^|^20160321^|^20230124^|^20230126^|^20230926^|^20230906^|^1^|^45189511
468^|^20110514^|^20230829^|^SUB^|^SKEL^|^20170612^|^Activated^|^Statusreasoncode^|^20170211^|^20170618^|^20150304^|^20230205^|^20230827^|^20230227^|^20230205^|^1^|^45189512
469^|^20100221^|^20231013^|^CON^|^CNPCN^|^20170412^|^Activated^|^Statusreasoncode^|^20170626^|^20170427^|^20151027^|^20221130^|^20221222^|^20230402^|^20230718^|^1^|^45189513
470^|^20110830^|^20230425^|^CON^|^SKEL^|^20161206^|^TerminatedUnkown^|^Statusreasoncode^|^20170108^|^20170522^|^20150407^|^20230620^|^20230802^|^20230220^|^20221207^|^1^|^45189514
471^|^20100717^|^20230421^|^CON^|^CID^|^20161130^|^TerminatedUnkown^|^Statusreasoncode^|^20170725^|^20170515^|^20160115^|^20230911^|^20230310^|^20231111^|^20230625^|^1^|^45189515
472^|^20100715^|^20230930^|^SUB^|^CID^|^20170521^|^TerminatedUnkown^|^Statusreasoncode^|^20171116^|^20170828^|^20160709^|^20230519^|^20230309^|^20230526^|^20230706^|^1^|^45189516
473^|^20110721^|^20230724^|^CON^|^SKEL^|^20170523^|^Pending^|^Statusreasoncode^|^20170910^|^20170901^|^20160730^|^20231020^|^20231006^|^20221210^|^20230504^|^1^|^45189517
474^|^20110713^|^20231109^|^CON^|^CNPCN^|^20170104^|^TerminatedUnkown^|^Statusreasoncode^|^20170920^|^20170125^|^20160715^|^20230228^|^20221210^|^20230203^|^20231108^|^1^|^45189518
475^|^20110118^|^20230304^|^SUB^|^CNPCN^|^20170720^|^Activated^|^Statusreasoncode^|^20170327^|^20171104^|^20150528^|^20230331^|^20221208^|^20230804^|^20230127^|^1^|^45189519
476^|^20110726^|^20230306^|^CON^|^MSUB^|^20170918^|^Pending^|^Statusreasoncode^|^20170807^|^20170101^|^20160716^|^20230424^|^20230727^|^20230422^|^20230117^|^1^|^45189520
477^|^20110617^|^20230212^|^CON^|^MSUB^|^20170104^|^Pending^|^Statusreasoncode^|^20170911^|^20170225^|^20141219^|^20230221^|^20230512^|^20230721^|^20221227^|^1^|^45189521
478^|^20100613^|^20230921^|^CON^|^MSUB^|^20170922^|^TerminatedUnkown^|^Statusreasoncode^|^20170612^|^20171113^|^20150902^|^20230405^|^20230504^|^20230604^|^20230904^|^1^|^45189522
479^|^20100326^|^20230115^|^CON^|^CNPCN^|^20161207^|^Activated^|^Statusreasoncode^|^20170606^|^20170813^|^20160323^|^20221216^|^20230730^|^20230107^|^20221209^|^1^|^45189523
480^|^20100815^|^20230119^|^SUB^|^SKEL^|^20170315^|^Activated^|^Statusreasoncode^|^20161128^|^20170221^|^20150127^|^20230114^|^20230406^|^20230128^|^20230903^|^1^|^45189524
481^|^20101031^|^20230516^|^SUB^|^SKEL^|^20170531^|^Activated^|^Statusreasoncode^|^20171028^|^20170405^|^20141127^|^20231028^|^20230412^|^20230923^|^20231104^|^1^|^45189525
482^|^20111005^|^20221212^|^SUB^|^CID^|^20171009^|^TerminatedUnkown^|^Statusreasoncode^|^20170921^|^20170117^|^20150107^|^20230620^|^20230420^|^20230308^|^20230821^|^1^|^45189526
483^|^20110902^|^20230219^|^CON^|^MSUB^|^20170401^|^TerminatedUnkown^|^Statusreasoncode^|^20170701^|^20161207^|^20151105^|^20230102^|^20230722^|^20230228^|^20230322^|^1^|^45189527
484^|^20100219^|^20230718^|^CON^|^MSUB^|^20170414^|^Activated^|^Statusreasoncode^|^20170721^|^20170925^|^20150429^|^20230501^|^20230424^|^20221125^|^20230727^|^1^|^45189528
485^|^20100612^|^20230501^|^SUB^|^CID^|^20170930^|^TerminatedUnkown^|^Statusreasoncode^|^20171002^|^20170615^|^20150317^|^20230927^|^20230623^|^20230330^|^20231012^|^1^|^45189529
486^|^20111106^|^20230517^|^CON^|^CNPCN^|^20170212^|^Pending^|^Statusreasoncode^|^20161125^|^20170108^|^20150117^|^20230920^|^20230421^|^20230706^|^20230402^|^1^|^45189530
487^|^20110412^|^20230908^|^CON^|^MSUB^|^20161206^|^Pending^|^Statusreasoncode^|^20170710^|^20170508^|^20150510^|^20230411^|^20231022^|^20221204^|^20230520^|^1^|^45189531
488^|^20111017^|^20230312^|^SUB^|^MSUB^|^20170110^|^Pending^|^Statusreasoncode^|^20170204^|^20170809^|^20160902^|^20230410^|^20230413^|^20231010^|^20230604^|^1^|^45189532
489^|^20110714^|^20221123^|^CON^|^CID^|^20161223^|^Activated^|^Statusreasoncode^|^20170930^|^20170828^|^20160327^|^20230124^|^20230703^|^20230904^|^20230731^|^1^|^45189533
490^|^20100706^|^20230812^|^CON^|^SKEL^|^20170510^|^Activated^|^Statusreasoncode^|^20170303^|^20170416^|^20150425^|^20230721^|^20230228^|^20231024^|^20230311^|^1^|^45189534
491^|^20110814^|^20230719^|^CON^|^CID^|^20170412^|^Pending^|^Statusreasoncode^|^20161202^|^20170113^|^20150607^|^20230708^|^20230328^|^20231110^|^20230519^|^1^|^45189535
492^|^20100406^|^20230101^|^SUB^|^MSUB^|^20170113^|^TerminatedUnkown^|^Statusreasoncode^|^20170730^|^20161210^|^20160121^|^20230619^|^20221218^|^20230111^|^20230719^|^1^|^45189536
493^|^20100317^|^20230710^|^CON^|^CID^|^20170525^|^Activated^|^Statusreasoncode^|^20170207^|^20170126^|^20160122^|^20230104^|^20230628^|^20221221^|^20230606^|^1^|^45189537
494^|^20111003^|^20230102^|^CON^|^MSUB^|^20170829^|^Activated^|^Statusreasoncode^|^20171013^|^20171008^|^20150720^|^20230416^|^20230214^|^20230813^|^20230527^|^1^|^45189538
495^|^20111026^|^20221221^|^CON^|^CNPCN^|^20170407^|^Activated^|^Statusreasoncode^|^20171021^|^20170104^|^20160212^|^20230206^|^20231020^|^20230601^|^20230607^|^1^|^45189539
496^|^20110610^|^20230927^|^CON^|^CID^|^20170309^|^TerminatedUnkown^|^Statusreasoncode^|^20170129^|^20170101^|^20160511^|^20230421^|^20230808^|^20230624^|^20230726^|^1^|^45189540
497^|^20101122^|^20221225^|^CON^|^MSUB^|^20170829^|^Pending^|^Statusreasoncode^|^20170129^|^20161124^|^20160613^|^20231117^|^20231009^|^20230928^|^20230920^|^1^|^45189541
498^|^20110909^|^20230222^|^CON^|^CID^|^20170326^|^TerminatedUnkown^|^Statusreasoncode^|^20170104^|^20171102^|^20160810^|^20230825^|^20230723^|^20230327^|^20230814^|^1^|^45189542
499^|^20110125^|^20221219^|^SUB^|^CNPCN^|^20161227^|^Activated^|^Statusreasoncode^|^20170312^|^20170102^|^20150104^|^20230617^|^20230906^|^20230910^|^20230327^|^1^|^45189543
500^|^20100413^|^20230728^|^SUB^|^CNPCN^|^20170714^|^Pending^|^Statusreasoncode^|^20170319^|^20170707^|^20161022^|^20231009^|^20221229^|^20230124^|^20230309^|^1^|^45189544
501^|^20111016^|^20230814^|^SUB^|^MSUB^|^20170325^|^TerminatedUnkown^|^Statusreasoncode^|^20170711^|^20170514^|^20150823^|^20230325^|^20230405^|^20230427^|^20231113^|^1^|^45189545
502^|^20100125^|^20230702^|^SUB^|^CID^|^20170910^|^TerminatedUnkown^|^Statusreasoncode^|^20170727^|^20161130^|^20150512^|^20230820^|^20230617^|^20221218^|^20221204^|^1^|^45189546
503^|^20110820^|^20230604^|^SUB^|^CNPCN^|^20161219^|^TerminatedUnkown^|^Statusreasoncode^|^20161207^|^20170206^|^20150604^|^20221221^|^20231008^|^20231111^|^20230720^|^1^|^45189547
504^|^20110212^|^20230212^|^CON^|^MSUB^|^20161224^|^Pending^|^Statusreasoncode^|^20161222^|^20170827^|^20141219^|^20230131^|^20230319^|^20230731^|^20230108^|^1^|^45189548
505^|^20100830^|^20231008^|^CON^|^CID^|^20161123^|^Pending^|^Statusreasoncode^|^20170814^|^20170820^|^20160206^|^20230327^|^20230628^|^20221216^|^20221212^|^1^|^45189549
506^|^20100311^|^20230407^|^SUB^|^CNPCN^|^20170825^|^Activated^|^Statusreasoncode^|^20170518^|^20170916^|^20160829^|^20221125^|^20230713^|^20230701^|^20221203^|^1^|^45189550
507^|^20100426^|^20230422^|^CON^|^CNPCN^|^20170801^|^TerminatedUnkown^|^Statusreasoncode^|^20170805^|^20170125^|^20151219^|^20230912^|^20221208^|^20231117^|^20230116^|^1^|^45189551
508^|^20100207^|^20231102^|^SUB^|^MSUB^|^20170802^|^Pending^|^Statusreasoncode^|^20170227^|^20170223^|^20150412^|^20230411^|^20230309^|^20230214^|^20231116^|^1^|^45189552
509^|^20100624^|^20231118^|^SUB^|^CNPCN^|^20161212^|^Activated^|^Statusreasoncode^|^20161130^|^20170904^|^20160727^|^20230819^|^20230625^|^20231020^|^20230102^|^1^|^45189553
510^|^20110928^|^20230219^|^CON^|^CNPCN^|^20161121^|^Pending^|^Statusreasoncode^|^20170714^|^20170911^|^20161106^|^20230410^|^20230727^|^20230910^|^20230822^|^1^|^45189554
511^|^20110428^|^20230417^|^SUB^|^CNPCN^|^20170224^|^Activated^|^Statusreasoncode^|^20170818^|^20161229^|^20141122^|^20231008^|^20230801^|^20230419^|^20230414^|^1^|^45189555
512^|^20100830^|^20230109^|^CON^|^CID^|^20171024^|^Activated^|^Statusreasoncode^|^20171028^|^20170530^|^20151125^|^20230216^|^20230420^|^20230619^|^20230609^|^1^|^45189556
513^|^20100619^|^20230614^|^CON^|^CID^|^20170415^|^Activated^|^Statusreasoncode^|^20170719^|^20170929^|^20141223^|^20221215^|^20230717^|^20230519^|^20221219^|^1^|^45189557
514^|^20110309^|^20230306^|^CON^|^MSUB^|^20170511^|^Activated^|^Statusreasoncode^|^20170226^|^20170328^|^20160207^|^20230713^|^20230126^|^20230420^|^20231108^|^1^|^45189558
515^|^20100524^|^20230923^|^CON^|^SKEL^|^20170617^|^Activated^|^Statusreasoncode^|^20170810^|^20170710^|^20141222^|^20221123^|^20231012^|^20230122^|^20230807^|^1^|^45189559
516^|^20110829^|^20230731^|^CON^|^CNPCN^|^20170916^|^Pending^|^Statusreasoncode^|^20170225^|^20170726^|^20150906^|^20231114^|^20230410^|^20230823^|^20230219^|^1^|^45189560
517^|^20110430^|^20230423^|^CON^|^MSUB^|^20171026^|^Pending^|^Statusreasoncode^|^20170208^|^20170912^|^20160716^|^20221208^|^20230706^|^20221213^|^20231007^|^1^|^45189561
518^|^20110217^|^20221212^|^CON^|^CNPCN^|^20170707^|^Pending^|^Statusreasoncode^|^20171113^|^20161205^|^20150831^|^20230824^|^20230204^|^20230728^|^20230429^|^1^|^45189562
519^|^20100318^|^20230728^|^SUB^|^CID^|^20170911^|^Pending^|^Statusreasoncode^|^20170914^|^20170312^|^20160811^|^20231015^|^20230821^|^20230312^|^20230215^|^1^|^45189563
520^|^20100823^|^20230912^|^SUB^|^CNPCN^|^20170601^|^Pending^|^Statusreasoncode^|^20161227^|^20170728^|^20150805^|^20221129^|^20230811^|^20230524^|^20230414^|^1^|^45189564
521^|^20100711^|^20230604^|^CON^|^SKEL^|^20170213^|^Pending^|^Statusreasoncode^|^20170410^|^20170121^|^20150208^|^20230129^|^20221229^|^20230325^|^20230407^|^1^|^45189565
522^|^20110224^|^20231104^|^SUB^|^SKEL^|^20170218^|^Activated^|^Statusreasoncode^|^20170923^|^20170525^|^20150518^|^20230516^|^20230311^|^20230611^|^20230622^|^1^|^45189566
523^|^20100505^|^20230301^|^SUB^|^MSUB^|^20171114^|^TerminatedUnkown^|^Statusreasoncode^|^20170622^|^20171013^|^20160120^|^20230224^|^20230327^|^20230202^|^20230523^|^1^|^45189567
524^|^20100129^|^20230508^|^CON^|^SKEL^|^20170205^|^Activated^|^Statusreasoncode^|^20170206^|^20171019^|^20160507^|^20230613^|^20230227^|^20230105^|^20231020^|^1^|^45189568
525^|^20100709^|^20230517^|^CON^|^MSUB^|^20170523^|^TerminatedUnkown^|^Statusreasoncode^|^20170108^|^20170603^|^20151007^|^20230510^|^20230531^|^20230416^|^20231119^|^1^|^45189569
526^|^20110520^|^20230828^|^CON^|^SKEL^|^20170606^|^TerminatedUnkown^|^Statusreasoncode^|^20170407^|^20170518^|^20160201^|^20231031^|^20230615^|^20230915^|^20230104^|^1^|^45189570
527^|^20100806^|^20221217^|^CON^|^CNPCN^|^20170415^|^Pending^|^Statusreasoncode^|^20170919^|^20161205^|^20160603^|^20230822^|^20230520^|^20230209^|^20230331^|^1^|^45189571
528^|^20110907^|^20230105^|^SUB^|^CNPCN^|^20170306^|^Activated^|^Statusreasoncode^|^20161125^|^20170128^|^20160722^|^20230709^|^20230829^|^20230721^|^20221215^|^1^|^45189572
529^|^20101230^|^20230701^|^CON^|^MSUB^|^20170324^|^TerminatedUnkown^|^Statusreasoncode^|^20170619^|^20170404^|^20160710^|^20230326^|^20230320^|^20230219^|^20230224^|^1^|^45189573
530^|^20110826^|^20230522^|^SUB^|^CNPCN^|^20170715^|^Activated^|^Statusreasoncode^|^20170319^|^20170219^|^20150305^|^20221221^|^20230814^|^20230415^|^20230705^|^1^|^45189574
531^|^20100629^|^20231102^|^SUB^|^SKEL^|^20171001^|^TerminatedUnkown^|^Statusreasoncode^|^20170420^|^20170503^|^20151022^|^20230614^|^20230627^|^20230106^|^20230615^|^1^|^45189575
532^|^20110623^|^20230331^|^SUB^|^CNPCN^|^20161211^|^Activated^|^Statusreasoncode^|^20170510^|^20170809^|^20151218^|^20231023^|^20230518^|^20230129^|^20231018^|^1^|^45189576
533^|^20111020^|^20230820^|^SUB^|^CNPCN^|^20170316^|^Activated^|^Statusreasoncode^|^20170717^|^20170918^|^20151003^|^20230520^|^20230730^|^20221224^|^20230807^|^1^|^45189577
534^|^20110411^|^20230518^|^CON^|^MSUB^|^20170115^|^Pending^|^Statusreasoncode^|^20170521^|^20170323^|^20150530^|^20230121^|^20230205^|^20230707^|^20230419^|^1^|^45189578
535^|^20110605^|^20230623^|^CON^|^MSUB^|^20171116^|^TerminatedUnkown^|^Statusreasoncode^|^20170228^|^20170304^|^20150922^|^20230120^|^20230610^|^20230607^|^20221128^|^1^|^45189579
536^|^20100610^|^20230505^|^SUB^|^CNPCN^|^20170612^|^TerminatedUnkown^|^Statusreasoncode^|^20170719^|^20170728^|^20150812^|^20231019^|^20230701^|^20221222^|^20230923^|^1^|^45189580
537^|^20101207^|^20231109^|^SUB^|^CID^|^20170918^|^TerminatedUnkown^|^Statusreasoncode^|^20171023^|^20161124^|^20150713^|^20231114^|^20221219^|^20221202^|^20230103^|^1^|^45189581
538^|^20101010^|^20230127^|^CON^|^CNPCN^|^20170722^|^Activated^|^Statusreasoncode^|^20170418^|^20171018^|^20150701^|^20221230^|^20230717^|^20231019^|^20231119^|^1^|^45189582
539^|^20100620^|^20230528^|^SUB^|^SKEL^|^20170112^|^TerminatedUnkown^|^Statusreasoncode^|^20170211^|^20171106^|^20160115^|^20221204^|^20221213^|^20231018^|^20230409^|^1^|^45189583
540^|^20101124^|^20221124^|^CON^|^MSUB^|^20170104^|^TerminatedUnkown^|^Statusreasoncode^|^20170419^|^20170213^|^20161111^|^20230527^|^20230101^|^20230528^|^20230605^|^1^|^45189584
541^|^20110624^|^20230826^|^CON^|^CNPCN^|^20170703^|^Activated^|^Statusreasoncode^|^20170114^|^20170430^|^20150822^|^20230315^|^20230410^|^20231030^|^20221206^|^1^|^45189585
542^|^20110225^|^20230120^|^CON^|^SKEL^|^20170528^|^TerminatedUnkown^|^Statusreasoncode^|^20170212^|^20170325^|^20151025^|^20221226^|^20230516^|^20230105^|^20230819^|^1^|^45189586
543^|^20100807^|^20231103^|^CON^|^MSUB^|^20171009^|^Activated^|^Statusreasoncode^|^20170207^|^20170328^|^20150221^|^20221204^|^20230628^|^20230503^|^20230330^|^1^|^45189587
544^|^20100407^|^20230330^|^SUB^|^CNPCN^|^20161129^|^TerminatedUnkown^|^Statusreasoncode^|^20170513^|^20170207^|^20160812^|^20230608^|^20231013^|^20230924^|^20230813^|^1^|^45189588
545^|^20110212^|^20231029^|^CON^|^MSUB^|^20170426^|^Pending^|^Statusreasoncode^|^20170919^|^20161210^|^20160130^|^20230427^|^20230205^|^20230909^|^20230403^|^1^|^45189589
546^|^20110926^|^20231118^|^CON^|^MSUB^|^20170503^|^TerminatedUnkown^|^Statusreasoncode^|^20170504^|^20170215^|^20150703^|^20231018^|^20230816^|^20230710^|^20230429^|^1^|^45189590
547^|^20100215^|^20231108^|^CON^|^MSUB^|^20170725^|^TerminatedUnkown^|^Statusreasoncode^|^20170904^|^20170327^|^20150331^|^20230418^|^20230713^|^20230811^|^20230729^|^1^|^45189591
548^|^20100326^|^20230607^|^SUB^|^MSUB^|^20170804^|^TerminatedUnkown^|^Statusreasoncode^|^20170213^|^20171007^|^20150904^|^20221201^|^20230508^|^20230706^|^20221222^|^1^|^45189592
549^|^20110924^|^20230716^|^SUB^|^MSUB^|^20170305^|^Activated^|^Statusreasoncode^|^20170225^|^20170127^|^20150522^|^20230925^|^20231021^|^20221125^|^20230128^|^1^|^45189593
550^|^20110613^|^20231024^|^SUB^|^CID^|^20170107^|^Activated^|^Statusreasoncode^|^20170821^|^20161123^|^20150126^|^20231018^|^20221128^|^20231001^|^20231116^|^1^|^45189594
551^|^20110506^|^20221220^|^CON^|^CNPCN^|^20170812^|^Activated^|^Statusreasoncode^|^20161130^|^20171024^|^20141211^|^20230522^|^20231018^|^20230430^|^20230324^|^1^|^45189595
552^|^20111118^|^20230328^|^CON^|^CNPCN^|^20170211^|^Pending^|^Statusreasoncode^|^20170911^|^20170208^|^20150126^|^20230723^|^20230910^|^20230627^|^20221219^|^1^|^45189596
553^|^20111109^|^20230206^|^CON^|^CID^|^20170926^|^Pending^|^Statusreasoncode^|^20171009^|^20170319^|^20150404^|^20231029^|^20230707^|^20230611^|^20221203^|^1^|^45189597
554^|^20110224^|^20231108^|^CON^|^SKEL^|^20170415^|^TerminatedUnkown^|^Statusreasoncode^|^20170320^|^20171011^|^20141209^|^20230319^|^20230314^|^20230213^|^20230706^|^1^|^45189598
555^|^20110804^|^20230109^|^CON^|^MSUB^|^20171015^|^Pending^|^Statusreasoncode^|^20170105^|^20171117^|^20160102^|^20221219^|^20230121^|^20230120^|^20221218^|^1^|^45189599
556^|^20100929^|^20231114^|^CON^|^CID^|^20170618^|^TerminatedUnkown^|^Statusreasoncode^|^20170520^|^20170131^|^20150308^|^20221227^|^20230613^|^20231017^|^20230215^|^1^|^45189600
557^|^20101008^|^20230301^|^SUB^|^MSUB^|^20170721^|^Pending^|^Statusreasoncode^|^20170803^|^20171108^|^20161003^|^20221203^|^20230927^|^20221220^|^20230930^|^1^|^45189601
558^|^20100711^|^20231025^|^SUB^|^MSUB^|^20170318^|^Activated^|^Statusreasoncode^|^20161222^|^20161122^|^20160830^|^20230227^|^20231014^|^20230427^|^20231117^|^1^|^45189602
559^|^20101119^|^20230410^|^SUB^|^CNPCN^|^20161231^|^TerminatedUnkown^|^Statusreasoncode^|^20170717^|^20170123^|^20160514^|^20231118^|^20221201^|^20230809^|^20230703^|^1^|^45189603
560^|^20100819^|^20230519^|^SUB^|^CNPCN^|^20170702^|^Pending^|^Statusreasoncode^|^20170526^|^20170828^|^20150426^|^20230828^|^20221230^|^20231010^|^20230115^|^1^|^45189604
561^|^20111104^|^20230829^|^SUB^|^CID^|^20161222^|^TerminatedUnkown^|^Statusreasoncode^|^20170517^|^20170511^|^20150502^|^20230402^|^20231115^|^20230816^|^20230119^|^1^|^45189605
562^|^20110822^|^20230820^|^SUB^|^CID^|^20161120^|^Pending^|^Statusreasoncode^|^20170727^|^20170815^|^20160118^|^20230719^|^20230622^|^20230417^|^20230726^|^1^|^45189606
563^|^20110208^|^20230817^|^SUB^|^CID^|^20170829^|^Pending^|^Statusreasoncode^|^20170925^|^20170508^|^20150127^|^20230405^|^20230305^|^20230107^|^20230812^|^1^|^45189607
564^|^20100719^|^20230622^|^CON^|^MSUB^|^20170801^|^TerminatedUnkown^|^Statusreasoncode^|^20170117^|^20171009^|^20151216^|^20230514^|^20230317^|^20230916^|^20231106^|^1^|^45189608
565^|^20110501^|^20230717^|^CON^|^CID^|^20161213^|^Pending^|^Statusreasoncode^|^20161217^|^20170307^|^20161108^|^20230401^|^20230917^|^20230521^|^20231024^|^1^|^45189609
566^|^20110119^|^20230214^|^CON^|^CID^|^20161226^|^Activated^|^Statusreasoncode^|^20170720^|^20170307^|^20160107^|^20230423^|^20230301^|^20230903^|^20221213^|^1^|^45189610
567^|^20100829^|^20230219^|^CON^|^MSUB^|^20170116^|^TerminatedUnkown^|^Statusreasoncode^|^20170816^|^20170314^|^20141123^|^20231011^|^20221124^|^20230708^|^20231118^|^1^|^45189611
568^|^20100408^|^20230126^|^SUB^|^CNPCN^|^20161206^|^TerminatedUnkown^|^Statusreasoncode^|^20170722^|^20161204^|^20160124^|^20230816^|^20230304^|^20230904^|^20230915^|^1^|^45189612
569^|^20101203^|^20221206^|^CON^|^CNPCN^|^20170513^|^Pending^|^Statusreasoncode^|^20170501^|^20161219^|^20160325^|^20230301^|^20230124^|^20231022^|^20230529^|^1^|^45189613
570^|^20111104^|^20230301^|^CON^|^SKEL^|^20170609^|^Activated^|^Statusreasoncode^|^20170830^|^20170114^|^20150104^|^20230813^|^20230412^|^20230731^|^20230711^|^1^|^45189614
571^|^20110221^|^20231101^|^CON^|^SKEL^|^20170602^|^Activated^|^Statusreasoncode^|^20170103^|^20170508^|^20150617^|^20230224^|^20230715^|^20230310^|^20230908^|^1^|^45189615
572^|^20111119^|^20231022^|^CON^|^CID^|^20170526^|^Activated^|^Statusreasoncode^|^20170222^|^20171006^|^20151215^|^20221227^|^20221122^|^20230324^|^20231008^|^1^|^45189616
573^|^20110220^|^20230512^|^CON^|^MSUB^|^20161121^|^Activated^|^Statusreasoncode^|^20171104^|^20170603^|^20150409^|^20230505^|^20230212^|^20230726^|^20230503^|^1^|^45189617
574^|^20100924^|^20230605^|^SUB^|^MSUB^|^20171011^|^Activated^|^Statusreasoncode^|^20170514^|^20170412^|^20150419^|^20221126^|^20230205^|^20230601^|^20230724^|^1^|^45189618
575^|^20110207^|^20221121^|^SUB^|^CNPCN^|^20170921^|^Pending^|^Statusreasoncode^|^20161216^|^20170225^|^20150413^|^20230401^|^20230816^|^20231008^|^20230126^|^1^|^45189619
576^|^20110612^|^20230625^|^CON^|^SKEL^|^20170204^|^Pending^|^Statusreasoncode^|^20170322^|^20171020^|^20151229^|^20230420^|^20230926^|^20230516^|^20230820^|^1^|^45189620
