soc^|^market_code^|^discount^|^creation_date^|^discount_type^|^is_flat_discount^|^rate_source^|^to_id
7606^|^MMC^|^-4.805^|^20130704^|^GTY^|^1^|^DWH^|^7772
7607^|^MMC^|^-4.705^|^20130116^|^GTY^|^1^|^DWH^|^7773
7608^|^MMC^|^-4.705^|^20130815^|^GTY^|^1^|^DWH^|^7774
7609^|^MMC^|^-4.805^|^20130225^|^GTY^|^1^|^DWH^|^7775
7610^|^MMC^|^-4.805^|^20130705^|^GTY^|^0^|^DWH^|^7776
7611^|^MMC^|^-4.705^|^20131104^|^GTY^|^0^|^DWH^|^7777
7612^|^MMC^|^-4.705^|^20130322^|^GTY^|^1^|^DWH^|^7778
7613^|^MMC^|^-4.805^|^20130430^|^GTY^|^0^|^DWH^|^7779
7614^|^MMC^|^-4.705^|^20130218^|^GTY^|^1^|^DWH^|^7780
7615^|^MMC^|^-4.705^|^20130909^|^GTY^|^0^|^DWH^|^7781
7616^|^MMC^|^-4.805^|^20131013^|^GTY^|^1^|^DWH^|^7782
7617^|^MMC^|^-4.705^|^20130317^|^GTY^|^0^|^DWH^|^7783
7618^|^MMC^|^-4.705^|^20130123^|^GTY^|^0^|^DWH^|^7784
7619^|^MMC^|^-4.705^|^20131116^|^GTY^|^1^|^DWH^|^7785
7620^|^MMC^|^-4.705^|^20131007^|^GTY^|^1^|^DWH^|^7786
7621^|^MMC^|^-4.805^|^20130613^|^GTY^|^1^|^DWH^|^7787
7622^|^MMC^|^-4.805^|^20130801^|^GTY^|^1^|^DWH^|^7788
7623^|^MMC^|^-4.705^|^20130408^|^GTY^|^0^|^DWH^|^7789
7624^|^MMC^|^-4.805^|^20130731^|^GTY^|^0^|^DWH^|^7790
7625^|^MMC^|^-4.705^|^20130721^|^GTY^|^0^|^DWH^|^7791
7626^|^MMC^|^-4.705^|^20130725^|^GTY^|^1^|^DWH^|^7792
7627^|^MMC^|^-4.705^|^20130305^|^GTY^|^0^|^DWH^|^7793
7628^|^MMC^|^-4.805^|^20130816^|^GTY^|^0^|^DWH^|^7794
7629^|^MMC^|^-4.705^|^20130207^|^GTY^|^0^|^DWH^|^7795
7630^|^MMC^|^-4.705^|^20130806^|^GTY^|^0^|^DWH^|^7796
7631^|^MMC^|^-4.805^|^20130226^|^GTY^|^0^|^DWH^|^7797
7632^|^MMC^|^-4.705^|^20130703^|^GTY^|^1^|^DWH^|^7798
7633^|^MMC^|^-4.805^|^20130928^|^GTY^|^0^|^DWH^|^7799
7634^|^MMC^|^-4.705^|^20130612^|^GTY^|^1^|^DWH^|^7800
7635^|^MMC^|^-4.705^|^20131023^|^GTY^|^0^|^DWH^|^7801
7636^|^MMC^|^-4.705^|^20130520^|^GTY^|^1^|^DWH^|^7802
7637^|^MMC^|^-4.705^|^20130211^|^GTY^|^0^|^DWH^|^7803
7638^|^MMC^|^-4.705^|^20130722^|^GTY^|^0^|^DWH^|^7804
7639^|^MMC^|^-4.805^|^20130223^|^GTY^|^1^|^DWH^|^7805
7640^|^MMC^|^-4.705^|^20130628^|^GTY^|^1^|^DWH^|^7806
7641^|^MMC^|^-4.805^|^20130611^|^GTY^|^1^|^DWH^|^7807
7642^|^MMC^|^-4.805^|^20130806^|^GTY^|^0^|^DWH^|^7808
7643^|^MMC^|^-4.705^|^20130716^|^GTY^|^0^|^DWH^|^7809
7644^|^MMC^|^-4.705^|^20130611^|^GTY^|^0^|^DWH^|^7810
7645^|^MMC^|^-4.705^|^20131004^|^GTY^|^0^|^DWH^|^7811
7646^|^MMC^|^-4.705^|^20130421^|^GTY^|^1^|^DWH^|^7812
7647^|^MMC^|^-4.805^|^20131216^|^GTY^|^0^|^DWH^|^7813
7648^|^MMC^|^-4.705^|^20130522^|^GTY^|^0^|^DWH^|^7814
7649^|^MMC^|^-4.805^|^20131222^|^GTY^|^1^|^DWH^|^7815
7650^|^MMC^|^-4.805^|^20131201^|^GTY^|^0^|^DWH^|^7816
7651^|^MMC^|^-4.705^|^20131225^|^GTY^|^1^|^DWH^|^7817
7652^|^MMC^|^-4.705^|^20130108^|^GTY^|^1^|^DWH^|^7818
7653^|^MMC^|^-4.705^|^20131215^|^GTY^|^1^|^DWH^|^7819
7654^|^MMC^|^-4.805^|^20131203^|^GTY^|^0^|^DWH^|^7820
7655^|^MMC^|^-4.705^|^20130203^|^GTY^|^0^|^DWH^|^7821
7656^|^MMC^|^-4.705^|^20131026^|^GTY^|^1^|^DWH^|^7822
7657^|^MMC^|^-4.805^|^20130513^|^GTY^|^1^|^DWH^|^7823
7658^|^MMC^|^-4.705^|^20130723^|^GTY^|^1^|^DWH^|^7824
7659^|^MMC^|^-4.705^|^20130928^|^GTY^|^1^|^DWH^|^7825
7660^|^MMC^|^-4.805^|^20130825^|^GTY^|^1^|^DWH^|^7826
7661^|^MMC^|^-4.705^|^20130201^|^GTY^|^1^|^DWH^|^7827
7662^|^MMC^|^-4.805^|^20130318^|^GTY^|^0^|^DWH^|^7828
7663^|^MMC^|^-4.805^|^20130921^|^GTY^|^0^|^DWH^|^7829
7664^|^MMC^|^-4.705^|^20130210^|^GTY^|^0^|^DWH^|^7830
7665^|^MMC^|^-4.805^|^20130315^|^GTY^|^1^|^DWH^|^7831
7666^|^MMC^|^-4.805^|^20130727^|^GTY^|^0^|^DWH^|^7832
7667^|^MMC^|^-4.805^|^20130326^|^GTY^|^0^|^DWH^|^7833
7668^|^MMC^|^-4.805^|^20130811^|^GTY^|^0^|^DWH^|^7834
7669^|^MMC^|^-4.805^|^20130902^|^GTY^|^1^|^DWH^|^7835
7670^|^MMC^|^-4.805^|^20130211^|^GTY^|^1^|^DWH^|^7836
7671^|^MMC^|^-4.705^|^20130121^|^GTY^|^1^|^DWH^|^7837
7672^|^MMC^|^-4.805^|^20131207^|^GTY^|^0^|^DWH^|^7838
7673^|^MMC^|^-4.805^|^20130318^|^GTY^|^1^|^DWH^|^7839
7674^|^MMC^|^-4.705^|^20130526^|^GTY^|^0^|^DWH^|^7840
7675^|^MMC^|^-4.705^|^20130113^|^GTY^|^0^|^DWH^|^7841
7676^|^MMC^|^-4.705^|^20130828^|^GTY^|^0^|^DWH^|^7842
7677^|^MMC^|^-4.805^|^20131225^|^GTY^|^0^|^DWH^|^7843
7678^|^MMC^|^-4.805^|^20131211^|^GTY^|^0^|^DWH^|^7844
7679^|^MMC^|^-4.705^|^20130625^|^GTY^|^1^|^DWH^|^7845
7680^|^MMC^|^-4.805^|^20130815^|^GTY^|^0^|^DWH^|^7846
7681^|^MMC^|^-4.705^|^20130927^|^GTY^|^1^|^DWH^|^7847
7682^|^MMC^|^-4.705^|^20130412^|^GTY^|^1^|^DWH^|^7848
7683^|^MMC^|^-4.805^|^20130817^|^GTY^|^0^|^DWH^|^7849
7684^|^MMC^|^-4.705^|^20130217^|^GTY^|^0^|^DWH^|^7850
7685^|^MMC^|^-4.805^|^20130814^|^GTY^|^0^|^DWH^|^7851
7686^|^MMC^|^-4.705^|^20131025^|^GTY^|^1^|^DWH^|^7852
7687^|^MMC^|^-4.805^|^20131204^|^GTY^|^0^|^DWH^|^7853
7688^|^MMC^|^-4.805^|^20131017^|^GTY^|^0^|^DWH^|^7854
7689^|^MMC^|^-4.805^|^20130105^|^GTY^|^0^|^DWH^|^7855
7690^|^MMC^|^-4.805^|^20130316^|^GTY^|^1^|^DWH^|^7856
7691^|^MMC^|^-4.805^|^20131129^|^GTY^|^0^|^DWH^|^7857
7692^|^MMC^|^-4.705^|^20131118^|^GTY^|^0^|^DWH^|^7858
7693^|^MMC^|^-4.805^|^20130421^|^GTY^|^1^|^DWH^|^7859
7694^|^MMC^|^-4.705^|^20130727^|^GTY^|^0^|^DWH^|^7860
7695^|^MMC^|^-4.705^|^20130625^|^GTY^|^0^|^DWH^|^7861
7696^|^MMC^|^-4.805^|^20130115^|^GTY^|^1^|^DWH^|^7862
7697^|^MMC^|^-4.805^|^20130903^|^GTY^|^0^|^DWH^|^7863
7698^|^MMC^|^-4.805^|^20130704^|^GTY^|^1^|^DWH^|^7864
7699^|^MMC^|^-4.705^|^20130203^|^GTY^|^1^|^DWH^|^7865
7700^|^MMC^|^-4.805^|^20131211^|^GTY^|^1^|^DWH^|^7866
7701^|^MMC^|^-4.705^|^20131101^|^GTY^|^1^|^DWH^|^7867
7702^|^MMC^|^-4.805^|^20130316^|^GTY^|^1^|^DWH^|^7868
7703^|^MMC^|^-4.805^|^20130918^|^GTY^|^1^|^DWH^|^7869
7704^|^MMC^|^-4.705^|^20130714^|^GTY^|^0^|^DWH^|^7870
7705^|^MMC^|^-4.705^|^20130822^|^GTY^|^0^|^DWH^|^7871
7706^|^MMC^|^-4.805^|^20130424^|^GTY^|^0^|^DWH^|^7872
7707^|^MMC^|^-4.705^|^20130502^|^GTY^|^1^|^DWH^|^7873
7708^|^MMC^|^-4.705^|^20130604^|^GTY^|^0^|^DWH^|^7874
7709^|^MMC^|^-4.705^|^20130725^|^GTY^|^1^|^DWH^|^7875
7710^|^MMC^|^-4.805^|^20130213^|^GTY^|^0^|^DWH^|^7876
7711^|^MMC^|^-4.805^|^20130520^|^GTY^|^1^|^DWH^|^7877
7712^|^MMC^|^-4.705^|^20130701^|^GTY^|^0^|^DWH^|^7878
7713^|^MMC^|^-4.705^|^20130117^|^GTY^|^1^|^DWH^|^7879
7714^|^MMC^|^-4.705^|^20131117^|^GTY^|^0^|^DWH^|^7880
7715^|^MMC^|^-4.805^|^20130828^|^GTY^|^1^|^DWH^|^7881
7716^|^MMC^|^-4.705^|^20130215^|^GTY^|^1^|^DWH^|^7882
7717^|^MMC^|^-4.705^|^20130619^|^GTY^|^0^|^DWH^|^7883
7718^|^MMC^|^-4.805^|^20131031^|^GTY^|^1^|^DWH^|^7884
7719^|^MMC^|^-4.805^|^20130828^|^GTY^|^1^|^DWH^|^7885
7720^|^MMC^|^-4.705^|^20130729^|^GTY^|^1^|^DWH^|^7886
7721^|^MMC^|^-4.805^|^20130102^|^GTY^|^0^|^DWH^|^7887
7722^|^MMC^|^-4.805^|^20131113^|^GTY^|^1^|^DWH^|^7888
7723^|^MMC^|^-4.705^|^20130226^|^GTY^|^1^|^DWH^|^7889
7724^|^MMC^|^-4.705^|^20131212^|^GTY^|^1^|^DWH^|^7890
7725^|^MMC^|^-4.705^|^20131226^|^GTY^|^1^|^DWH^|^7891
7726^|^MMC^|^-4.705^|^20130922^|^GTY^|^1^|^DWH^|^7892
7727^|^MMC^|^-4.805^|^20130709^|^GTY^|^1^|^DWH^|^7893
7728^|^MMC^|^-4.705^|^20131201^|^GTY^|^0^|^DWH^|^7894
7729^|^MMC^|^-4.705^|^20131018^|^GTY^|^1^|^DWH^|^7895
7730^|^MMC^|^-4.705^|^20131111^|^GTY^|^1^|^DWH^|^7896
7731^|^MMC^|^-4.705^|^20130821^|^GTY^|^0^|^DWH^|^7897
7732^|^MMC^|^-4.705^|^20130707^|^GTY^|^0^|^DWH^|^7898
7733^|^MMC^|^-4.705^|^20130216^|^GTY^|^1^|^DWH^|^7899
7734^|^MMC^|^-4.805^|^20130126^|^GTY^|^1^|^DWH^|^7900
7735^|^MMC^|^-4.805^|^20130517^|^GTY^|^1^|^DWH^|^7901
7736^|^MMC^|^-4.805^|^20130114^|^GTY^|^1^|^DWH^|^7902
7737^|^MMC^|^-4.705^|^20130308^|^GTY^|^1^|^DWH^|^7903
7738^|^MMC^|^-4.705^|^20131029^|^GTY^|^0^|^DWH^|^7904
7739^|^MMC^|^-4.705^|^20131101^|^GTY^|^1^|^DWH^|^7905
7740^|^MMC^|^-4.805^|^20130213^|^GTY^|^0^|^DWH^|^7906
7741^|^MMC^|^-4.705^|^20130305^|^GTY^|^1^|^DWH^|^7907
7742^|^MMC^|^-4.705^|^20130909^|^GTY^|^1^|^DWH^|^7908
7743^|^MMC^|^-4.705^|^20130909^|^GTY^|^1^|^DWH^|^7909
7744^|^MMC^|^-4.705^|^20130630^|^GTY^|^0^|^DWH^|^7910
7745^|^MMC^|^-4.805^|^20130324^|^GTY^|^1^|^DWH^|^7911
7746^|^MMC^|^-4.805^|^20130402^|^GTY^|^1^|^DWH^|^7912
7747^|^MMC^|^-4.805^|^20130404^|^GTY^|^0^|^DWH^|^7913
7748^|^MMC^|^-4.705^|^20130518^|^GTY^|^1^|^DWH^|^7914
7749^|^MMC^|^-4.805^|^20130704^|^GTY^|^0^|^DWH^|^7915
7750^|^MMC^|^-4.805^|^20130301^|^GTY^|^0^|^DWH^|^7916
7751^|^MMC^|^-4.805^|^20130413^|^GTY^|^0^|^DWH^|^7917
7752^|^MMC^|^-4.805^|^20130215^|^GTY^|^1^|^DWH^|^7918
7753^|^MMC^|^-4.805^|^20130203^|^GTY^|^1^|^DWH^|^7919
7754^|^MMC^|^-4.705^|^20131219^|^GTY^|^1^|^DWH^|^7920
7755^|^MMC^|^-4.805^|^20131229^|^GTY^|^1^|^DWH^|^7921
7756^|^MMC^|^-4.805^|^20130830^|^GTY^|^0^|^DWH^|^7922
7757^|^MMC^|^-4.805^|^20130818^|^GTY^|^1^|^DWH^|^7923
7758^|^MMC^|^-4.805^|^20131011^|^GTY^|^1^|^DWH^|^7924
7759^|^MMC^|^-4.705^|^20130815^|^GTY^|^0^|^DWH^|^7925
7760^|^MMC^|^-4.805^|^20130411^|^GTY^|^1^|^DWH^|^7926
7761^|^MMC^|^-4.805^|^20130911^|^GTY^|^0^|^DWH^|^7927
7762^|^MMC^|^-4.705^|^20130804^|^GTY^|^1^|^DWH^|^7928
7763^|^MMC^|^-4.805^|^20130423^|^GTY^|^1^|^DWH^|^7929
7764^|^MMC^|^-4.805^|^20130417^|^GTY^|^0^|^DWH^|^7930
7765^|^MMC^|^-4.805^|^20130314^|^GTY^|^1^|^DWH^|^7931
7766^|^MMC^|^-4.705^|^20130315^|^GTY^|^0^|^DWH^|^7932
7767^|^MMC^|^-4.705^|^20131022^|^GTY^|^0^|^DWH^|^7933
7768^|^MMC^|^-4.805^|^20131031^|^GTY^|^1^|^DWH^|^7934
7769^|^MMC^|^-4.805^|^20130915^|^GTY^|^0^|^DWH^|^7935
7770^|^MMC^|^-4.705^|^20130824^|^GTY^|^0^|^DWH^|^7936
7771^|^MMC^|^-4.705^|^20130606^|^GTY^|^0^|^DWH^|^7937
7772^|^MMC^|^-4.805^|^20131012^|^GTY^|^1^|^DWH^|^7938
7773^|^MMC^|^-4.705^|^20131227^|^GTY^|^0^|^DWH^|^7939
7774^|^MMC^|^-4.705^|^20130419^|^GTY^|^0^|^DWH^|^7940
7775^|^MMC^|^-4.705^|^20130409^|^GTY^|^0^|^DWH^|^7941
7776^|^MMC^|^-4.705^|^20130505^|^GTY^|^1^|^DWH^|^7942
7777^|^MMC^|^-4.705^|^20130218^|^GTY^|^0^|^DWH^|^7943
7778^|^MMC^|^-4.705^|^20130921^|^GTY^|^0^|^DWH^|^7944
7779^|^MMC^|^-4.705^|^20131225^|^GTY^|^0^|^DWH^|^7945
7780^|^MMC^|^-4.805^|^20130523^|^GTY^|^1^|^DWH^|^7946
7781^|^MMC^|^-4.705^|^20130103^|^GTY^|^1^|^DWH^|^7947
7782^|^MMC^|^-4.805^|^20131215^|^GTY^|^0^|^DWH^|^7948
7783^|^MMC^|^-4.705^|^20130308^|^GTY^|^0^|^DWH^|^7949
7784^|^MMC^|^-4.805^|^20130430^|^GTY^|^1^|^DWH^|^7950
7785^|^MMC^|^-4.805^|^20130908^|^GTY^|^0^|^DWH^|^7951
7786^|^MMC^|^-4.805^|^20130205^|^GTY^|^0^|^DWH^|^7952
7787^|^MMC^|^-4.705^|^20131105^|^GTY^|^0^|^DWH^|^7953
7788^|^MMC^|^-4.805^|^20130123^|^GTY^|^0^|^DWH^|^7954
7789^|^MMC^|^-4.805^|^20130427^|^GTY^|^1^|^DWH^|^7955
7790^|^MMC^|^-4.805^|^20130501^|^GTY^|^1^|^DWH^|^7956
7791^|^MMC^|^-4.805^|^20130321^|^GTY^|^0^|^DWH^|^7957
7792^|^MMC^|^-4.705^|^20130418^|^GTY^|^1^|^DWH^|^7958
7793^|^MMC^|^-4.805^|^20130704^|^GTY^|^0^|^DWH^|^7959
7794^|^MMC^|^-4.805^|^20130112^|^GTY^|^0^|^DWH^|^7960
7795^|^MMC^|^-4.705^|^20130207^|^GTY^|^0^|^DWH^|^7961
7796^|^MMC^|^-4.705^|^20131116^|^GTY^|^0^|^DWH^|^7962
7797^|^MMC^|^-4.805^|^20130704^|^GTY^|^0^|^DWH^|^7963
7798^|^MMC^|^-4.705^|^20130822^|^GTY^|^0^|^DWH^|^7964
7799^|^MMC^|^-4.805^|^20130403^|^GTY^|^1^|^DWH^|^7965
7800^|^MMC^|^-4.805^|^20131228^|^GTY^|^1^|^DWH^|^7966
7801^|^MMC^|^-4.705^|^20130228^|^GTY^|^0^|^DWH^|^7967
7802^|^MMC^|^-4.705^|^20131202^|^GTY^|^0^|^DWH^|^7968
7803^|^MMC^|^-4.805^|^20131216^|^GTY^|^0^|^DWH^|^7969
7804^|^MMC^|^-4.805^|^20130224^|^GTY^|^0^|^DWH^|^7970
7805^|^MMC^|^-4.805^|^20131003^|^GTY^|^1^|^DWH^|^7971
7806^|^MMC^|^-4.705^|^20131002^|^GTY^|^1^|^DWH^|^7972
7807^|^MMC^|^-4.705^|^20130510^|^GTY^|^1^|^DWH^|^7973
7808^|^MMC^|^-4.705^|^20130930^|^GTY^|^1^|^DWH^|^7974
7809^|^MMC^|^-4.705^|^20131209^|^GTY^|^0^|^DWH^|^7975
7810^|^MMC^|^-4.805^|^20130209^|^GTY^|^1^|^DWH^|^7976
7811^|^MMC^|^-4.805^|^20131129^|^GTY^|^1^|^DWH^|^7977
7812^|^MMC^|^-4.805^|^20131107^|^GTY^|^1^|^DWH^|^7978
7813^|^MMC^|^-4.805^|^20131224^|^GTY^|^0^|^DWH^|^7979
7814^|^MMC^|^-4.705^|^20130629^|^GTY^|^0^|^DWH^|^7980
7815^|^MMC^|^-4.805^|^20131031^|^GTY^|^0^|^DWH^|^7981
7816^|^MMC^|^-4.805^|^20130821^|^GTY^|^1^|^DWH^|^7982
7817^|^MMC^|^-4.805^|^20130408^|^GTY^|^1^|^DWH^|^7983
7818^|^MMC^|^-4.805^|^20130525^|^GTY^|^1^|^DWH^|^7984
7819^|^MMC^|^-4.805^|^20130925^|^GTY^|^0^|^DWH^|^7985
7820^|^MMC^|^-4.705^|^20130805^|^GTY^|^1^|^DWH^|^7986
7821^|^MMC^|^-4.805^|^20130531^|^GTY^|^1^|^DWH^|^7987
7822^|^MMC^|^-4.805^|^20130623^|^GTY^|^0^|^DWH^|^7988
7823^|^MMC^|^-4.705^|^20131115^|^GTY^|^0^|^DWH^|^7989
7824^|^MMC^|^-4.805^|^20130408^|^GTY^|^0^|^DWH^|^7990
7825^|^MMC^|^-4.705^|^20130807^|^GTY^|^1^|^DWH^|^7991
7826^|^MMC^|^-4.805^|^20130612^|^GTY^|^1^|^DWH^|^7992
7827^|^MMC^|^-4.805^|^20130606^|^GTY^|^1^|^DWH^|^7993
7828^|^MMC^|^-4.805^|^20130928^|^GTY^|^0^|^DWH^|^7994
7829^|^MMC^|^-4.705^|^20130417^|^GTY^|^1^|^DWH^|^7995
7830^|^MMC^|^-4.705^|^20130315^|^GTY^|^0^|^DWH^|^7996
7831^|^MMC^|^-4.705^|^20130802^|^GTY^|^0^|^DWH^|^7997
7832^|^MMC^|^-4.805^|^20130615^|^GTY^|^0^|^DWH^|^7998
7833^|^MMC^|^-4.705^|^20131123^|^GTY^|^1^|^DWH^|^7999
7834^|^MMC^|^-4.705^|^20130515^|^GTY^|^1^|^DWH^|^8000
7835^|^MMC^|^-4.705^|^20130709^|^GTY^|^0^|^DWH^|^8001
7836^|^MMC^|^-4.705^|^20130707^|^GTY^|^1^|^DWH^|^8002
7837^|^MMC^|^-4.705^|^20130305^|^GTY^|^0^|^DWH^|^8003
7838^|^MMC^|^-4.705^|^20130109^|^GTY^|^1^|^DWH^|^8004
7839^|^MMC^|^-4.805^|^20130715^|^GTY^|^1^|^DWH^|^8005
7840^|^MMC^|^-4.705^|^20130528^|^GTY^|^0^|^DWH^|^8006
7841^|^MMC^|^-4.805^|^20131010^|^GTY^|^1^|^DWH^|^8007
7842^|^MMC^|^-4.805^|^20130208^|^GTY^|^0^|^DWH^|^8008
7843^|^MMC^|^-4.705^|^20130216^|^GTY^|^1^|^DWH^|^8009
7844^|^MMC^|^-4.805^|^20130607^|^GTY^|^1^|^DWH^|^8010
7845^|^MMC^|^-4.805^|^20131130^|^GTY^|^0^|^DWH^|^8011
7846^|^MMC^|^-4.705^|^20130515^|^GTY^|^0^|^DWH^|^8012
7847^|^MMC^|^-4.705^|^20130822^|^GTY^|^1^|^DWH^|^8013
7848^|^MMC^|^-4.705^|^20130327^|^GTY^|^0^|^DWH^|^8014
7849^|^MMC^|^-4.705^|^20130731^|^GTY^|^0^|^DWH^|^8015
7850^|^MMC^|^-4.805^|^20130718^|^GTY^|^0^|^DWH^|^8016
7851^|^MMC^|^-4.705^|^20130917^|^GTY^|^0^|^DWH^|^8017
7852^|^MMC^|^-4.805^|^20130322^|^GTY^|^0^|^DWH^|^8018
7853^|^MMC^|^-4.705^|^20130630^|^GTY^|^1^|^DWH^|^8019
7854^|^MMC^|^-4.705^|^20130801^|^GTY^|^1^|^DWH^|^8020
7855^|^MMC^|^-4.705^|^20131216^|^GTY^|^0^|^DWH^|^8021
7856^|^MMC^|^-4.705^|^20130803^|^GTY^|^0^|^DWH^|^8022
7857^|^MMC^|^-4.805^|^20131226^|^GTY^|^0^|^DWH^|^8023
7858^|^MMC^|^-4.705^|^20131012^|^GTY^|^1^|^DWH^|^8024
7859^|^MMC^|^-4.705^|^20130110^|^GTY^|^1^|^DWH^|^8025
7860^|^MMC^|^-4.705^|^20130802^|^GTY^|^0^|^DWH^|^8026
7861^|^MMC^|^-4.805^|^20130807^|^GTY^|^0^|^DWH^|^8027
7862^|^MMC^|^-4.805^|^20131023^|^GTY^|^1^|^DWH^|^8028
7863^|^MMC^|^-4.705^|^20130520^|^GTY^|^0^|^DWH^|^8029
7864^|^MMC^|^-4.705^|^20130721^|^GTY^|^1^|^DWH^|^8030
7865^|^MMC^|^-4.705^|^20130216^|^GTY^|^1^|^DWH^|^8031
7866^|^MMC^|^-4.705^|^20130924^|^GTY^|^0^|^DWH^|^8032
7867^|^MMC^|^-4.705^|^20130217^|^GTY^|^1^|^DWH^|^8033
7868^|^MMC^|^-4.805^|^20130102^|^GTY^|^1^|^DWH^|^8034
7869^|^MMC^|^-4.805^|^20130929^|^GTY^|^1^|^DWH^|^8035
7870^|^MMC^|^-4.805^|^20130905^|^GTY^|^0^|^DWH^|^8036
7871^|^MMC^|^-4.705^|^20130706^|^GTY^|^0^|^DWH^|^8037
7872^|^MMC^|^-4.805^|^20130828^|^GTY^|^0^|^DWH^|^8038
7873^|^MMC^|^-4.805^|^20130207^|^GTY^|^0^|^DWH^|^8039
7874^|^MMC^|^-4.705^|^20130703^|^GTY^|^0^|^DWH^|^8040
7875^|^MMC^|^-4.705^|^20130115^|^GTY^|^0^|^DWH^|^8041
7876^|^MMC^|^-4.705^|^20130112^|^GTY^|^1^|^DWH^|^8042
7877^|^MMC^|^-4.705^|^20130412^|^GTY^|^1^|^DWH^|^8043
7878^|^MMC^|^-4.705^|^20130920^|^GTY^|^0^|^DWH^|^8044
7879^|^MMC^|^-4.705^|^20130510^|^GTY^|^1^|^DWH^|^8045
7880^|^MMC^|^-4.705^|^20130402^|^GTY^|^0^|^DWH^|^8046
7881^|^MMC^|^-4.705^|^20130425^|^GTY^|^1^|^DWH^|^8047
7882^|^MMC^|^-4.705^|^20130827^|^GTY^|^1^|^DWH^|^8048
7883^|^MMC^|^-4.805^|^20131215^|^GTY^|^0^|^DWH^|^8049
7884^|^MMC^|^-4.705^|^20130407^|^GTY^|^0^|^DWH^|^8050
7885^|^MMC^|^-4.805^|^20131113^|^GTY^|^1^|^DWH^|^8051
7886^|^MMC^|^-4.705^|^20130901^|^GTY^|^0^|^DWH^|^8052
7887^|^MMC^|^-4.705^|^20130316^|^GTY^|^1^|^DWH^|^8053
7888^|^MMC^|^-4.705^|^20130515^|^GTY^|^1^|^DWH^|^8054
7889^|^MMC^|^-4.705^|^20131210^|^GTY^|^0^|^DWH^|^8055
7890^|^MMC^|^-4.705^|^20130106^|^GTY^|^1^|^DWH^|^8056
7891^|^MMC^|^-4.805^|^20130130^|^GTY^|^1^|^DWH^|^8057
7892^|^MMC^|^-4.705^|^20130616^|^GTY^|^0^|^DWH^|^8058
7893^|^MMC^|^-4.805^|^20131008^|^GTY^|^1^|^DWH^|^8059
7894^|^MMC^|^-4.805^|^20130302^|^GTY^|^0^|^DWH^|^8060
7895^|^MMC^|^-4.705^|^20130113^|^GTY^|^0^|^DWH^|^8061
7896^|^MMC^|^-4.705^|^20130509^|^GTY^|^1^|^DWH^|^8062
7897^|^MMC^|^-4.705^|^20130329^|^GTY^|^0^|^DWH^|^8063
7898^|^MMC^|^-4.805^|^20130522^|^GTY^|^0^|^DWH^|^8064
7899^|^MMC^|^-4.705^|^20130830^|^GTY^|^1^|^DWH^|^8065
7900^|^MMC^|^-4.805^|^20130106^|^GTY^|^1^|^DWH^|^8066
7901^|^MMC^|^-4.705^|^20131106^|^GTY^|^1^|^DWH^|^8067
7902^|^MMC^|^-4.705^|^20131123^|^GTY^|^0^|^DWH^|^8068
7903^|^MMC^|^-4.805^|^20131221^|^GTY^|^1^|^DWH^|^8069
7904^|^MMC^|^-4.805^|^20130410^|^GTY^|^1^|^DWH^|^8070
7905^|^MMC^|^-4.805^|^20130717^|^GTY^|^0^|^DWH^|^8071
7906^|^MMC^|^-4.705^|^20130123^|^GTY^|^1^|^DWH^|^8072
7907^|^MMC^|^-4.705^|^20130928^|^GTY^|^1^|^DWH^|^8073
7908^|^MMC^|^-4.705^|^20131114^|^GTY^|^0^|^DWH^|^8074
7909^|^MMC^|^-4.805^|^20131025^|^GTY^|^0^|^DWH^|^8075
7910^|^MMC^|^-4.705^|^20130420^|^GTY^|^0^|^DWH^|^8076
7911^|^MMC^|^-4.805^|^20130115^|^GTY^|^1^|^DWH^|^8077
7912^|^MMC^|^-4.805^|^20130405^|^GTY^|^0^|^DWH^|^8078
7913^|^MMC^|^-4.705^|^20130218^|^GTY^|^1^|^DWH^|^8079
7914^|^MMC^|^-4.705^|^20131117^|^GTY^|^1^|^DWH^|^8080
7915^|^MMC^|^-4.705^|^20130228^|^GTY^|^0^|^DWH^|^8081
7916^|^MMC^|^-4.705^|^20130304^|^GTY^|^1^|^DWH^|^8082
7917^|^MMC^|^-4.705^|^20130505^|^GTY^|^1^|^DWH^|^8083
7918^|^MMC^|^-4.805^|^20130810^|^GTY^|^1^|^DWH^|^8084
7919^|^MMC^|^-4.705^|^20131024^|^GTY^|^1^|^DWH^|^8085
7920^|^MMC^|^-4.705^|^20130911^|^GTY^|^1^|^DWH^|^8086
7921^|^MMC^|^-4.705^|^20130520^|^GTY^|^0^|^DWH^|^8087
7922^|^MMC^|^-4.705^|^20130303^|^GTY^|^0^|^DWH^|^8088
7923^|^MMC^|^-4.705^|^20130124^|^GTY^|^1^|^DWH^|^8089
7924^|^MMC^|^-4.705^|^20130519^|^GTY^|^0^|^DWH^|^8090
7925^|^MMC^|^-4.805^|^20130824^|^GTY^|^0^|^DWH^|^8091
7926^|^MMC^|^-4.705^|^20130414^|^GTY^|^0^|^DWH^|^8092
7927^|^MMC^|^-4.705^|^20131228^|^GTY^|^0^|^DWH^|^8093
7928^|^MMC^|^-4.805^|^20131101^|^GTY^|^1^|^DWH^|^8094
7929^|^MMC^|^-4.705^|^20130802^|^GTY^|^0^|^DWH^|^8095
