sc_id^|^sc_valid_from_date^|^sc_valid_until_date^|^sc_num^|^sc_name^|^sc_orig_num^|^sc_eff_date^|^sc_expire_date^|^sc_ident_type_cd^|^sc_ident1_num^|^sc_ident2_num^|^sc_ident3_num^|^sc_cust_rel_role_cd
9649^|^20160619^|^20920926^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180217^|^20190913^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9650^|^20161202^|^20980818^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180114^|^20190905^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9651^|^20120625^|^20940719^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180827^|^20190315^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9652^|^20170514^|^20950712^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180720^|^20190122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9653^|^20120928^|^20910220^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180710^|^20191010^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9654^|^20161109^|^20911201^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181213^|^20190120^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9655^|^20160427^|^20950711^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180927^|^20190301^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9656^|^20110214^|^20930616^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180914^|^20190813^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9657^|^20121226^|^20950912^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180924^|^20190727^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9658^|^20150220^|^20970302^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180709^|^20190519^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9659^|^20141117^|^20971002^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181029^|^20190523^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9660^|^20170128^|^20901221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180511^|^20191128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9661^|^20160614^|^20990526^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180507^|^20191005^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9662^|^20120130^|^20950815^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180316^|^20190219^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9663^|^20160928^|^20990607^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180719^|^20190228^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9664^|^20110615^|^20931211^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181127^|^20191120^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9665^|^20170526^|^20990419^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180924^|^20190903^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9666^|^20161103^|^20950630^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180506^|^20190123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9667^|^20121124^|^20930810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180226^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9668^|^20170221^|^20951023^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181122^|^20190725^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9669^|^20160523^|^20930722^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180627^|^20190610^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9670^|^20110305^|^20940320^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180920^|^20190816^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9671^|^20130319^|^20960317^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181206^|^20190507^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9672^|^20110228^|^20930718^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180611^|^20191110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9673^|^20150614^|^20970307^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180122^|^20191105^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9674^|^20160220^|^20940412^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180908^|^20190726^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9675^|^20140228^|^20970325^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180309^|^20190111^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9676^|^20101224^|^20920729^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180902^|^20190904^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9677^|^20101207^|^20991027^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181123^|^20190203^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9678^|^20131109^|^20970320^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180219^|^20191228^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9679^|^20161227^|^20941126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180221^|^20190928^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9680^|^20140325^|^20961007^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180902^|^20190521^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9681^|^20120619^|^20940606^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181130^|^20190507^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9682^|^20120626^|^20920602^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181211^|^20191030^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9683^|^20110621^|^20960403^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180825^|^20190415^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9684^|^20160321^|^20961006^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180210^|^20190714^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9685^|^20140923^|^20970921^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181025^|^20190324^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9686^|^20160202^|^20940701^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180711^|^20190108^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9687^|^20120623^|^20960213^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181102^|^20190818^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9688^|^20160306^|^20980826^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180711^|^20190210^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9689^|^20161225^|^20920709^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181229^|^20190501^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9690^|^20150608^|^20970422^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180724^|^20190528^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9691^|^20170519^|^20941013^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180712^|^20190421^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9692^|^20120308^|^20980913^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180907^|^20190425^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9693^|^20101222^|^20970225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181023^|^20190423^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9694^|^20131009^|^20980325^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180308^|^20190515^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9695^|^20120613^|^20941007^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180115^|^20191221^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9696^|^20131117^|^20910208^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180125^|^20191222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9697^|^20130808^|^20980329^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180626^|^20190422^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9698^|^20130914^|^20940920^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180802^|^20190326^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9699^|^20160203^|^20910505^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180407^|^20190615^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9700^|^20150419^|^20930918^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180406^|^20190524^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9701^|^20171016^|^20980703^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180722^|^20190905^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9702^|^20120402^|^20940121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180323^|^20191016^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9703^|^20110713^|^20931113^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180814^|^20190723^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9704^|^20120308^|^20990326^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180116^|^20190205^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9705^|^20110108^|^20950824^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180120^|^20191023^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9706^|^20150212^|^20990209^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180213^|^20190707^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9707^|^20160507^|^20921123^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181012^|^20190710^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9708^|^20130924^|^20930730^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180204^|^20191001^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9709^|^20170628^|^20970205^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180603^|^20190728^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9710^|^20160501^|^20970916^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180902^|^20190110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9711^|^20160824^|^20951123^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20190616^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9712^|^20110413^|^20970926^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181208^|^20190807^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9713^|^20120206^|^20960929^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181106^|^20190125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9714^|^20170720^|^20920113^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181005^|^20190704^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9715^|^20160122^|^20930615^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180424^|^20190807^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9716^|^20140803^|^20911128^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181223^|^20190327^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9717^|^20140821^|^20970803^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180416^|^20190319^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9718^|^20110329^|^20911020^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181002^|^20190217^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9719^|^20151016^|^20950416^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180703^|^20190515^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9720^|^20131026^|^20950827^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181029^|^20190128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9721^|^20120510^|^20920220^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180828^|^20190826^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9722^|^20170210^|^20980712^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180809^|^20190114^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9723^|^20131212^|^20930412^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181203^|^20191126^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9724^|^20160421^|^20960204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180310^|^20190324^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9725^|^20111001^|^20920113^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180803^|^20190515^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9726^|^20111001^|^20990402^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180713^|^20190204^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9727^|^20101230^|^20910321^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180518^|^20190811^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9728^|^20110112^|^20940518^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180615^|^20191124^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9729^|^20161215^|^20950430^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180929^|^20191104^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9730^|^20130908^|^20980411^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180208^|^20190117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9731^|^20150422^|^20981219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180226^|^20190220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9732^|^20130228^|^20920218^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180403^|^20190506^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9733^|^20171115^|^20940727^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180529^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9734^|^20130802^|^20940522^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180823^|^20190218^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9735^|^20131126^|^20960731^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180611^|^20190703^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9736^|^20160402^|^20980225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181017^|^20190201^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9737^|^20110511^|^20960810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180330^|^20190709^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9738^|^20160616^|^20930222^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180521^|^20190219^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9739^|^20130926^|^20960519^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181206^|^20190606^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9740^|^20170525^|^20920820^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180517^|^20190727^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9741^|^20170930^|^20940512^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180513^|^20190116^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9742^|^20150322^|^20990711^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180824^|^20190123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9743^|^20150708^|^20961222^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180408^|^20191117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9744^|^20130514^|^20980226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180328^|^20191003^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9745^|^20140629^|^20960918^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180106^|^20190117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9746^|^20170120^|^20960527^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180920^|^20191104^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9747^|^20160604^|^20980624^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181129^|^20190714^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9748^|^20151231^|^20961018^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180924^|^20190120^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9749^|^20120410^|^20911212^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180706^|^20190527^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9750^|^20140204^|^20930703^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180203^|^20191008^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9751^|^20150626^|^20950224^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180119^|^20191030^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9752^|^20110527^|^20960519^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181213^|^20191117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9753^|^20140402^|^20970803^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181128^|^20190411^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9754^|^20110218^|^20960818^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180208^|^20190817^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9755^|^20170302^|^20960629^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180120^|^20190621^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9756^|^20160724^|^20970313^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180928^|^20190413^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9757^|^20160329^|^20950930^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181225^|^20190923^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9758^|^20130602^|^20910404^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181227^|^20190722^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9759^|^20171106^|^20980418^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181204^|^20190905^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9760^|^20160115^|^20971023^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180504^|^20190121^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9761^|^20111011^|^20981029^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180317^|^20190305^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9762^|^20160218^|^20961118^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181218^|^20190412^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9763^|^20161009^|^20971014^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180202^|^20191021^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9764^|^20121119^|^20960310^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180925^|^20190125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9765^|^20120830^|^20930502^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181203^|^20191214^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9766^|^20140112^|^20910731^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180121^|^20191016^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9767^|^20160524^|^20970209^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180122^|^20190412^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9768^|^20150504^|^20910314^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181028^|^20191222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9769^|^20120227^|^20990406^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180324^|^20190328^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9770^|^20141229^|^20920411^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181111^|^20190224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9771^|^20150426^|^20930615^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181202^|^20191024^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9772^|^20140506^|^20911017^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181107^|^20190304^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9773^|^20110227^|^20940705^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180628^|^20190209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9774^|^20151007^|^20980319^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180127^|^20190818^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9775^|^20160505^|^20990327^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180930^|^20190502^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9776^|^20150904^|^20950203^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181102^|^20190925^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9777^|^20141021^|^20990512^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20190804^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9778^|^20140602^|^20910410^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180513^|^20191223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9779^|^20140604^|^20940915^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181206^|^20190708^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9780^|^20130305^|^20930930^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181122^|^20190123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9781^|^20150913^|^20921013^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180127^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9782^|^20101121^|^20901127^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180818^|^20190916^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9783^|^20140322^|^20940604^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180802^|^20190412^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9784^|^20140915^|^20971230^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180514^|^20191020^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9785^|^20160507^|^20930813^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180616^|^20190813^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9786^|^20120920^|^20930427^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180902^|^20190515^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9787^|^20160120^|^20990219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180602^|^20190714^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9788^|^20130819^|^20950813^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180207^|^20190821^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9789^|^20170313^|^20910702^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180822^|^20190821^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9790^|^20110325^|^20941212^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181014^|^20190720^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9791^|^20151115^|^20910306^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180512^|^20190707^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9792^|^20131217^|^20970314^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180206^|^20190427^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9793^|^20140628^|^20970521^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180626^|^20190224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9794^|^20150818^|^20960206^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181026^|^20190412^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9795^|^20170803^|^20991013^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180201^|^20190213^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9796^|^20120620^|^20970716^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180712^|^20190609^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9797^|^20171006^|^20980604^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180305^|^20190719^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9798^|^20130227^|^20930325^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180329^|^20190520^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9799^|^20151227^|^20950108^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180625^|^20190920^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9800^|^20130928^|^20990829^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180829^|^20190906^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9801^|^20131214^|^20991018^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181103^|^20190422^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9802^|^20140301^|^20910517^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180925^|^20190613^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9803^|^20160804^|^20990504^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180313^|^20190125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9804^|^20150730^|^20930504^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181203^|^20190224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9805^|^20170823^|^20910828^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180414^|^20191031^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9806^|^20160414^|^20981213^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180513^|^20190118^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9807^|^20170322^|^20920411^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181004^|^20191027^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9808^|^20120529^|^20920607^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180317^|^20191129^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9809^|^20170216^|^20981020^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181217^|^20190131^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9810^|^20140321^|^20970310^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181018^|^20190520^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9811^|^20130202^|^20931228^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180902^|^20190830^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9812^|^20140223^|^20930720^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180518^|^20190404^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9813^|^20160828^|^20940623^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180831^|^20190810^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9814^|^20110319^|^20950905^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180917^|^20191109^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9815^|^20110315^|^20920611^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180919^|^20190521^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9816^|^20141222^|^20920813^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180304^|^20190902^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9817^|^20131223^|^20990516^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180729^|^20190614^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9818^|^20160514^|^20981020^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180627^|^20190108^|^SCI^|^1694498^|^1694498^|^1694498^|^D
9819^|^20170121^|^20940831^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180905^|^20191120^|^SCI^|^1694498^|^1694498^|^1694498^|^D
