contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
7905^|^20110329^|^20221227^|^SUB^|^CID^|^20171108^|^Activated^|^Statusreasoncode^|^20170319^|^20170416^|^20161102^|^20230713^|^20230610^|^20231017^|^20230119^|^1^|^89292419
7906^|^20110912^|^20230122^|^SUB^|^CNPCN^|^20161202^|^Pending^|^Statusreasoncode^|^20161220^|^20170123^|^20160407^|^20230221^|^20231025^|^20230207^|^20230428^|^1^|^89292420
7907^|^20110705^|^20230519^|^CON^|^MSUB^|^20170225^|^Pending^|^Statusreasoncode^|^20171020^|^20170923^|^20151128^|^20221214^|^20230101^|^20230428^|^20230222^|^1^|^89292421
7908^|^20100828^|^20230823^|^CON^|^SKEL^|^20170903^|^TerminatedUnkown^|^Statusreasoncode^|^20161206^|^20170711^|^20160101^|^20230211^|^20230913^|^20230618^|^20230316^|^1^|^89292422
7909^|^20100413^|^20230914^|^CON^|^CID^|^20170108^|^TerminatedUnkown^|^Statusreasoncode^|^20170513^|^20170911^|^20141212^|^20231028^|^20230117^|^20231119^|^20221218^|^1^|^89292423
7910^|^20100715^|^20230215^|^SUB^|^MSUB^|^20170807^|^TerminatedUnkown^|^Statusreasoncode^|^20170823^|^20170706^|^20141203^|^20230206^|^20231013^|^20230111^|^20230428^|^1^|^89292424
7911^|^20100909^|^20230420^|^SUB^|^MSUB^|^20171108^|^Pending^|^Statusreasoncode^|^20170207^|^20161123^|^20150416^|^20231031^|^20230930^|^20230319^|^20230710^|^1^|^89292425
7912^|^20100510^|^20230811^|^SUB^|^MSUB^|^20171007^|^TerminatedUnkown^|^Statusreasoncode^|^20170702^|^20170524^|^20160310^|^20230331^|^20221120^|^20221124^|^20230609^|^1^|^89292426
7913^|^20111014^|^20231117^|^SUB^|^MSUB^|^20170730^|^TerminatedUnkown^|^Statusreasoncode^|^20170726^|^20161210^|^20160602^|^20230520^|^20230318^|^20230731^|^20231006^|^1^|^89292427
7914^|^20100821^|^20230626^|^SUB^|^SKEL^|^20170212^|^Activated^|^Statusreasoncode^|^20170201^|^20170406^|^20160310^|^20230920^|^20230606^|^20230921^|^20230429^|^1^|^89292428
7915^|^20101202^|^20230620^|^CON^|^CID^|^20170505^|^TerminatedUnkown^|^Statusreasoncode^|^20170122^|^20170423^|^20160729^|^20230906^|^20230928^|^20231016^|^20230321^|^1^|^89292429
7916^|^20100627^|^20230805^|^SUB^|^SKEL^|^20170520^|^Activated^|^Statusreasoncode^|^20170512^|^20171013^|^20160130^|^20230717^|^20221226^|^20230720^|^20231012^|^1^|^89292430
7917^|^20100207^|^20230708^|^CON^|^MSUB^|^20170722^|^TerminatedUnkown^|^Statusreasoncode^|^20170503^|^20170105^|^20161025^|^20230701^|^20230409^|^20230927^|^20230527^|^1^|^89292431
7918^|^20110625^|^20230708^|^SUB^|^CNPCN^|^20170429^|^Activated^|^Statusreasoncode^|^20170813^|^20171002^|^20160923^|^20230916^|^20230613^|^20231020^|^20230403^|^1^|^89292432
7919^|^20110224^|^20230110^|^SUB^|^SKEL^|^20170914^|^TerminatedUnkown^|^Statusreasoncode^|^20170829^|^20170714^|^20151006^|^20230517^|^20231101^|^20230406^|^20231027^|^1^|^89292433
7920^|^20110731^|^20231012^|^CON^|^MSUB^|^20161217^|^Pending^|^Statusreasoncode^|^20170101^|^20170604^|^20160314^|^20230319^|^20230708^|^20230722^|^20231009^|^1^|^89292434
7921^|^20100122^|^20231009^|^SUB^|^CNPCN^|^20170926^|^Activated^|^Statusreasoncode^|^20170409^|^20170404^|^20160128^|^20231031^|^20230823^|^20230422^|^20231109^|^1^|^89292435
7922^|^20100801^|^20230129^|^CON^|^SKEL^|^20170726^|^Activated^|^Statusreasoncode^|^20170526^|^20170129^|^20160829^|^20230311^|^20230621^|^20231117^|^20230929^|^1^|^89292436
7923^|^20110809^|^20230320^|^CON^|^CID^|^20170111^|^Pending^|^Statusreasoncode^|^20170923^|^20170517^|^20160809^|^20230209^|^20230317^|^20230613^|^20221228^|^1^|^89292437
7924^|^20100725^|^20230911^|^CON^|^SKEL^|^20170717^|^Pending^|^Statusreasoncode^|^20161227^|^20170911^|^20151010^|^20230525^|^20230516^|^20230320^|^20230430^|^1^|^89292438
7925^|^20100428^|^20230910^|^CON^|^CNPCN^|^20170309^|^TerminatedUnkown^|^Statusreasoncode^|^20171111^|^20170304^|^20141209^|^20230518^|^20230614^|^20230918^|^20231114^|^1^|^89292439
7926^|^20100925^|^20230726^|^SUB^|^CNPCN^|^20171008^|^Pending^|^Statusreasoncode^|^20171118^|^20170113^|^20160516^|^20231014^|^20230104^|^20230424^|^20230507^|^1^|^89292440
7927^|^20110123^|^20230214^|^CON^|^CNPCN^|^20171008^|^Activated^|^Statusreasoncode^|^20170105^|^20161221^|^20150526^|^20231030^|^20230427^|^20230412^|^20230714^|^1^|^89292441
7928^|^20110122^|^20230816^|^CON^|^CID^|^20170513^|^Pending^|^Statusreasoncode^|^20170609^|^20170721^|^20160611^|^20230919^|^20230226^|^20230210^|^20230902^|^1^|^89292442
7929^|^20100804^|^20230723^|^SUB^|^SKEL^|^20170308^|^Pending^|^Statusreasoncode^|^20161123^|^20170513^|^20141228^|^20230423^|^20230506^|^20230219^|^20231111^|^1^|^89292443
7930^|^20101217^|^20230707^|^CON^|^CID^|^20171023^|^TerminatedUnkown^|^Statusreasoncode^|^20171101^|^20171019^|^20160124^|^20221206^|^20230506^|^20230519^|^20221124^|^1^|^89292444
7931^|^20100328^|^20230402^|^CON^|^CNPCN^|^20170515^|^TerminatedUnkown^|^Statusreasoncode^|^20171013^|^20170919^|^20160601^|^20230823^|^20221130^|^20230124^|^20230203^|^1^|^89292445
7932^|^20110808^|^20221207^|^SUB^|^MSUB^|^20170822^|^TerminatedUnkown^|^Statusreasoncode^|^20161121^|^20170829^|^20160827^|^20230815^|^20230922^|^20230827^|^20230326^|^1^|^89292446
7933^|^20100327^|^20230905^|^SUB^|^CNPCN^|^20171003^|^TerminatedUnkown^|^Statusreasoncode^|^20170207^|^20171113^|^20150718^|^20230520^|^20221212^|^20221226^|^20221230^|^1^|^89292447
7934^|^20110425^|^20230428^|^CON^|^SKEL^|^20170520^|^TerminatedUnkown^|^Statusreasoncode^|^20170723^|^20170929^|^20150509^|^20231107^|^20230323^|^20230617^|^20231020^|^1^|^89292448
7935^|^20101031^|^20230409^|^CON^|^MSUB^|^20170511^|^Pending^|^Statusreasoncode^|^20161211^|^20171020^|^20160925^|^20231116^|^20231021^|^20230713^|^20221209^|^1^|^89292449
7936^|^20111110^|^20230227^|^CON^|^MSUB^|^20170415^|^Activated^|^Statusreasoncode^|^20171004^|^20171023^|^20150816^|^20230821^|^20230514^|^20230109^|^20221217^|^1^|^89292450
7937^|^20101018^|^20230828^|^CON^|^MSUB^|^20170830^|^TerminatedUnkown^|^Statusreasoncode^|^20170817^|^20170628^|^20160312^|^20230429^|^20231014^|^20221226^|^20230102^|^1^|^89292451
7938^|^20100615^|^20230302^|^SUB^|^MSUB^|^20170525^|^TerminatedUnkown^|^Statusreasoncode^|^20170318^|^20170603^|^20160319^|^20230721^|^20231012^|^20230528^|^20230626^|^1^|^89292452
7939^|^20100707^|^20230526^|^SUB^|^CID^|^20170915^|^Pending^|^Statusreasoncode^|^20170722^|^20161204^|^20150516^|^20230619^|^20230130^|^20230730^|^20231030^|^1^|^89292453
7940^|^20111119^|^20230421^|^SUB^|^MSUB^|^20170522^|^Pending^|^Statusreasoncode^|^20170629^|^20170210^|^20150407^|^20230202^|^20230320^|^20221226^|^20230428^|^1^|^89292454
7941^|^20100919^|^20230119^|^SUB^|^CID^|^20171109^|^Activated^|^Statusreasoncode^|^20161201^|^20170815^|^20160822^|^20230629^|^20221213^|^20230225^|^20230425^|^1^|^89292455
7942^|^20101206^|^20230129^|^CON^|^SKEL^|^20170823^|^Activated^|^Statusreasoncode^|^20170911^|^20170311^|^20151117^|^20230106^|^20230531^|^20230823^|^20221129^|^1^|^89292456
7943^|^20110706^|^20221214^|^CON^|^CNPCN^|^20170129^|^Pending^|^Statusreasoncode^|^20171104^|^20170319^|^20150226^|^20230601^|^20230328^|^20230806^|^20221202^|^1^|^89292457
7944^|^20110720^|^20230222^|^CON^|^CNPCN^|^20171019^|^TerminatedUnkown^|^Statusreasoncode^|^20171031^|^20170714^|^20161005^|^20230614^|^20230810^|^20221216^|^20230221^|^1^|^89292458
7945^|^20111116^|^20230805^|^CON^|^CNPCN^|^20170619^|^Activated^|^Statusreasoncode^|^20170322^|^20171101^|^20160204^|^20221204^|^20230515^|^20230207^|^20230606^|^1^|^89292459
7946^|^20110621^|^20230425^|^SUB^|^SKEL^|^20161129^|^Pending^|^Statusreasoncode^|^20170712^|^20170619^|^20150319^|^20230906^|^20230809^|^20221203^|^20230410^|^1^|^89292460
7947^|^20100327^|^20230128^|^SUB^|^CID^|^20170210^|^TerminatedUnkown^|^Statusreasoncode^|^20170118^|^20170426^|^20160126^|^20230702^|^20230101^|^20230402^|^20230703^|^1^|^89292461
7948^|^20110420^|^20230302^|^CON^|^SKEL^|^20170901^|^TerminatedUnkown^|^Statusreasoncode^|^20170604^|^20170806^|^20150920^|^20230220^|^20230517^|^20230307^|^20230526^|^1^|^89292462
7949^|^20100426^|^20230412^|^CON^|^MSUB^|^20170221^|^Activated^|^Statusreasoncode^|^20170308^|^20170816^|^20150821^|^20230506^|^20230112^|^20230503^|^20230626^|^1^|^89292463
7950^|^20100820^|^20230103^|^SUB^|^CNPCN^|^20170928^|^Pending^|^Statusreasoncode^|^20170520^|^20170614^|^20160916^|^20230516^|^20231006^|^20221226^|^20230822^|^1^|^89292464
7951^|^20101003^|^20230413^|^SUB^|^SKEL^|^20170125^|^Activated^|^Statusreasoncode^|^20170722^|^20171109^|^20160912^|^20230712^|^20230801^|^20230725^|^20231026^|^1^|^89292465
7952^|^20110329^|^20231012^|^CON^|^CID^|^20170211^|^Activated^|^Statusreasoncode^|^20170328^|^20170130^|^20160304^|^20230412^|^20230527^|^20231104^|^20221123^|^1^|^89292466
7953^|^20110811^|^20221212^|^CON^|^SKEL^|^20170113^|^Pending^|^Statusreasoncode^|^20161214^|^20170625^|^20160818^|^20230211^|^20230620^|^20230114^|^20230706^|^1^|^89292467
7954^|^20110717^|^20231002^|^CON^|^SKEL^|^20171107^|^Pending^|^Statusreasoncode^|^20170121^|^20170403^|^20160731^|^20231008^|^20231021^|^20221224^|^20230723^|^1^|^89292468
7955^|^20101015^|^20230116^|^CON^|^CNPCN^|^20170529^|^TerminatedUnkown^|^Statusreasoncode^|^20161124^|^20170908^|^20160307^|^20230901^|^20230204^|^20221213^|^20231020^|^1^|^89292469
7956^|^20110722^|^20230430^|^CON^|^CID^|^20170413^|^Activated^|^Statusreasoncode^|^20170114^|^20171007^|^20150504^|^20230207^|^20230119^|^20230829^|^20230528^|^1^|^89292470
7957^|^20100813^|^20230516^|^SUB^|^CID^|^20171009^|^Activated^|^Statusreasoncode^|^20170621^|^20170610^|^20150727^|^20230501^|^20231006^|^20230716^|^20230519^|^1^|^89292471
7958^|^20110512^|^20231028^|^SUB^|^SKEL^|^20170128^|^TerminatedUnkown^|^Statusreasoncode^|^20170820^|^20170903^|^20151013^|^20221120^|^20230721^|^20230501^|^20230102^|^1^|^89292472
7959^|^20110504^|^20230321^|^SUB^|^MSUB^|^20161217^|^TerminatedUnkown^|^Statusreasoncode^|^20170803^|^20170220^|^20150919^|^20230109^|^20230418^|^20231118^|^20230627^|^1^|^89292473
7960^|^20110420^|^20221227^|^CON^|^MSUB^|^20170408^|^Activated^|^Statusreasoncode^|^20170824^|^20171113^|^20160124^|^20230112^|^20230508^|^20221207^|^20230414^|^1^|^89292474
7961^|^20110421^|^20230511^|^SUB^|^CID^|^20170220^|^TerminatedUnkown^|^Statusreasoncode^|^20171101^|^20170605^|^20150321^|^20230612^|^20230305^|^20230701^|^20230317^|^1^|^89292475
7962^|^20100218^|^20230423^|^CON^|^SKEL^|^20170603^|^Pending^|^Statusreasoncode^|^20161216^|^20170902^|^20160130^|^20231108^|^20221124^|^20230411^|^20230623^|^1^|^89292476
7963^|^20100406^|^20230528^|^SUB^|^SKEL^|^20170310^|^Pending^|^Statusreasoncode^|^20170616^|^20171012^|^20150219^|^20231027^|^20221231^|^20230925^|^20230719^|^1^|^89292477
7964^|^20110601^|^20230717^|^SUB^|^CID^|^20170127^|^TerminatedUnkown^|^Statusreasoncode^|^20170627^|^20170731^|^20150909^|^20230810^|^20230505^|^20231102^|^20230224^|^1^|^89292478
7965^|^20110821^|^20231010^|^SUB^|^MSUB^|^20170705^|^Activated^|^Statusreasoncode^|^20171006^|^20170901^|^20150205^|^20231102^|^20221128^|^20230528^|^20230201^|^1^|^89292479
7966^|^20110410^|^20221123^|^CON^|^SKEL^|^20171006^|^Pending^|^Statusreasoncode^|^20170704^|^20170215^|^20151123^|^20230316^|^20221126^|^20230920^|^20231028^|^1^|^89292480
7967^|^20100526^|^20230414^|^SUB^|^CID^|^20170913^|^Activated^|^Statusreasoncode^|^20161230^|^20171113^|^20160408^|^20230408^|^20230706^|^20231104^|^20230813^|^1^|^89292481
7968^|^20100604^|^20230207^|^SUB^|^MSUB^|^20170619^|^Activated^|^Statusreasoncode^|^20171118^|^20170402^|^20160501^|^20230907^|^20230401^|^20230730^|^20230315^|^1^|^89292482
7969^|^20110403^|^20221223^|^SUB^|^MSUB^|^20170110^|^TerminatedUnkown^|^Statusreasoncode^|^20171108^|^20170619^|^20160821^|^20230524^|^20230306^|^20230208^|^20230103^|^1^|^89292483
7970^|^20110330^|^20230429^|^SUB^|^SKEL^|^20170118^|^Pending^|^Statusreasoncode^|^20170826^|^20170523^|^20160917^|^20230904^|^20231111^|^20230216^|^20230630^|^1^|^89292484
7971^|^20110527^|^20221122^|^CON^|^SKEL^|^20170717^|^TerminatedUnkown^|^Statusreasoncode^|^20170903^|^20171014^|^20160506^|^20230509^|^20230604^|^20230130^|^20231011^|^1^|^89292485
7972^|^20100328^|^20230923^|^CON^|^MSUB^|^20170922^|^Pending^|^Statusreasoncode^|^20161127^|^20170514^|^20160823^|^20221229^|^20230919^|^20221221^|^20230820^|^1^|^89292486
7973^|^20100312^|^20230426^|^CON^|^MSUB^|^20170715^|^Pending^|^Statusreasoncode^|^20170805^|^20171016^|^20150330^|^20230116^|^20231117^|^20230306^|^20230405^|^1^|^89292487
7974^|^20100521^|^20230520^|^CON^|^CID^|^20170731^|^TerminatedUnkown^|^Statusreasoncode^|^20170602^|^20170528^|^20141227^|^20230607^|^20221228^|^20221226^|^20230206^|^1^|^89292488
7975^|^20101108^|^20231023^|^CON^|^CID^|^20171014^|^TerminatedUnkown^|^Statusreasoncode^|^20170710^|^20170809^|^20150517^|^20230130^|^20231115^|^20230829^|^20231118^|^1^|^89292489
7976^|^20100623^|^20221225^|^SUB^|^CNPCN^|^20170705^|^TerminatedUnkown^|^Statusreasoncode^|^20161228^|^20170922^|^20150928^|^20231021^|^20230612^|^20230917^|^20230620^|^1^|^89292490
7977^|^20110226^|^20230619^|^CON^|^MSUB^|^20170718^|^Pending^|^Statusreasoncode^|^20161213^|^20170908^|^20150825^|^20230130^|^20231002^|^20230703^|^20230415^|^1^|^89292491
7978^|^20101013^|^20231023^|^CON^|^SKEL^|^20170709^|^TerminatedUnkown^|^Statusreasoncode^|^20170823^|^20161206^|^20150626^|^20230409^|^20230211^|^20231115^|^20230531^|^1^|^89292492
7979^|^20100412^|^20230409^|^SUB^|^CID^|^20170211^|^Pending^|^Statusreasoncode^|^20170628^|^20170511^|^20160703^|^20230215^|^20221202^|^20230331^|^20230201^|^1^|^89292493
7980^|^20100203^|^20221204^|^CON^|^MSUB^|^20171023^|^Pending^|^Statusreasoncode^|^20170721^|^20170223^|^20150916^|^20231013^|^20230313^|^20221229^|^20231030^|^1^|^89292494
7981^|^20100703^|^20230308^|^SUB^|^SKEL^|^20171019^|^Pending^|^Statusreasoncode^|^20171012^|^20170916^|^20150918^|^20221205^|^20230804^|^20221121^|^20230915^|^1^|^89292495
7982^|^20110402^|^20230313^|^SUB^|^MSUB^|^20170709^|^Activated^|^Statusreasoncode^|^20170809^|^20171110^|^20161111^|^20230118^|^20230825^|^20230106^|^20221206^|^1^|^89292496
7983^|^20100826^|^20230127^|^SUB^|^CID^|^20170827^|^Pending^|^Statusreasoncode^|^20170521^|^20161125^|^20150719^|^20230319^|^20230622^|^20230809^|^20230918^|^1^|^89292497
7984^|^20110706^|^20230914^|^SUB^|^MSUB^|^20170617^|^Pending^|^Statusreasoncode^|^20170418^|^20171113^|^20160922^|^20230802^|^20230630^|^20230312^|^20230215^|^1^|^89292498
7985^|^20110913^|^20230819^|^SUB^|^SKEL^|^20170110^|^Pending^|^Statusreasoncode^|^20170427^|^20170123^|^20160422^|^20230806^|^20230805^|^20230923^|^20230903^|^1^|^89292499
7986^|^20110605^|^20230719^|^CON^|^CID^|^20170228^|^Activated^|^Statusreasoncode^|^20170130^|^20170908^|^20160411^|^20221218^|^20230724^|^20231020^|^20230606^|^1^|^89292500
7987^|^20100906^|^20230725^|^SUB^|^SKEL^|^20170307^|^TerminatedUnkown^|^Statusreasoncode^|^20170620^|^20171111^|^20160826^|^20231116^|^20230722^|^20230424^|^20231112^|^1^|^89292501
7988^|^20110916^|^20230910^|^SUB^|^SKEL^|^20170412^|^Pending^|^Statusreasoncode^|^20170524^|^20170801^|^20160423^|^20230914^|^20230930^|^20221214^|^20230406^|^1^|^89292502
7989^|^20101225^|^20230415^|^SUB^|^CID^|^20170922^|^TerminatedUnkown^|^Statusreasoncode^|^20170920^|^20170429^|^20150511^|^20230418^|^20230412^|^20221127^|^20230328^|^1^|^89292503
7990^|^20100220^|^20230809^|^SUB^|^MSUB^|^20170603^|^Activated^|^Statusreasoncode^|^20170516^|^20171112^|^20150926^|^20230324^|^20230910^|^20230907^|^20230917^|^1^|^89292504
7991^|^20100309^|^20230517^|^CON^|^CID^|^20170123^|^Activated^|^Statusreasoncode^|^20170517^|^20170515^|^20141202^|^20230418^|^20221127^|^20230417^|^20230612^|^1^|^89292505
7992^|^20110627^|^20230125^|^CON^|^CID^|^20170707^|^TerminatedUnkown^|^Statusreasoncode^|^20170304^|^20170529^|^20160605^|^20230226^|^20230301^|^20230125^|^20230616^|^1^|^89292506
7993^|^20100730^|^20230307^|^CON^|^MSUB^|^20170806^|^Activated^|^Statusreasoncode^|^20170307^|^20170218^|^20160925^|^20230403^|^20230712^|^20230701^|^20230202^|^1^|^89292507
7994^|^20111013^|^20230714^|^SUB^|^CNPCN^|^20170130^|^Activated^|^Statusreasoncode^|^20170310^|^20170125^|^20160428^|^20230730^|^20230730^|^20231010^|^20230114^|^1^|^89292508
7995^|^20111007^|^20231026^|^SUB^|^CID^|^20170603^|^TerminatedUnkown^|^Statusreasoncode^|^20170308^|^20170718^|^20150801^|^20230925^|^20230317^|^20230829^|^20230921^|^1^|^89292509
7996^|^20110330^|^20230114^|^SUB^|^MSUB^|^20170521^|^Pending^|^Statusreasoncode^|^20171001^|^20161226^|^20150826^|^20230830^|^20231003^|^20230414^|^20230905^|^1^|^89292510
7997^|^20110404^|^20230406^|^CON^|^MSUB^|^20170326^|^Pending^|^Statusreasoncode^|^20170902^|^20170222^|^20150806^|^20221202^|^20230213^|^20230225^|^20221204^|^1^|^89292511
7998^|^20100610^|^20230617^|^SUB^|^MSUB^|^20170807^|^Activated^|^Statusreasoncode^|^20170728^|^20170408^|^20141128^|^20230211^|^20230924^|^20230816^|^20230128^|^1^|^89292512
7999^|^20110729^|^20230628^|^SUB^|^CID^|^20170719^|^TerminatedUnkown^|^Statusreasoncode^|^20170608^|^20161212^|^20160504^|^20230119^|^20230326^|^20230511^|^20231005^|^1^|^89292513
8000^|^20110328^|^20230118^|^CON^|^SKEL^|^20170603^|^Pending^|^Statusreasoncode^|^20171106^|^20161211^|^20150912^|^20230723^|^20230817^|^20230513^|^20230428^|^1^|^89292514
8001^|^20110616^|^20230626^|^SUB^|^CID^|^20170619^|^Pending^|^Statusreasoncode^|^20170515^|^20170612^|^20150915^|^20230602^|^20230725^|^20230914^|^20230219^|^1^|^89292515
8002^|^20110429^|^20230618^|^SUB^|^SKEL^|^20170513^|^Pending^|^Statusreasoncode^|^20161128^|^20170714^|^20160430^|^20230419^|^20230326^|^20230523^|^20230628^|^1^|^89292516
8003^|^20110814^|^20230312^|^CON^|^CNPCN^|^20161122^|^Activated^|^Statusreasoncode^|^20170927^|^20170810^|^20160726^|^20230217^|^20230919^|^20230815^|^20230709^|^1^|^89292517
8004^|^20111120^|^20230529^|^SUB^|^SKEL^|^20161229^|^Pending^|^Statusreasoncode^|^20170801^|^20170724^|^20150330^|^20230420^|^20230716^|^20230102^|^20221218^|^1^|^89292518
8005^|^20110718^|^20231003^|^SUB^|^SKEL^|^20170709^|^Activated^|^Statusreasoncode^|^20170426^|^20170907^|^20151208^|^20231102^|^20230806^|^20230105^|^20230823^|^1^|^89292519
8006^|^20100421^|^20230914^|^CON^|^MSUB^|^20170825^|^Pending^|^Statusreasoncode^|^20170101^|^20170817^|^20160411^|^20230212^|^20230129^|^20231102^|^20230911^|^1^|^89292520
8007^|^20110306^|^20231104^|^SUB^|^SKEL^|^20170812^|^Activated^|^Statusreasoncode^|^20170329^|^20170122^|^20150902^|^20230610^|^20230715^|^20221129^|^20230715^|^1^|^89292521
8008^|^20110826^|^20230326^|^SUB^|^CNPCN^|^20171006^|^Activated^|^Statusreasoncode^|^20170719^|^20170206^|^20151103^|^20230302^|^20230222^|^20230528^|^20221231^|^1^|^89292522
8009^|^20110107^|^20230615^|^CON^|^SKEL^|^20170209^|^Pending^|^Statusreasoncode^|^20161229^|^20170507^|^20160117^|^20231018^|^20230517^|^20230413^|^20230414^|^1^|^89292523
8010^|^20110316^|^20230207^|^SUB^|^CNPCN^|^20161229^|^Activated^|^Statusreasoncode^|^20170715^|^20170416^|^20150201^|^20230108^|^20231105^|^20230715^|^20230428^|^1^|^89292524
8011^|^20110917^|^20230525^|^SUB^|^SKEL^|^20170805^|^Activated^|^Statusreasoncode^|^20171024^|^20171101^|^20150908^|^20230722^|^20230307^|^20230726^|^20230408^|^1^|^89292525
8012^|^20101115^|^20230227^|^SUB^|^CID^|^20170704^|^TerminatedUnkown^|^Statusreasoncode^|^20170611^|^20161210^|^20160113^|^20230821^|^20230417^|^20230710^|^20230207^|^1^|^89292526
8013^|^20110916^|^20230907^|^SUB^|^MSUB^|^20161201^|^Activated^|^Statusreasoncode^|^20170416^|^20170628^|^20160624^|^20231028^|^20230326^|^20230302^|^20230505^|^1^|^89292527
8014^|^20101030^|^20231016^|^CON^|^SKEL^|^20170717^|^Pending^|^Statusreasoncode^|^20170129^|^20170305^|^20160824^|^20231018^|^20230301^|^20231111^|^20230615^|^1^|^89292528
8015^|^20110919^|^20231115^|^SUB^|^MSUB^|^20171004^|^Pending^|^Statusreasoncode^|^20170530^|^20170308^|^20160106^|^20221227^|^20230219^|^20230921^|^20230930^|^1^|^89292529
8016^|^20100422^|^20230210^|^SUB^|^MSUB^|^20161212^|^Activated^|^Statusreasoncode^|^20170507^|^20170105^|^20160614^|^20230903^|^20230501^|^20221221^|^20230401^|^1^|^89292530
8017^|^20111106^|^20230930^|^CON^|^CNPCN^|^20170216^|^Activated^|^Statusreasoncode^|^20170521^|^20170322^|^20160727^|^20230914^|^20231025^|^20230711^|^20230916^|^1^|^89292531
8018^|^20100721^|^20230424^|^SUB^|^MSUB^|^20161207^|^Pending^|^Statusreasoncode^|^20170116^|^20170821^|^20160211^|^20230825^|^20230903^|^20230915^|^20230809^|^1^|^89292532
8019^|^20110114^|^20231101^|^SUB^|^SKEL^|^20171012^|^Activated^|^Statusreasoncode^|^20170501^|^20170904^|^20160120^|^20230926^|^20230725^|^20221124^|^20230525^|^1^|^89292533
8020^|^20111116^|^20231026^|^SUB^|^MSUB^|^20171102^|^Activated^|^Statusreasoncode^|^20170307^|^20170510^|^20150528^|^20221122^|^20230416^|^20231024^|^20231004^|^1^|^89292534
8021^|^20100917^|^20230921^|^SUB^|^SKEL^|^20170313^|^TerminatedUnkown^|^Statusreasoncode^|^20161225^|^20170225^|^20150204^|^20230917^|^20230420^|^20230213^|^20221212^|^1^|^89292535
8022^|^20110621^|^20230814^|^CON^|^SKEL^|^20161225^|^Activated^|^Statusreasoncode^|^20170301^|^20161205^|^20150613^|^20230910^|^20230815^|^20230808^|^20230902^|^1^|^89292536
8023^|^20100412^|^20231115^|^SUB^|^MSUB^|^20170924^|^TerminatedUnkown^|^Statusreasoncode^|^20171014^|^20171018^|^20161009^|^20221229^|^20230320^|^20230125^|^20230406^|^1^|^89292537
8024^|^20110215^|^20230910^|^CON^|^SKEL^|^20170303^|^Activated^|^Statusreasoncode^|^20170318^|^20170729^|^20151024^|^20230628^|^20231117^|^20230808^|^20230320^|^1^|^89292538
8025^|^20100526^|^20221129^|^CON^|^MSUB^|^20170904^|^TerminatedUnkown^|^Statusreasoncode^|^20171103^|^20170222^|^20151116^|^20230622^|^20230116^|^20230123^|^20221203^|^1^|^89292539
8026^|^20100430^|^20230129^|^SUB^|^SKEL^|^20170910^|^TerminatedUnkown^|^Statusreasoncode^|^20170303^|^20161202^|^20160825^|^20230919^|^20230424^|^20230210^|^20230330^|^1^|^89292540
8027^|^20101021^|^20230124^|^CON^|^MSUB^|^20170619^|^Activated^|^Statusreasoncode^|^20171003^|^20170629^|^20160503^|^20230608^|^20221219^|^20230717^|^20230212^|^1^|^89292541
8028^|^20110603^|^20230522^|^SUB^|^CID^|^20171020^|^Activated^|^Statusreasoncode^|^20171117^|^20170221^|^20150704^|^20230422^|^20230415^|^20230525^|^20230131^|^1^|^89292542
8029^|^20100407^|^20230909^|^SUB^|^SKEL^|^20170301^|^Activated^|^Statusreasoncode^|^20170311^|^20170427^|^20160604^|^20231016^|^20230908^|^20230519^|^20230527^|^1^|^89292543
8030^|^20110129^|^20230221^|^SUB^|^CNPCN^|^20170930^|^Pending^|^Statusreasoncode^|^20170505^|^20170520^|^20150519^|^20230926^|^20230512^|^20230213^|^20230215^|^1^|^89292544
8031^|^20110726^|^20230423^|^SUB^|^MSUB^|^20161124^|^Pending^|^Statusreasoncode^|^20170728^|^20170911^|^20160804^|^20230404^|^20230313^|^20230324^|^20230519^|^1^|^89292545
8032^|^20101123^|^20230605^|^SUB^|^CNPCN^|^20170929^|^Activated^|^Statusreasoncode^|^20170714^|^20170805^|^20150512^|^20230412^|^20221129^|^20230816^|^20230701^|^1^|^89292546
8033^|^20111106^|^20230901^|^SUB^|^SKEL^|^20170525^|^Pending^|^Statusreasoncode^|^20170728^|^20170924^|^20141220^|^20230425^|^20230303^|^20230923^|^20230208^|^1^|^89292547
8034^|^20110921^|^20230210^|^SUB^|^MSUB^|^20170810^|^Pending^|^Statusreasoncode^|^20170328^|^20170418^|^20160509^|^20230427^|^20230629^|^20230911^|^20231112^|^1^|^89292548
8035^|^20110526^|^20231002^|^CON^|^MSUB^|^20161222^|^Activated^|^Statusreasoncode^|^20161121^|^20161202^|^20150110^|^20230916^|^20230122^|^20230105^|^20230822^|^1^|^89292549
8036^|^20101118^|^20231027^|^CON^|^CNPCN^|^20170717^|^Pending^|^Statusreasoncode^|^20170420^|^20161126^|^20141129^|^20230213^|^20230531^|^20230223^|^20230320^|^1^|^89292550
